CUSTOMER_NUMBER,TRANS_DATE,TRANS_HOUR,TRANS_AMOUNT,TRANS_LV1,TRANS_LV2,IB_REGISTER_DATE,CLIENT_CREATE_DATE,HIST_AVG_CA_BALANCE,ts_dt,BALANCE_COVERAGE_RATIO,DAYS_SINCE_LAST_TRANS,DAYS_SINCE_REG,cum_total_count,IS_DORMANT_WAKEUP,IS_LATE_NIGHT,cum_night_count,cum_night_ratio,IS_ANOMALOUS_TIME_ALERT,risk_score
722716,2019-12-23,5,70000000.0,Transfer,Outside_bank,2019-03-12,2019-03-12,2330541.376,2019-12-23 05:00:00,30.035939597795682,0.3333333333333333,286.2083333333333,97,0,1,3,0.030927831863110117,1,3.0
723829,2019-09-27,17,19002690.0,Payment,Credit_card_repayment,2019-03-26,2019-01-04,330836.819,2019-09-27 17:00:00,57.4382562885953,185.70833333333334,185.70833333333334,0,1,0,0,0.0,0,3.0
144381,2019-10-11,15,200000000.0,Transfer,Within_bank,2019-07-12,2019-05-07,8510022.055,2019-10-11 15:00:00,23.50170172382297,91.625,91.625,0,1,0,0,0.0,0,3.0
726238,2019-10-03,0,10100000.0,Transfer,Outside_bank,2019-08-23,2019-08-23,689987.2679999999,2019-10-03 00:00:00,14.637951261230551,17.333333333333332,41.0,3,0,1,0,0.0,1,3.0
726712,2019-12-12,9,24000000.0,Transfer,Outside_bank,2019-07-03,2019-07-03,258301.43166666667,2019-12-12 09:00:00,92.91469986911424,118.70833333333333,162.375,1,1,0,0,0.0,0,3.0
502235,2019-09-18,10,85000000.0,Transfer,Outside_bank,2019-02-27,2019-02-27,2307434.739090909,2019-09-18 10:00:00,36.8374448731409,168.91666666666666,203.41666666666666,1,1,0,0,0.0,0,3.0
727283,2019-12-05,12,20000000.0,Transfer,Outside_bank,2019-03-20,2019-03-20,825607.353,2019-12-05 12:00:00,24.224590450998267,108.83333333333333,260.5,12,1,0,1,0.08333326388894677,0,3.0
728529,2019-12-31,12,34000000.0,Payment,Credit_card_repayment,2019-07-10,2019-07-09,70967.74,2019-12-31 12:00:00,479.0909220895168,174.5,174.5,0,1,0,0,0.0,0,3.0
162592,2019-07-23,9,186700000.0,Transfer,Outside_bank,2019-03-28,2019-01-16,6927989.017999999,2019-07-23 09:00:00,26.948657036645802,117.375,117.375,0,1,0,0,0.0,0,3.0
731277,2019-12-05,22,105000000.0,Payment,Credit_card_repayment,2019-06-24,2019-06-24,1356082.95,2019-12-05 22:00:00,77.4288917939907,90.54166666666667,164.91666666666666,4,1,0,0,0.0,0,3.0
732550,2019-10-16,9,31000000.0,Transfer,Outside_bank,2019-04-10,2019-04-10,2541077.668888889,2019-10-16 09:00:00,12.19954839610749,107.95833333333333,189.375,1,1,0,0,0.0,0,3.0
488734,2019-12-24,20,15903343.0,Payment,Credit_card_repayment,2019-06-19,2019-05-30,720290.0700000001,2019-12-24 20:00:00,22.079081278712074,188.83333333333334,188.83333333333334,0,1,0,0,0.0,0,3.0
734190,2019-08-31,18,100000000.0,Transfer,Outside_bank,2019-04-22,2019-04-02,7676137.387777777,2019-08-31 18:00:00,13.027385382535407,131.75,131.75,0,1,0,0,0.0,0,3.0
50615,2019-12-01,0,5630000.0,Transfer,Within_bank,2019-10-28,2019-10-28,14537.915,2019-12-01 00:00:00,387.2632352113331,7.583333333333333,34.0,4,0,1,0,0.0,1,3.0
734964,2019-12-31,17,90000000.0,Transfer,Outside_bank,2019-05-11,2019-05-08,979160.0325,2019-12-31 17:00:00,91.91551637304073,233.16666666666666,234.70833333333334,2,1,0,0,0.0,0,3.0
735674,2019-08-29,18,15350000.0,Transfer,Outside_bank,2019-03-27,2019-03-27,1517337.115,2019-08-29 18:00:00,10.116407124133938,155.75,155.75,0,1,0,0,0.0,0,3.0
736273,2019-12-10,9,100000000.0,Transfer,Outside_bank,2019-08-10,2019-02-28,3523404.868571428,2019-12-10 09:00:00,28.381637572142367,122.375,122.375,0,1,0,0,0.0,0,3.0
153446,2019-06-21,0,20000000.0,Payment,Credit_card_repayment,2019-05-16,2019-05-16,656950.37625,2019-06-21 00:00:00,30.443699741614335,0.125,36.0,26,0,1,0,0.0,1,3.0
78359,2019-08-13,16,30000000.0,Transfer,Outside_bank,2019-04-06,2019-03-15,1920609.9866666666,2019-08-13 16:00:00,15.620037492312841,96.08333333333333,129.66666666666666,10,1,0,0,0.0,0,3.0
736537,2019-11-22,11,43520000.0,Transfer,Outside_bank,2019-07-24,2019-07-24,2669945.0050000004,2019-11-22 11:00:00,16.299961204570575,110.08333333333333,121.45833333333333,1,1,0,0,0.0,0,3.0
741064,2019-12-12,14,45000000.0,Transfer,Outside_bank,2019-08-22,2019-08-22,2145049.0239999997,2019-12-12 14:00:00,20.97854151411237,92.25,112.58333333333333,1,1,0,0,0.0,0,3.0
742862,2019-10-05,12,299800000.0,Transfer,Outside_bank,2019-04-03,2019-03-11,119815.05333333334,2019-10-05 12:00:00,2502.1897635926834,185.5,185.5,0,1,0,0,0.0,0,3.0
473827,2019-08-30,16,200202192.0,Transfer,Outside_bank,2019-02-19,2019-02-19,342140.6290909091,2019-08-30 16:00:00,585.1459165375926,192.66666666666666,192.66666666666666,0,1,0,0,0.0,0,3.0
746951,2019-09-09,14,180000000.0,Transfer,Outside_bank,2019-01-16,2019-01-16,8221544.884166666,2019-09-09 14:00:00,21.893695471569007,189.08333333333334,236.58333333333334,10,1,0,0,0.0,0,3.0
400838,2019-10-31,5,50000000.0,Transfer,Within_bank,2019-04-13,2019-04-13,1783333.9044444445,2019-10-31 05:00:00,28.03737419846562,0.5416666666666666,201.20833333333334,159,0,1,3,0.01886792334164004,1,3.0
78725,2019-10-03,9,467125000.0,Transfer,Outside_bank,2019-05-02,2019-04-02,274996.70333333337,2019-10-03 09:00:00,1698.6567268655378,154.375,154.375,0,1,0,0,0.0,0,3.0
403558,2019-11-18,2,33900000.0,Transfer,Within_bank,2019-08-06,2019-08-06,2979926.612,2019-11-18 02:00:00,11.376119084064959,0.7916666666666666,104.08333333333333,43,0,1,1,0.0232558085451608,1,3.0
421413,2019-09-03,14,71081800.0,Payment,Credit_card_repayment,2019-05-13,2019-05-09,2547309.28625,2019-09-03 14:00:00,27.90466017747041,113.58333333333333,113.58333333333333,0,1,0,0,0.0,0,3.0
181396,2019-12-11,0,5000000.0,Payment,Credit_card_repayment,2019-09-24,2019-09-23,104798.68999999999,2019-12-11 00:00:00,47.710520041070126,16.333333333333332,78.0,3,0,1,0,0.0,1,3.0
748001,2019-09-04,1,20000000.0,Payment,Credit_card_repayment,2019-05-31,2019-05-31,1121233.4679999999,2019-09-04 01:00:00,17.83749822906787,96.04166666666667,96.04166666666667,0,1,1,0,0.0,0,3.0
748816,2019-09-16,11,50000000.0,Transfer,Outside_bank,2019-01-15,2019-01-03,1967317.234,2019-09-16 11:00:00,25.415321502615296,244.45833333333334,244.45833333333334,0,1,0,0,0.0,0,3.0
750305,2019-04-25,11,48733000.0,Payment,Credit_card_repayment,2019-01-23,2019-01-23,268166.91833333333,2019-04-25 11:00:00,181.72636767077765,92.45833333333333,92.45833333333333,0,1,0,0,0.0,0,3.0
751285,2019-10-10,8,335000000.0,Transfer,Outside_bank,2019-01-09,2019-01-09,7321944.718333334,2019-10-10 08:00:00,45.7528720697303,274.3333333333333,274.3333333333333,0,1,0,0,0.0,0,3.0
144846,2019-12-09,20,33209158.0,Payment,Credit_card_repayment,2019-09-09,2019-09-06,146234.9275,2019-12-09 20:00:00,227.0945701240154,91.83333333333333,91.83333333333333,0,1,0,0,0.0,0,3.0
403776,2019-10-23,0,34874221.0,Payment,Credit_card_repayment,2019-07-25,2019-02-15,2379888.4345454546,2019-10-23 00:00:00,14.65372094491238,90.0,90.0,0,1,1,0,0.0,0,3.0
324070,2019-11-18,15,20000000.0,Transfer,Within_bank,2019-01-30,2019-01-30,450350.4354545455,2019-11-18 15:00:00,44.409860466482286,292.625,292.625,0,1,0,0,0.0,0,3.0
144878,2019-10-05,5,14970000.0,Transfer,Outside_bank,2019-04-08,2019-03-25,718652.9233333333,2019-10-05 05:00:00,20.83063953925941,30.375,180.20833333333334,20,0,1,1,0.0499999750000125,1,3.0
256953,2019-11-04,12,40500000.0,Transfer,Outside_bank,2019-05-03,2019-05-03,37743.93,2019-11-04 12:00:00,1073.0202178011086,185.5,185.5,0,1,0,0,0.0,0,3.0
753628,2019-11-11,9,600000000.0,Transfer,Outside_bank,2019-04-22,2019-04-20,27625116.716666665,2019-11-11 09:00:00,21.719365248429646,145.83333333333334,203.375,2,1,0,0,0.0,0,3.0
755451,2019-12-30,16,28800000.0,Payment,Credit_card_repayment,2019-09-19,2019-09-05,1708424.7974999999,2019-12-30 16:00:00,16.85763402754134,102.66666666666667,102.66666666666667,0,1,0,0,0.0,0,3.0
756496,2019-07-06,1,24000000.0,Transfer,Outside_bank,2019-05-09,2019-05-03,413462.36125,2019-07-06 01:00:00,58.04639611417479,0.20833333333333334,58.041666666666664,26,0,1,1,0.03846152366864474,1,3.0
281510,2019-07-18,17,74900000.0,Transfer,Outside_bank,2019-01-05,2019-01-02,228803.07499999998,2019-07-18 17:00:00,327.35574028769696,194.70833333333334,194.70833333333334,0,1,0,0,0.0,0,3.0
69578,2019-12-23,11,346600000.0,Transfer,Outside_bank,2019-06-22,2019-06-22,21428307.235714287,2019-12-23 11:00:00,16.1748660865831,174.91666666666666,184.45833333333334,4,1,0,0,0.0,0,3.0
256959,2019-11-30,9,99249000.0,Payment,Credit_card_repayment,2019-06-28,2019-06-27,52183.335,2019-11-30 09:00:00,1901.9290350258507,155.375,155.375,0,1,0,0,0.0,0,3.0
756557,2019-12-16,16,100000000.0,Transfer,Outside_bank,2019-06-27,2019-06-27,273.43285714285713,2019-12-16 16:00:00,365720.4821238781,172.66666666666666,172.66666666666666,0,1,0,0,0.0,0,3.0
78913,2019-11-01,11,17000000.0,Transfer,Outside_bank,2019-06-15,2019-06-15,950446.5285714286,2019-11-01 11:00:00,17.886329729009624,139.45833333333334,139.45833333333334,0,1,0,0,0.0,0,3.0
758735,2019-12-14,0,14000000.0,Transfer,Outside_bank,2019-03-26,2019-03-19,1235724.676,2019-12-14 00:00:00,11.329384507562189,1.5,263.0,84,0,1,1,0.011904760487528513,1,3.0
759912,2019-10-03,23,10282000.0,Payment,Credit_card_repayment,2019-06-28,2019-06-28,799058.1885714286,2019-10-03 23:00:00,12.867648623004138,97.95833333333333,97.95833333333333,0,1,0,0,0.0,0,3.0
760265,2019-12-03,11,25000000.0,Transfer,Outside_bank,2019-08-28,2019-08-28,700627.6240000001,2019-12-03 11:00:00,35.68229276618299,97.45833333333333,97.45833333333333,0,1,0,0,0.0,0,3.0
760824,2019-08-19,8,50000000.0,Transfer,Outside_bank,2019-03-21,2019-03-21,1766756.3879999998,2019-08-19 08:00:00,28.300449535274016,151.33333333333334,151.33333333333334,0,1,0,0,0.0,0,3.0
761308,2019-06-04,17,500000000.0,Transfer,Outside_bank,2019-01-24,2019-01-24,19275977.416666668,2019-06-04 17:00:00,25.939021881579066,131.70833333333334,131.70833333333334,0,1,0,0,0.0,0,3.0
19034,2019-08-02,0,5000000.0,Transfer,Outside_bank,2019-05-02,2019-05-02,326738.21125,2019-08-02 00:00:00,15.302770926970888,0.3333333333333333,92.0,6,0,1,0,0.0,1,3.0
479993,2019-08-24,11,45100000.0,Transfer,Outside_bank,2019-03-13,2019-03-07,3719846.7479999997,2019-08-24 11:00:00,12.124155390037794,164.45833333333334,164.45833333333334,0,1,0,0,0.0,0,3.0
35885,2019-11-25,9,250000000.0,Transfer,Outside_bank,2019-04-23,2019-04-23,7781579.482222223,2019-11-25 09:00:00,32.12715369300386,216.375,216.375,0,1,0,0,0.0,0,3.0
69812,2019-12-15,9,45000000.0,Payment,Credit_card_repayment,2019-07-10,2019-06-24,745760.3928571428,2019-12-15 09:00:00,60.34109672544215,158.375,158.375,0,1,0,0,0.0,0,3.0
761443,2019-04-26,5,8700000.0,Transfer,Outside_bank,2019-04-12,2019-04-10,710237.9611111111,2019-04-26 05:00:00,12.24941565537703,4.583333333333333,14.208333333333334,5,0,1,0,0.0,1,3.0
762590,2019-07-22,9,50000000.0,Transfer,Outside_bank,2019-01-21,2019-01-21,1998606.6258333332,2019-07-22 09:00:00,25.01742931974018,182.375,182.375,0,1,0,0,0.0,0,3.0
764669,2019-07-10,1,5850000.0,Transfer,Outside_bank,2019-04-05,2019-04-03,287363.74,2019-07-10 01:00:00,20.357474467016697,0.3333333333333333,96.04166666666667,12,0,1,0,0.0,1,3.0
766624,2019-12-03,22,48418678.0,Transfer,Outside_bank,2019-02-26,2019-02-26,1611511.455,2019-12-03 22:00:00,30.045506564332513,280.9166666666667,280.9166666666667,0,1,0,0,0.0,0,3.0
766848,2019-12-31,0,21000000.0,Transfer,Within_bank,2019-12-18,2019-12-18,1372870.97,2019-12-31 00:00:00,15.29641201448599,0.375,13.0,6,0,1,0,0.0,1,3.0
770020,2019-08-26,9,29120000.0,Payment,Credit_card_repayment,2019-05-22,2019-05-22,732621.61,2019-08-26 09:00:00,39.74766728434686,96.375,96.375,0,1,0,0,0.0,0,3.0
421547,2019-10-28,18,12650000.0,Transfer,Outside_bank,2019-05-23,2019-05-21,472012.195,2019-10-28 18:00:00,26.800155025087854,93.375,158.75,2,1,0,0,0.0,0,3.0
770139,2019-12-14,1,9120000.0,Payment,Credit_card_repayment,2019-12-05,2019-12-05,0.0,2019-12-14 01:00:00,911999999999.9999,1.2083333333333333,9.041666666666666,6,0,1,0,0.0,1,3.0
269564,2019-11-15,11,99232566.0,Payment,Credit_card_repayment,2019-07-08,2019-07-08,745032.735,2019-11-15 11:00:00,133.1922227533641,130.45833333333334,130.45833333333334,0,1,0,0,0.0,0,3.0
772606,2019-07-29,8,51000000.0,Transfer,Outside_bank,2019-03-29,2019-03-29,1086691.1609999998,2019-07-29 08:00:00,46.93145746451018,122.33333333333333,122.33333333333333,0,1,0,0,0.0,0,3.0
7913,2019-10-23,14,400000000.0,Transfer,Outside_bank,2019-01-15,2019-01-15,3781078.266666667,2019-10-23 14:00:00,105.78992863630278,158.04166666666666,281.5833333333333,10,1,0,0,0.0,0,3.0
773919,2019-12-13,9,10000000.0,Transfer,Outside_bank,2019-07-04,2019-07-04,422642.785,2019-12-13 09:00:00,23.66064287543296,162.375,162.375,0,1,0,0,0.0,0,3.0
372123,2019-10-22,10,245100000.0,Transfer,Outside_bank,2019-04-22,2019-04-20,889904.6022222223,2019-10-22 10:00:00,275.4227805825424,183.41666666666666,183.41666666666666,0,1,0,0,0.0,0,3.0
8059,2019-11-28,15,13000000.0,Transfer,Outside_bank,2019-01-18,2019-01-18,315482.4116666667,2019-11-28 15:00:00,41.206734571699386,146.91666666666666,314.625,13,1,0,1,0.07692301775152481,0,3.0
131968,2019-10-06,17,19000000.0,Payment,Credit_card_repayment,2019-05-14,2019-05-13,1300975.9749999999,2019-10-06 17:00:00,14.604420346696992,145.70833333333334,145.70833333333334,0,1,0,0,0.0,0,3.0
774940,2019-10-18,15,40000000.0,Payment,Credit_card_repayment,2019-06-24,2019-06-24,1199283.1533333333,2019-10-18 15:00:00,33.35325764269175,116.625,116.625,0,1,0,0,0.0,0,3.0
36432,2019-11-19,8,22956598.0,Transfer,Outside_bank,2019-05-14,2019-05-14,335205.3875,2019-11-19 08:00:00,68.4851701535231,183.875,189.33333333333334,2,1,0,0,0.0,0,3.0
775171,2019-11-16,11,250000000.0,Transfer,Outside_bank,2019-01-30,2019-01-30,991389.6345454544,2019-11-16 11:00:00,252.17128693513288,290.4583333333333,290.4583333333333,0,1,0,0,0.0,0,3.0
781260,2019-11-22,15,50000000.0,Payment,Credit_card_repayment,2019-01-17,2019-01-17,597922.4625,2019-11-22 15:00:00,83.62288279003027,145.29166666666666,309.625,4,1,0,1,0.24999937500156252,0,3.0
391289,2019-12-31,0,44400000.0,Transfer,Outside_bank,2019-11-07,2019-10-29,2122073.5933333333,2019-12-31 00:00:00,20.92293129666991,0.25,54.0,21,0,1,0,0.0,1,3.0
781709,2019-12-25,9,15870000.0,Payment,Credit_card_repayment,2019-08-17,2019-06-07,0.0,2019-12-25 09:00:00,1586999999999.9998,130.375,130.375,0,1,0,0,0.0,0,3.0
781873,2019-06-21,10,41000000.0,Transfer,Outside_bank,2019-02-13,2019-02-13,1364883.73,2019-06-21 10:00:00,30.039188759103755,105.08333333333333,128.41666666666666,2,1,0,0,0.0,0,3.0
781873,2019-11-16,16,50000000.0,Transfer,Outside_bank,2019-02-13,2019-02-13,1364883.73,2019-11-16 16:00:00,36.633157023297265,148.25,276.6666666666667,3,1,0,0,0.0,0,3.0
783265,2019-08-26,14,110500000.0,Transfer,Outside_bank,2019-04-05,2019-04-05,10134061.858888889,2019-08-26 14:00:00,10.903821344150185,115.875,143.58333333333334,1,1,0,0,0.0,0,3.0
107304,2019-11-09,10,20000000.0,Transfer,Outside_bank,2019-08-07,2019-07-26,744933.02,2019-11-09 10:00:00,26.848051385521238,94.41666666666667,94.41666666666667,0,1,0,0,0.0,0,3.0
785152,2019-12-07,19,12000000.0,Transfer,Outside_bank,2019-05-06,2019-05-06,187638.59875,2019-12-07 19:00:00,63.95272656746203,215.79166666666666,215.79166666666666,0,1,0,0,0.0,0,3.0
509307,2019-12-01,0,9838379.0,Transfer,Outside_bank,2019-10-22,2019-10-22,19354.84,2019-12-01 00:00:00,508.31621418295566,1.25,40.0,5,0,1,0,0.0,1,3.0
226128,2019-09-23,15,1000000000.0,Transfer,Outside_bank,2019-05-22,2019-05-20,20094997.70875,2019-09-23 15:00:00,49.763628465808225,124.625,124.625,0,1,0,0,0.0,0,3.0
785274,2019-06-24,18,50000000.0,Transfer,Within_bank,2019-01-03,2019-01-03,148952.71666666667,2019-06-24 18:00:00,335.6769927770808,172.75,172.75,0,1,0,0,0.0,0,3.0
786924,2019-12-24,15,12160000.0,Payment,Credit_card_repayment,2019-05-25,2019-05-08,0.0,2019-12-24 15:00:00,1216000000000.0,213.625,213.625,0,1,0,0,0.0,0,3.0
19781,2019-08-16,0,6000000.0,Transfer,Within_bank,2019-08-05,2019-08-05,83188.054,2019-08-16 00:00:00,72.12574054537616,0.2916666666666667,11.0,11,0,1,0,0.0,1,3.0
445268,2019-12-31,0,18000000.0,Transfer,Outside_bank,2019-10-29,2019-10-29,225320.43000000002,2019-12-31 00:00:00,79.88623135150743,0.041666666666666664,63.0,53,0,1,0,0.0,1,3.0
788095,2019-12-24,13,74000000.0,Payment,Credit_card_repayment,2019-08-08,2019-08-08,2931379.7,2019-12-24 13:00:00,25.244085575044252,138.54166666666666,138.54166666666666,0,1,0,0,0.0,0,3.0
95961,2019-08-24,5,200000000.0,Transfer,Within_bank,2019-01-24,2019-01-24,3347606.923333334,2019-08-24 05:00:00,59.74417085989752,0.375,212.20833333333334,29,0,1,0,0.0,1,3.0
789449,2019-12-28,8,500000000.0,Transfer,Outside_bank,2019-07-08,2019-04-26,5877816.391249999,2019-12-28 08:00:00,85.06560374078262,172.95833333333334,173.33333333333334,1,1,0,0,0.0,0,3.0
790096,2019-08-04,0,5039000.0,Topup,eWallet,2019-06-06,2019-06-06,110329.34,2019-08-04 00:00:00,45.67234789534023,13.375,59.0,11,0,1,0,0.0,1,3.0
791916,2019-12-31,16,20957808.0,Payment,Credit_card_repayment,2019-05-13,2019-05-13,452971.24625,2019-12-31 16:00:00,46.26741360084139,232.66666666666666,232.66666666666666,0,1,0,0,0.0,0,3.0
482577,2019-08-23,16,50000000.0,Transfer,Outside_bank,2019-03-28,2019-03-27,2091209.2559999998,2019-08-23 16:00:00,23.909611080910835,148.66666666666666,148.66666666666666,0,1,0,0,0.0,0,3.0
303334,2019-11-03,0,6200000.0,Transfer,Outside_bank,2019-10-23,2019-10-23,309716.94,2019-11-03 00:00:00,20.018278624991634,0.5833333333333334,11.0,4,0,1,0,0.0,1,3.0
791957,2019-11-15,10,10363918.0,Transfer,Outside_bank,2019-04-08,2019-04-08,123.74166666666667,2019-11-15 10:00:00,83754.46558654732,184.58333333333334,221.41666666666666,1,1,0,0,0.0,0,3.0
792758,2019-12-26,21,33499000.0,Payment,Credit_card_repayment,2019-03-21,2019-03-21,622844.9890000001,2019-12-26 21:00:00,53.78384765244079,280.875,280.875,0,1,0,0,0.0,0,3.0
795084,2019-12-01,0,8000000.0,Transfer,Outside_bank,2019-10-24,2019-10-24,252878.99,2019-12-01 00:00:00,31.635684718938666,4.583333333333333,38.0,3,0,1,0,0.0,1,3.0
795119,2019-12-26,5,5000000.0,Transfer,Outside_bank,2019-11-20,2019-11-20,319632.195,2019-12-26 05:00:00,15.642979893948324,20.833333333333332,36.208333333333336,7,0,1,0,0.0,1,3.0
795761,2019-04-01,0,10000000.0,Transfer,Outside_bank,2019-01-10,2019-01-03,963405.3616666667,2019-04-01 00:00:00,10.379846737199445,0.08333333333333333,81.0,14,0,1,0,0.0,1,3.0
795840,2019-10-11,5,43200000.0,Payment,Credit_card_repayment,2019-06-04,2019-06-04,1916656.53,2019-10-11 05:00:00,22.539249637896575,11.583333333333334,129.20833333333334,15,0,1,0,0.0,1,3.0
797047,2019-12-31,8,32000000.0,Transfer,Outside_bank,2019-08-02,2019-08-02,839462.7959999999,2019-12-31 08:00:00,38.119616678782286,133.54166666666666,151.33333333333334,1,1,0,0,0.0,0,3.0
797163,2019-12-17,14,30600000.0,Payment,Credit_card_repayment,2019-06-21,2019-06-21,1506520.9983333333,2019-12-17 14:00:00,20.311698299359726,179.58333333333334,179.58333333333334,0,1,0,0,0.0,0,3.0
797687,2019-07-24,16,10915198.0,Payment,Credit_card_repayment,2019-01-24,2019-01-05,149428.29625,2019-07-24 16:00:00,73.04639263910188,181.66666666666666,181.66666666666666,0,1,0,0,0.0,0,3.0
799620,2019-07-14,0,78287928.0,Payment,Credit_card_repayment,2019-05-22,2019-05-20,5107871.193750001,2019-07-14 00:00:00,15.326918990369212,13.333333333333334,53.0,10,0,1,0,0.0,1,3.0
800739,2019-09-04,15,41411158.0,Payment,Credit_card_repayment,2019-01-25,2019-01-21,2613013.42,2019-09-04 15:00:00,15.848046429031168,222.625,222.625,0,1,0,0,0.0,0,3.0
19860,2019-12-16,13,50000000.0,Transfer,VNDirect,2019-05-18,2019-05-18,3927108.2825,2019-12-16 13:00:00,12.732014602877882,103.875,212.54166666666666,8,1,0,0,0.0,0,3.0
374198,2019-12-28,0,82470000.0,Payment,Credit_card_repayment,2019-05-28,2019-05-28,866036.02125,2019-12-28 00:00:00,95.2269859168375,0.041666666666666664,214.0,25,0,1,1,0.0399999840000064,1,3.0
437522,2019-11-06,0,40000000.0,Transfer,Outside_bank,2019-10-19,2019-10-18,675021.1466666666,2019-11-06 00:00:00,59.257402819055535,12.416666666666666,18.0,4,0,1,0,0.0,1,3.0
801752,2019-11-05,10,900000000.0,Transfer,Outside_bank,2019-07-31,2019-02-20,24673580.194,2019-11-05 10:00:00,36.47626298750487,97.41666666666667,97.41666666666667,0,1,0,0,0.0,0,3.0
70536,2019-12-25,11,16203118.0,Payment,Credit_card_repayment,2019-07-25,2019-06-13,915014.28,2019-12-25 11:00:00,17.708049321178812,91.75,153.45833333333334,3,1,0,0,0.0,0,3.0
804221,2019-08-28,3,61710000.0,Transfer,Outside_bank,2019-05-22,2019-05-22,4595991.53,2019-08-28 03:00:00,13.426917694921368,5.333333333333333,98.125,41,0,1,0,0.0,1,3.0
804516,2019-10-04,0,26700000.0,Transfer,Outside_bank,2019-05-06,2019-05-06,2429750.90125,2019-10-04 00:00:00,10.98878077837285,0.2916666666666667,151.0,96,0,1,4,0.04166666232638934,1,3.0
263986,2019-08-01,3,9515000.0,Transfer,Outside_bank,2019-07-22,2019-07-03,528293.7633333333,2019-08-01 03:00:00,18.01081265806329,0.20833333333333334,10.125,13,0,1,0,0.0,1,3.0
804791,2019-10-14,13,50800000.0,Transfer,Outside_bank,2019-06-28,2019-06-27,3494285.811666667,2019-10-14 13:00:00,14.538020854002374,96.04166666666667,108.54166666666667,1,1,0,0,0.0,0,3.0
96294,2019-09-05,15,50000000.0,Transfer,Within_bank,2019-01-16,2019-01-16,3572522.8008333333,2019-09-05 15:00:00,13.995711934489808,91.25,232.625,11,1,0,0,0.0,0,3.0
805495,2019-07-06,17,50000000.0,Transfer,Outside_bank,2019-01-09,2019-01-09,3449907.5833333335,2019-07-06 17:00:00,14.493141857308709,178.70833333333334,178.70833333333334,0,1,0,0,0.0,0,3.0
806838,2019-09-11,9,250000000.0,Transfer,Within_bank,2019-05-16,2019-05-16,13043492.52,2019-09-11 09:00:00,19.16664571367488,118.375,118.375,0,1,0,0,0.0,0,3.0
808785,2019-12-23,15,15000000.0,Transfer,Outside_bank,2019-08-28,2019-08-27,259947.0925,2019-12-23 15:00:00,57.704049909398236,117.625,117.625,0,1,0,0,0.0,0,3.0
809741,2019-11-04,13,49999000.0,Payment,Credit_card_repayment,2019-05-15,2019-05-14,230980.985,2019-11-04 13:00:00,216.46370586667715,137.91666666666666,173.54166666666666,1,1,0,0,0.0,0,3.0
814694,2019-12-23,11,30000000.0,Transfer,Outside_bank,2019-01-17,2019-01-17,696569.8985714286,2019-12-23 11:00:00,43.068183194673345,340.4583333333333,340.4583333333333,0,1,0,0,0.0,0,3.0
814923,2019-09-05,1,29000000.0,Transfer,Within_bank,2019-06-11,2019-02-19,1389623.7357142859,2019-09-05 01:00:00,20.86895844858674,0.20833333333333334,86.04166666666667,44,0,1,0,0.0,1,3.0
449477,2019-12-24,14,533459090.0,Transfer,Outside_bank,2019-08-12,2019-08-12,21799597.904000003,2019-12-24 14:00:00,24.471051821642593,134.58333333333334,134.58333333333334,0,1,0,0,0.0,0,3.0
70736,2019-12-23,7,20000000.0,Transfer,Outside_bank,2019-03-08,2019-03-05,833696.739,2019-12-23 07:00:00,23.9895384786435,290.2916666666667,290.2916666666667,0,1,0,0,0.0,0,3.0
815133,2019-11-07,16,40000000.0,Transfer,Outside_bank,2019-08-09,2019-08-09,439476.468,2019-11-07 16:00:00,91.01738753186171,90.66666666666667,90.66666666666667,0,1,0,0,0.0,0,3.0
815601,2019-11-22,13,20000000.0,Payment,Credit_card_repayment,2019-06-14,2019-04-19,1947822.8885714286,2019-11-22 13:00:00,10.267874002941669,133.16666666666666,161.54166666666666,2,1,0,0,0.0,0,3.0
816224,2019-12-04,16,23535157.0,Payment,Credit_card_repayment,2019-06-19,2019-06-05,431406.47599999997,2019-12-04 16:00:00,54.5544823936636,124.08333333333333,168.66666666666666,1,1,0,0,0.0,0,3.0
816475,2019-11-16,8,496500000.0,Transfer,Outside_bank,2019-01-28,2019-01-25,3013226.634166667,2019-11-16 08:00:00,164.77353358309986,288.5416666666667,292.3333333333333,3,1,0,0,0.0,0,3.0
820665,2019-12-13,5,20379300.0,Payment,Credit_card_repayment,2019-06-22,2019-05-11,828294.0285714285,2019-12-13 05:00:00,24.603944127066153,0.4166666666666667,174.20833333333334,42,0,1,2,0.04761903628118183,1,3.0
820788,2019-06-19,16,19870000.0,Transfer,Outside_bank,2019-01-14,2019-01-14,1762253.8008333333,2019-06-19 16:00:00,11.275333888053545,121.125,156.66666666666666,2,1,0,0,0.0,0,3.0
821215,2019-12-06,10,15000000.0,Transfer,Outside_bank,2019-06-26,2019-06-26,53349.27714285714,2019-12-06 10:00:00,281.1659463917716,162.79166666666666,163.41666666666666,1,1,0,0,0.0,0,3.0
822172,2019-10-15,13,50000000.0,Transfer,Outside_bank,2019-04-05,2019-04-05,4393764.48,2019-10-15 13:00:00,11.379763350421142,189.20833333333334,193.54166666666666,3,1,0,0,0.0,0,3.0
822887,2019-09-06,20,24500000.0,Transfer,Outside_bank,2019-01-30,2019-01-28,1739113.0716666665,2019-09-06 20:00:00,14.087640647988302,219.83333333333334,219.83333333333334,0,1,0,0,0.0,0,3.0
