CUSTOMER_NUMBER,TRANS_DATE,TRANS_HOUR,TRANS_AMOUNT,Device_ID_Hash,Beneficiary_CUSTOMER_NUMBER,ts_dt,tx_id,DEVICE_TOTAL_DISTINCT_CUSTOMERS,DEVICE_TOTAL_TRANS_COUNT,BENEFICIARY_TOTAL_DISTINCT_SENDERS,BENEFICIARY_TOTAL_TRANS_COUNT,BENEFICIARY_TOTAL_AMOUNT,IS_SHARED_DEVICE_ALERT,IS_COMMON_RECEIVER_ALERT,risk_score
105797,2019-07-23,8,889.0,ec305979cfec3242,962644,2019-07-23 08:00:00,991,1,753,10,10,5866889.0,0,1,2.0
105797,2019-07-25,19,8000000.0,ec305979cfec3242,43634,2019-07-25 19:00:00,992,1,753,664,686,9105507805.0,0,1,2.0
105797,2019-07-25,8,2334.0,ec305979cfec3242,108930,2019-07-25 08:00:00,994,1,753,632,658,8205896370.0,0,1,2.0
105797,2019-07-30,10,1800.0,ec305979cfec3242,368388,2019-07-30 10:00:00,995,1,753,632,659,7793946480.0,0,1,2.0
105797,2019-07-30,14,9927.0,ec305979cfec3242,705376,2019-07-30 14:00:00,997,1,753,7,7,49209927.0,0,1,2.0
105797,2019-08-14,16,11000.0,ec305979cfec3242,108271,2019-08-14 16:00:00,999,1,753,7,7,62571000.0,0,1,2.0
105797,2019-08-19,13,18599.0,ec305979cfec3242,198052,2019-08-19 13:00:00,1000,1,753,11,11,231118599.0,0,1,2.0
105797,2019-08-21,8,32000.0,ec305979cfec3242,145354,2019-08-21 08:00:00,1001,1,753,679,703,6867160679.0,0,1,2.0
105797,2019-08-23,21,2900000.0,ec305979cfec3242,651673,2019-08-23 21:00:00,1002,1,753,635,656,6459023193.0,0,1,2.0
105797,2019-08-26,15,100.0,ec305979cfec3242,238041,2019-08-26 15:00:00,1003,1,753,652,686,7647540789.0,0,1,2.0
105797,2019-09-03,9,334.0,ec305979cfec3242,990892,2019-09-03 09:00:00,1004,1,753,656,683,8432005331.0,0,1,2.0
105797,2019-09-06,11,2290.0,ec305979cfec3242,852817,2019-09-06 11:00:00,1005,1,753,9,10,52568356.0,0,1,2.0
105797,2019-09-11,8,3000.0,ec305979cfec3242,542100,2019-09-11 08:00:00,1006,1,753,632,663,5922340967.8,0,1,2.0
105797,2019-09-16,13,201.0,ec305979cfec3242,685055,2019-09-16 13:00:00,1007,1,753,7,7,1007084201.0,0,1,2.0
105797,2019-09-19,11,760.0,ec305979cfec3242,366173,2019-09-19 11:00:00,1008,1,753,5,5,1921760.0,0,1,2.0
105797,2019-09-23,7,1719.0,ec305979cfec3242,42545,2019-09-23 07:00:00,1009,1,753,665,686,7848831501.0,0,1,2.0
105797,2019-10-07,10,23500.0,ec305979cfec3242,591601,2019-10-07 10:00:00,1011,1,753,630,654,4241940306.0,0,1,2.0
105797,2019-10-08,16,2720.0,ec305979cfec3242,822581,2019-10-08 16:00:00,1013,1,753,643,669,7428357045.0,0,1,2.0
105797,2019-10-15,10,51226.0,ec305979cfec3242,543461,2019-10-15 10:00:00,1016,1,753,638,666,7378799990.0,0,1,2.0
105797,2019-10-18,16,1000000.0,ec305979cfec3242,320223,2019-10-18 16:00:00,1018,1,753,633,654,6768424367.0,0,1,2.0
105797,2019-10-22,13,12200.0,ec305979cfec3242,24304,2019-10-22 13:00:00,1019,1,753,625,670,8983296318.0,0,1,2.0
105797,2019-10-25,11,3040000.0,ec305979cfec3242,387559,2019-10-25 11:00:00,1020,1,753,632,654,6280425772.0,0,1,2.0
105797,2019-11-14,19,7300000.0,ec305979cfec3242,126436,2019-11-14 19:00:00,1022,1,753,656,674,8202553082.0,0,1,2.0
105797,2019-11-14,17,1287.0,ec305979cfec3242,942161,2019-11-14 17:00:00,1023,1,753,695,724,10812200552.0,0,1,2.0
105797,2019-11-21,9,23559.0,ec305979cfec3242,112090,2019-11-21 09:00:00,1024,1,753,651,679,9229485294.0,0,1,2.0
105797,2019-11-19,17,5792.0,ec305979cfec3242,718660,2019-11-19 17:00:00,1025,1,753,12,12,43114892.0,0,1,2.0
105797,2019-11-20,9,18000.0,ec305979cfec3242,805551,2019-11-20 09:00:00,1026,1,753,636,660,9296297346.0,0,1,2.0
105797,2019-11-26,10,222.0,c47d8d5e9c579257,62416,2019-11-26 10:00:00,1027,1,3,7,7,9530222.0,0,1,2.0
105797,2019-12-04,7,614.0,ec305979cfec3242,188357,2019-12-04 07:00:00,1028,1,753,634,665,6565972764.0,0,1,2.0
105797,2019-12-03,9,5004.0,ec305979cfec3242,855118,2019-12-03 09:00:00,1029,1,753,4,4,27233004.0,0,1,2.0
105797,2019-12-06,11,3700.0,ec305979cfec3242,109189,2019-12-06 11:00:00,1030,1,753,664,687,8090307691.0,0,1,2.0
105797,2019-12-11,16,14298.0,ec305979cfec3242,555112,2019-12-11 16:00:00,1031,1,753,617,633,6077352312.0,0,1,2.0
105797,2019-12-17,15,3336.0,ec305979cfec3242,81173,2019-12-17 15:00:00,1033,1,753,642,662,6728176039.0,0,1,2.0
105797,2019-12-17,13,69.0,ec305979cfec3242,379032,2019-12-17 13:00:00,1034,1,753,10,10,46795069.0,0,1,2.0
105797,2019-12-24,14,200.0,ec305979cfec3242,422106,2019-12-24 14:00:00,1035,1,753,692,713,9295619561.0,0,1,2.0
105797,2019-12-26,9,1359.0,ec305979cfec3242,104817,2019-12-26 09:00:00,1036,1,753,5,5,97451359.0,0,1,2.0
105797,2019-12-30,8,1000000.0,ec305979cfec3242,401580,2019-12-30 08:00:00,1037,1,753,647,676,6358385150.0,0,1,2.0
105797,2019-01-17,21,300000.0,ec305979cfec3242,873019,2019-01-17 21:00:00,1038,1,753,5,5,25390000.0,0,1,2.0
105797,2019-01-21,15,500.0,ec305979cfec3242,465828,2019-01-21 15:00:00,1039,1,753,6,6,17154500.0,0,1,2.0
105797,2019-02-19,8,2000.0,ec305979cfec3242,368388,2019-02-19 08:00:00,1040,1,753,632,659,7793946480.0,0,1,2.0
105797,2019-02-20,9,3000.0,ec305979cfec3242,57928,2019-02-20 09:00:00,1041,1,753,679,709,7361414834.0,0,1,2.0
105797,2019-02-18,8,1000.0,ec305979cfec3242,47455,2019-02-18 08:00:00,1042,1,753,643,667,6978489914.0,0,1,2.0
105797,2019-02-18,14,6000.0,ec305979cfec3242,185385,2019-02-18 14:00:00,1043,1,753,652,684,7885851004.0,0,1,2.0
105797,2019-02-21,15,3500.0,ec305979cfec3242,591693,2019-02-21 15:00:00,1044,1,753,665,688,5961279722.0,0,1,2.0
105797,2019-02-25,18,200000.0,ec305979cfec3242,758123,2019-02-25 18:00:00,1045,1,753,611,633,8097143858.0,0,1,2.0
105797,2019-03-08,16,17000.0,ec305979cfec3242,88983,2019-03-08 16:00:00,1046,1,753,655,679,7428474347.0,0,1,2.0
105797,2019-03-08,13,250000.0,ec305979cfec3242,894740,2019-03-08 13:00:00,1047,1,753,4,4,280332000.0,0,1,2.0
105797,2019-03-06,11,11407.0,ec305979cfec3242,143310,2019-03-06 11:00:00,1048,1,753,634,659,7021563011.0,0,1,2.0
105797,2019-03-12,9,9538.0,ec305979cfec3242,517661,2019-03-12 09:00:00,1049,1,753,8,8,31531538.0,0,1,2.0
105797,2019-03-12,10,793.0,ec305979cfec3242,521950,2019-03-12 10:00:00,1050,1,753,10,10,121861104.0,0,1,2.0
105797,2019-03-18,9,12163.0,ec305979cfec3242,249994,2019-03-18 09:00:00,1051,1,753,4,4,26203163.0,0,1,2.0
105797,2019-03-19,17,3239.0,ec305979cfec3242,423647,2019-03-19 17:00:00,1052,1,753,4,4,39461239.0,0,1,2.0
105797,2019-03-21,9,1001.0,ec305979cfec3242,443958,2019-03-21 09:00:00,1053,1,753,9,9,15486001.0,0,1,2.0
105797,2019-03-21,8,2258.0,ec305979cfec3242,311061,2019-03-21 08:00:00,1054,1,753,635,669,7057293366.0,0,1,2.0
105797,2019-03-28,8,4622.0,ec305979cfec3242,400938,2019-03-28 08:00:00,1055,1,753,644,671,8233786990.0,0,1,2.0
105797,2019-04-02,10,4043.0,ec305979cfec3242,758533,2019-04-02 10:00:00,1056,1,753,7,7,21579043.0,0,1,2.0
105797,2019-04-05,9,1756.0,ec305979cfec3242,43109,2019-04-05 09:00:00,1057,1,753,648,662,7272246264.0,0,1,2.0
105797,2019-04-02,17,6186.0,ec305979cfec3242,513582,2019-04-02 17:00:00,1058,1,753,587,605,6954478314.0,0,1,2.0
105797,2019-04-17,15,1000.0,ec305979cfec3242,880143,2019-04-17 15:00:00,1059,1,753,594,616,4308270039.0,0,1,2.0
105797,2019-04-19,13,8124.0,ec305979cfec3242,705945,2019-04-19 13:00:00,1060,1,753,653,674,7249306676.0,0,1,2.0
105797,2019-04-17,14,1966.0,ec305979cfec3242,81173,2019-04-17 14:00:00,1062,1,753,642,662,6728176039.0,0,1,2.0
105797,2019-04-29,13,4000.0,ec305979cfec3242,709874,2019-04-29 13:00:00,1063,1,753,631,650,4986675843.0,0,1,2.0
105797,2019-04-26,14,2300.0,ec305979cfec3242,724232,2019-04-26 14:00:00,1064,1,753,5,5,14922300.0,0,1,2.0
105797,2019-05-06,11,6569.0,ec305979cfec3242,170821,2019-05-06 11:00:00,1065,1,753,638,652,5834947326.0,0,1,2.0
105797,2019-05-07,16,1700.0,ec305979cfec3242,335993,2019-05-07 16:00:00,1066,1,753,617,643,7455551444.0,0,1,2.0
105797,2019-05-15,16,20000.0,ec305979cfec3242,239451,2019-05-15 16:00:00,1067,1,753,631,657,7021579281.0,0,1,2.0
105797,2019-05-24,19,7000000.0,ec305979cfec3242,505368,2019-05-24 19:00:00,1068,1,753,636,658,5176297212.0,0,1,2.0
105797,2019-05-28,8,428.0,ec305979cfec3242,256590,2019-05-28 08:00:00,1069,1,753,10,10,13920429.0,0,1,2.0
105797,2019-05-27,6,200000.0,ec305979cfec3242,603882,2019-05-27 06:00:00,1070,1,753,12,12,32065000.0,0,1,2.0
105797,2019-05-31,7,2201.0,ec305979cfec3242,145354,2019-05-31 07:00:00,1071,1,753,679,703,6867160679.0,0,1,2.0
105797,2019-05-31,8,3945.0,ec305979cfec3242,881062,2019-05-31 08:00:00,1072,1,753,12,12,58824945.0,0,1,2.0
105797,2019-06-03,16,7430.0,ec305979cfec3242,768419,2019-06-03 16:00:00,1073,1,753,667,703,7184909855.0,0,1,2.0
105797,2019-06-14,10,339.0,ec305979cfec3242,583083,2019-06-14 10:00:00,1075,1,753,7,7,9760339.0,0,1,2.0
105797,2019-06-11,10,1577.0,ec305979cfec3242,867685,2019-06-11 10:00:00,1076,1,753,4,4,1794077.0,0,1,2.0
105797,2019-06-11,13,7707.0,ec305979cfec3242,930209,2019-06-11 13:00:00,1077,1,753,596,612,7480706361.0,0,1,2.0
105797,2019-06-18,10,13764.0,ec305979cfec3242,988141,2019-06-18 10:00:00,1078,1,753,644,664,5700906767.0,0,1,2.0
105797,2019-06-16,19,600000.0,ec305979cfec3242,766035,2019-06-16 19:00:00,1079,1,753,658,686,7186024875.0,0,1,2.0
105797,2019-06-24,14,4200.0,ec305979cfec3242,120610,2019-06-24 14:00:00,1080,1,753,639,667,6514011791.0,0,1,2.0
105797,2019-06-24,10,3602.0,ec305979cfec3242,127082,2019-06-24 10:00:00,1081,1,753,628,647,6629895550.0,0,1,2.0
105797,2019-06-27,8,311.0,ec305979cfec3242,206154,2019-06-27 08:00:00,1082,1,753,645,665,6705924200.0,0,1,2.0
105797,2019-07-02,14,7000.0,ec305979cfec3242,123911,2019-07-02 14:00:00,1084,1,753,617,644,5323030957.0,0,1,2.0
105797,2019-07-08,16,400.0,ec305979cfec3242,20903,2019-07-08 16:00:00,1085,1,753,672,703,6208900614.0,0,1,2.0
105797,2019-07-08,10,5097.0,ec305979cfec3242,586234,2019-07-08 10:00:00,1086,1,753,642,659,6287576360.0,0,1,2.0
105797,2019-07-12,9,4338.0,ec305979cfec3242,676098,2019-07-12 09:00:00,1087,1,753,10,10,48429338.0,0,1,2.0
105797,2019-07-22,10,1523.0,ec305979cfec3242,439691,2019-07-22 10:00:00,1089,1,753,658,686,8487587940.0,0,1,2.0
105797,2019-07-26,14,1000.0,ec305979cfec3242,359990,2019-07-26 14:00:00,1090,1,753,611,632,4709419859.0,0,1,2.0
105797,2019-07-29,14,427.0,ec305979cfec3242,828301,2019-07-29 14:00:00,1092,1,753,646,666,8511487821.0,0,1,2.0
105797,2019-08-05,15,1000.0,ec305979cfec3242,984615,2019-08-05 15:00:00,1093,1,753,8,8,47926000.0,0,1,2.0
105797,2019-08-09,15,12000.0,ec305979cfec3242,109130,2019-08-09 15:00:00,1094,1,753,5,5,203012000.0,0,1,2.0
105797,2019-08-15,10,7808.0,ec305979cfec3242,387559,2019-08-15 10:00:00,1095,1,753,632,654,6280425772.0,0,1,2.0
105797,2019-08-13,21,5950000.0,ec305979cfec3242,48684,2019-08-13 21:00:00,1097,1,753,653,676,7552163223.0,0,1,2.0
105797,2019-08-22,9,42.0,ec305979cfec3242,108930,2019-08-22 09:00:00,1098,1,753,632,658,8205896370.0,0,1,2.0
105797,2019-08-26,10,13000.0,ec305979cfec3242,441366,2019-08-26 10:00:00,1099,1,753,7,7,179893000.0,0,1,2.0
105797,2019-09-06,15,1000.0,ec305979cfec3242,125415,2019-09-06 15:00:00,1100,1,753,644,668,6377082398.0,0,1,2.0
105797,2019-09-06,9,3318.0,ec305979cfec3242,689408,2019-09-06 09:00:00,1101,1,753,672,703,9740402700.0,0,1,2.0
105797,2019-09-12,19,7300000.0,ec305979cfec3242,412663,2019-09-12 19:00:00,1104,1,753,663,689,6495758171.0,0,1,2.0
105797,2019-09-25,14,200.0,ec305979cfec3242,136510,2019-09-25 14:00:00,1108,1,753,633,656,6230073471.0,0,1,2.0
105797,2019-09-26,14,16478.0,ec305979cfec3242,714102,2019-09-26 14:00:00,1109,1,753,610,630,6820175465.0,0,1,2.0
105797,2019-09-28,17,500000.0,ec305979cfec3242,853537,2019-09-28 17:00:00,1110,1,753,666,687,7198870760.0,0,1,2.0
105797,2019-10-01,11,333.0,ec305979cfec3242,422456,2019-10-01 11:00:00,1112,1,753,640,680,5660086893.0,0,1,2.0
105797,2019-10-02,10,1700.0,ec305979cfec3242,24441,2019-10-02 10:00:00,1113,1,753,11,11,619459700.0,0,1,2.0
105797,2019-10-16,15,51752.0,ec305979cfec3242,554579,2019-10-16 15:00:00,1114,1,753,619,648,6736979578.0,0,1,2.0
105797,2019-10-18,14,3047.0,ec305979cfec3242,142138,2019-10-18 14:00:00,1115,1,753,643,669,5560693096.0,0,1,2.0
105797,2019-10-21,9,5293.0,ec305979cfec3242,394225,2019-10-21 09:00:00,1116,1,753,4,4,166805293.0,0,1,2.0
105797,2019-10-29,13,22066.0,ec305979cfec3242,897509,2019-10-29 13:00:00,1117,1,753,9,9,24002066.0,0,1,2.0
105797,2019-11-03,13,1500000.0,ec305979cfec3242,215056,2019-11-03 13:00:00,1118,1,753,7,7,159752000.0,0,1,2.0
105797,2019-11-05,9,220000.0,ec305979cfec3242,129835,2019-11-05 09:00:00,1119,1,753,609,632,7366687630.0,0,1,2.0
105797,2019-11-08,9,8597.0,ec305979cfec3242,114375,2019-11-08 09:00:00,1121,1,753,626,654,7730660077.0,0,1,2.0
105797,2019-11-11,17,2500000.0,ec305979cfec3242,188357,2019-11-11 17:00:00,1122,1,753,634,665,6565972764.0,0,1,2.0
105797,2019-11-15,10,7583.0,ec305979cfec3242,351324,2019-11-15 10:00:00,1123,1,753,691,713,7690140613.0,0,1,2.0
105797,2019-11-18,9,30950.0,ec305979cfec3242,41820,2019-11-18 09:00:00,1124,1,753,9,9,21802106.0,0,1,2.0
105797,2019-11-24,7,300000.0,ec305979cfec3242,666409,2019-11-24 07:00:00,1125,1,753,677,704,7023755844.0,0,1,2.0
105797,2019-11-25,9,12438.0,ec305979cfec3242,354821,2019-11-25 09:00:00,1126,1,753,626,651,6853649358.0,0,1,2.0
105797,2019-11-27,16,4806.0,ec305979cfec3242,57928,2019-11-27 16:00:00,1127,1,753,679,709,7361414834.0,0,1,2.0
105797,2019-11-27,23,700000.0,ec305979cfec3242,354821,2019-11-27 23:00:00,1128,1,753,626,651,6853649358.0,0,1,2.0
105797,2019-12-02,16,17320.0,ec305979cfec3242,155353,2019-12-02 16:00:00,1129,1,753,6,6,5964320.0,0,1,2.0
105797,2019-12-10,15,17591.0,ec305979cfec3242,640832,2019-12-10 15:00:00,1130,1,753,629,654,7483835545.0,0,1,2.0
105797,2019-12-11,11,19314.0,ec305979cfec3242,542100,2019-12-11 11:00:00,1131,1,753,632,663,5922340967.8,0,1,2.0
105797,2019-12-12,18,4500000.0,ec305979cfec3242,899609,2019-12-12 18:00:00,1132,1,753,647,673,6828439688.0,0,1,2.0
105797,2019-12-12,11,2000.0,ec305979cfec3242,805551,2019-12-12 11:00:00,1133,1,753,636,660,9296297346.0,0,1,2.0
105797,2019-12-16,13,1000.0,ec305979cfec3242,204138,2019-12-16 13:00:00,1134,1,753,679,711,7439646051.0,0,1,2.0
105797,2019-12-18,13,22100.0,ec305979cfec3242,941639,2019-12-18 13:00:00,1135,1,753,6,6,28062600.0,0,1,2.0
105797,2019-12-18,8,513.0,ec305979cfec3242,767826,2019-12-18 08:00:00,1137,1,753,629,655,9977261624.0,0,1,2.0
105797,2019-01-28,17,1000.0,ec305979cfec3242,532427,2019-01-28 17:00:00,1139,1,753,651,669,7970533826.0,0,1,2.0
105797,2019-02-11,10,4000.0,ec305979cfec3242,853625,2019-02-11 10:00:00,1141,1,753,9,9,120404000.0,0,1,2.0
105797,2019-02-19,9,2500.0,ec305979cfec3242,648773,2019-02-19 09:00:00,1142,1,753,633,651,6586881340.0,0,1,2.0
105797,2019-02-20,13,6000.0,ec305979cfec3242,71714,2019-02-20 13:00:00,1143,1,753,6,6,82241000.0,0,1,2.0
105797,2019-03-06,10,6251.0,ec305979cfec3242,549898,2019-03-06 10:00:00,1144,1,753,4,4,4251251.0,0,1,2.0
105797,2019-03-05,11,506.0,ec305979cfec3242,353985,2019-03-05 11:00:00,1145,1,753,5,5,12400506.0,0,1,2.0
105797,2019-03-06,14,1485.0,ec305979cfec3242,422456,2019-03-06 14:00:00,1146,1,753,640,680,5660086893.0,0,1,2.0
105797,2019-03-06,16,17515.0,ec305979cfec3242,514429,2019-03-06 16:00:00,1147,1,753,633,656,7926449776.0,0,1,2.0
105797,2019-03-14,11,5220.0,ec305979cfec3242,396876,2019-03-14 11:00:00,1148,1,753,9,9,24570220.0,0,1,2.0
105797,2019-03-13,11,8300.0,ec305979cfec3242,253921,2019-03-13 11:00:00,1149,1,753,654,685,7101577681.0,0,1,2.0
105797,2019-03-12,13,3894.0,ec305979cfec3242,153466,2019-03-12 13:00:00,1150,1,753,619,642,5551124922.0,0,1,2.0
105797,2019-03-19,11,8030.0,ec305979cfec3242,628373,2019-03-19 11:00:00,1151,1,753,610,637,6856777438.0,0,1,2.0
105797,2019-03-27,8,3087.0,ec305979cfec3242,554579,2019-03-27 08:00:00,1152,1,753,619,648,6736979578.0,0,1,2.0
105797,2019-03-29,11,1000.0,ec305979cfec3242,986858,2019-03-29 11:00:00,1153,1,753,630,661,7152121139.0,0,1,2.0
105797,2019-04-16,11,1798.0,ec305979cfec3242,206349,2019-04-16 11:00:00,1155,1,753,648,672,6704213079.0,0,1,2.0
105797,2019-04-18,14,12970.0,ec305979cfec3242,687410,2019-04-18 14:00:00,1156,1,753,622,655,9413787105.0,0,1,2.0
105797,2019-04-18,10,2300.0,ec305979cfec3242,633339,2019-04-18 10:00:00,1157,1,753,637,665,6447817560.0,0,1,2.0
105797,2019-04-23,15,13319.0,ec305979cfec3242,485785,2019-04-23 15:00:00,1158,1,753,678,702,8332336563.0,0,1,2.0
105797,2019-05-02,11,2081.0,ec305979cfec3242,570518,2019-05-02 11:00:00,1159,1,753,661,682,8563348692.0,0,1,2.0
105797,2019-05-03,16,30000.0,ec305979cfec3242,198064,2019-05-03 16:00:00,1160,1,753,9,9,41780000.0,0,1,2.0
105797,2019-05-06,10,500.0,ec305979cfec3242,210345,2019-05-06 10:00:00,1161,1,753,606,637,5917207959.0,0,1,2.0
105797,2019-05-08,8,1200.0,ec305979cfec3242,603331,2019-05-08 08:00:00,1162,1,753,660,690,7668382734.0,0,1,2.0
105797,2019-05-15,15,6165.0,ec305979cfec3242,712620,2019-05-15 15:00:00,1163,1,753,611,630,6290590400.0,0,1,2.0
105797,2019-05-15,9,459.0,ec305979cfec3242,914293,2019-05-15 09:00:00,1164,1,753,10,10,22040459.0,0,1,2.0
105797,2019-05-20,23,385000.0,ec305979cfec3242,747963,2019-05-20 23:00:00,1165,1,753,3,3,60505000.0,0,1,2.0
105797,2019-05-20,16,32700.0,ec305979cfec3242,997553,2019-05-20 16:00:00,1166,1,753,5,5,7032700.0,0,1,2.0
105797,2019-05-27,15,5782.0,ec305979cfec3242,656628,2019-05-27 15:00:00,1168,1,753,4,4,17155782.0,0,1,2.0
105797,2019-05-31,14,20000.0,ec305979cfec3242,313365,2019-05-31 14:00:00,1169,1,753,611,633,6725131504.0,0,1,2.0
105797,2019-06-03,10,2410.0,ec305979cfec3242,516513,2019-06-03 10:00:00,1170,1,753,8,8,45152410.0,0,1,2.0
105797,2019-06-06,13,8243.0,ec305979cfec3242,628373,2019-06-06 13:00:00,1171,1,753,610,637,6856777438.0,0,1,2.0
105797,2019-06-06,9,3756.0,ec305979cfec3242,925893,2019-06-06 09:00:00,1172,1,753,3,3,2853756.0,0,1,2.0
105797,2019-06-10,13,6339.0,ec305979cfec3242,342321,2019-06-10 13:00:00,1173,1,753,613,632,6432464740.0,0,1,2.0
105797,2019-06-10,11,19582.0,ec305979cfec3242,20903,2019-06-10 11:00:00,1174,1,753,672,703,6208900614.0,0,1,2.0
105797,2019-06-17,14,6850.0,ec305979cfec3242,24542,2019-06-17 14:00:00,1175,1,753,601,624,5752415445.0,0,1,2.0
105797,2019-06-18,17,7846.0,ec305979cfec3242,661388,2019-06-18 17:00:00,1176,1,753,664,690,6954406510.0,0,1,2.0
105797,2019-06-24,11,196.0,ec305979cfec3242,211420,2019-06-24 11:00:00,1177,1,753,654,680,7244484132.0,0,1,2.0
105797,2019-07-04,14,10000.0,ec305979cfec3242,109189,2019-07-04 14:00:00,1178,1,753,664,687,8090307691.0,0,1,2.0
105797,2019-07-11,11,5490.0,ec305979cfec3242,995400,2019-07-11 11:00:00,1180,1,753,647,678,8662642832.0,0,1,2.0
105797,2019-07-16,13,5020.0,ec305979cfec3242,909312,2019-07-16 13:00:00,1181,1,753,9,9,32870020.0,0,1,2.0
105797,2019-07-26,10,4485.0,ec305979cfec3242,632790,2019-07-26 10:00:00,1183,1,753,6,6,332811715.0,0,1,2.0
105797,2019-08-02,16,5000.0,ec305979cfec3242,58485,2019-08-02 16:00:00,1184,1,753,611,621,6924013253.0,0,1,2.0
105797,2019-08-03,7,49300000.0,ec305979cfec3242,863061,2019-08-03 07:00:00,1185,1,753,7,7,57250000.0,0,1,2.0
105797,2019-08-05,8,2800000.0,ec305979cfec3242,744075,2019-08-05 08:00:00,1186,1,753,667,696,6649979168.0,0,1,2.0
105797,2019-08-01,10,2000.0,ec305979cfec3242,687410,2019-08-01 10:00:00,1187,1,753,622,655,9413787105.0,0,1,2.0
105797,2019-08-07,16,9409.0,ec305979cfec3242,231033,2019-08-07 16:00:00,1188,1,753,623,649,7461934676.0,0,1,2.0
105797,2019-08-15,8,450000.0,ec305979cfec3242,785510,2019-08-15 08:00:00,1189,1,753,644,665,6647492511.0,0,1,2.0
105797,2019-08-15,8,3500.0,ec305979cfec3242,982260,2019-08-15 08:00:00,1190,1,753,584,598,7771910972.0,0,1,2.0
105797,2019-08-13,15,16480.0,ec305979cfec3242,631981,2019-08-13 15:00:00,1191,1,753,627,652,8463103218.0,0,1,2.0
105797,2019-08-19,8,1394.0,ec305979cfec3242,885758,2019-08-19 08:00:00,1192,1,753,5,5,10301394.0,0,1,2.0
105797,2019-08-27,10,1232.0,ec305979cfec3242,871366,2019-08-27 10:00:00,1194,1,753,5,5,8426232.0,0,1,2.0
105797,2019-08-27,9,14500.0,ec305979cfec3242,951734,2019-08-27 09:00:00,1195,1,753,626,648,7727039227.0,0,1,2.0
105797,2019-09-09,15,15908.0,ec305979cfec3242,429547,2019-09-09 15:00:00,1197,1,753,11,11,246313908.0,0,1,2.0
105797,2019-09-10,14,9310.0,ec305979cfec3242,528930,2019-09-10 14:00:00,1198,1,753,669,694,7328928544.0,0,1,2.0
105797,2019-09-12,6,200000.0,ec305979cfec3242,739104,2019-09-12 06:00:00,1199,1,753,681,718,7966898263.0,0,1,2.0
105797,2019-09-17,7,1512.0,ec305979cfec3242,135974,2019-09-17 07:00:00,1200,1,753,591,615,6594676828.0,0,1,2.0
105797,2019-09-24,9,5733.0,ec305979cfec3242,145308,2019-09-24 09:00:00,1202,1,753,637,661,6932841623.0,0,1,2.0
105797,2019-09-26,10,40.0,ec305979cfec3242,258187,2019-09-26 10:00:00,1203,1,753,8,8,24418150.0,0,1,2.0
105797,2019-09-28,7,500000.0,ec305979cfec3242,166937,2019-09-28 07:00:00,1204,1,753,677,712,8575001100.0,0,1,2.0
105797,2019-10-08,11,4000.0,ec305979cfec3242,89066,2019-10-08 11:00:00,1205,1,753,624,658,7487953537.0,0,1,2.0
105797,2019-10-22,9,7017.0,ec305979cfec3242,59532,2019-10-22 09:00:00,1206,1,753,13,13,161104017.0,0,1,2.0
105797,2019-10-22,14,1300.0,ec305979cfec3242,994393,2019-10-22 14:00:00,1207,1,753,646,669,5703397004.0,0,1,2.0
105797,2019-10-23,17,500000.0,ec305979cfec3242,84502,2019-10-23 17:00:00,1208,1,753,649,670,5884547468.0,0,1,2.0
105797,2019-11-05,11,4500.0,ec305979cfec3242,917988,2019-11-05 11:00:00,1209,1,753,7,7,4043175.0,0,1,2.0
105797,2019-11-06,10,36466.0,ec305979cfec3242,759835,2019-11-06 10:00:00,1210,1,753,662,689,7159220461.0,0,1,2.0
105797,2019-11-12,7,5300.0,ec305979cfec3242,952083,2019-11-12 07:00:00,1211,1,753,5,5,8561717.0,0,1,2.0
105797,2019-11-21,17,173000.0,ec305979cfec3242,483817,2019-11-21 17:00:00,1212,1,753,638,661,8345206971.0,0,1,2.0
105797,2019-11-29,8,456.0,ec305979cfec3242,802923,2019-11-29 08:00:00,1213,1,753,5,5,24559956.0,0,1,2.0
105797,2019-12-02,11,2157.0,ec305979cfec3242,688978,2019-12-02 11:00:00,1214,1,753,654,676,7048212669.0,0,1,2.0
105797,2019-11-29,13,500.0,ec305979cfec3242,708604,2019-11-29 13:00:00,1215,1,753,4,4,9300500.0,0,1,2.0
105797,2019-12-04,10,14700.0,ec305979cfec3242,200990,2019-12-04 10:00:00,1216,1,753,622,640,7845766421.0,0,1,2.0
105797,2019-12-05,15,50000.0,ec305979cfec3242,206080,2019-12-05 15:00:00,1217,1,753,643,665,5030656191.0,0,1,2.0
105797,2019-12-09,10,2688.0,ec305979cfec3242,69472,2019-12-09 10:00:00,1219,1,753,654,675,7994257910.0,0,1,2.0
105797,2019-12-12,9,4078.0,ec305979cfec3242,488904,2019-12-12 09:00:00,1220,1,753,659,689,7089808154.0,0,1,2.0
105797,2019-12-16,16,22042.0,ec305979cfec3242,761429,2019-12-16 16:00:00,1221,1,753,665,691,7504967976.0,0,1,2.0
105797,2019-12-24,13,14203.0,ec305979cfec3242,502852,2019-12-24 13:00:00,1222,1,753,663,682,7286793307.0,0,1,2.0
105797,2019-01-04,11,20113.0,ec305979cfec3242,275121,2019-01-04 11:00:00,1223,1,753,8,8,22595113.0,0,1,2.0
105797,2019-02-25,18,8000000.0,ec305979cfec3242,58485,2019-02-25 18:00:00,1225,1,753,611,621,6924013253.0,0,1,2.0
