CUSTOMER_NUMBER,TRANS_DATE,TRANS_HOUR,TRANS_AMOUNT,TRANS_LV1,TRANS_LV2,ts_dt,tx_id,LAST_SEC_EVENT_TS,LAST_SEC_EVENT_NAME,HOURS_SINCE_SEC_EVENT,IS_ATO_ALERT,LAST_LOGIN_TS,LAST_LOGIN_METHOD,HIST_BIOMETRIC_RATIO,HIST_LOGIN_COUNT,IS_LOGIN_DRIFT_ALERT,risk_score
796652,2019-03-01,18,6127000.0,Transfer,Outside_bank,2019-03-01 18:00:00,36428,2019-01-16 17:00:00,MB_SET_PIN,1057.0,0,2019-03-01 18:00:00,LOGIN,0.5185183264746939,27.0,1,2.0
796652,2019-01-31,11,5000000.0,Transfer,Outside_bank,2019-01-31 11:00:00,36434,2019-01-16 17:00:00,MB_SET_PIN,354.0,0,2019-01-31 11:00:00,LOGIN,0.5555549382722909,9.0,1,2.0
408885,2019-09-09,15,17500000.0,Transfer,Outside_bank,2019-09-09 15:00:00,36488,2019-09-09 15:00:00,CHANGE_PASSWORD,0.0,1,2019-09-09 15:00:00,LOGIN,0.0,94.0,0,2.0
408885,2019-09-09,17,7000000.0,Transfer,Outside_bank,2019-09-09 17:00:00,36536,2019-09-09 15:00:00,CHANGE_PASSWORD,2.0,1,2019-09-09 17:00:00,LOGIN,0.0,95.0,0,2.0
408885,2019-01-15,14,1920000.0,Transfer,Outside_bank,2019-01-15 14:00:00,36547,2019-01-15 09:00:00,MB_SET_PIN,5.0,1,2019-01-15 14:00:00,LOGIN,0.0,2.0,0,2.0
427840,2019-01-12,11,10000000.0,Transfer,Outside_bank,2019-01-12 11:00:00,37500,2019-01-11 21:00:00,CHANGE_PASSWORD,14.0,1,2019-01-12 11:00:00,LOGIN,0.0,5.0,0,2.0
708203,2019-02-18,0,221000000.0,Transfer,Outside_bank,2019-02-18 00:00:00,37575,2019-02-17 20:00:00,CHANGE_PASSWORD,4.0,1,2019-02-18 00:00:00,LOGIN,0.0,48.0,0,2.0
708203,2019-01-27,0,50000000.0,Transfer,Outside_bank,2019-01-27 00:00:00,37577,2019-01-26 23:00:00,CHANGE_PASSWORD,1.0,1,2019-01-26 23:00:00,LOGIN,0.0,16.0,0,2.0
708203,2019-02-18,3,29000000.0,Transfer,Outside_bank,2019-02-18 03:00:00,37582,2019-02-17 20:00:00,CHANGE_PASSWORD,7.0,1,2019-02-18 03:00:00,LOGIN,0.0,49.0,0,2.0
685854,2019-01-07,22,64900000.0,Transfer,Outside_bank,2019-01-07 22:00:00,38175,2019-01-07 17:00:00,MB_SET_PIN,5.0,1,2019-01-07 22:00:00,LOGIN,0.49999750001249993,2.0,0,2.0
682353,2019-01-11,15,1000000.0,Transfer,Outside_bank,2019-01-11 15:00:00,38322,2019-01-11 14:00:00,MB_SET_PIN,1.0,1,2019-01-11 15:00:00,LOGIN,0.0,1.0,0,2.0
957300,2019-12-14,17,3460000.0,Topup,eWallet,2019-12-14 17:00:00,38376,2019-12-14 17:00:00,MB_RESET_PIN,0.0,1,2019-12-14 17:00:00,LOGIN,0.0,32.0,0,2.0
957300,2019-09-21,15,2000000.0,Transfer,Outside_bank,2019-09-21 15:00:00,38380,2019-09-21 10:00:00,MB_RESET_PIN,5.0,1,2019-09-21 15:00:00,LOGIN,0.0,26.0,0,2.0
957300,2019-11-15,13,1556000.0,Topup,eWallet,2019-11-15 13:00:00,38386,2019-11-15 12:00:00,MB_RESET_PIN,1.0,1,2019-11-15 13:00:00,LOGIN,0.0,30.0,0,2.0
957300,2019-11-15,12,1900000.0,Topup,eWallet,2019-11-15 12:00:00,38387,2019-11-15 12:00:00,MB_RESET_PIN,0.0,1,2019-11-15 12:00:00,LOGIN,0.0,29.0,0,2.0
957300,2019-10-15,15,2350000.0,Topup,eWallet,2019-10-15 15:00:00,38389,2019-10-15 15:00:00,CHANGE_PASSWORD,0.0,1,2019-10-15 15:00:00,LOGIN,0.0,27.0,0,2.0
614327,2019-01-04,16,100000000.0,Transfer,Outside_bank,2019-01-04 16:00:00,38465,2019-01-04 16:00:00,MB_SET_PIN,0.0,1,2019-01-04 16:00:00,LOGIN,0.0,0.0,0,2.0
732434,2019-01-04,16,4500000.0,Transfer,Outside_bank,2019-01-04 16:00:00,38480,2019-01-04 16:00:00,CHANGE_PASSWORD,0.0,1,2019-01-04 16:00:00,LOGIN,0.0,0.0,0,2.0
290352,2019-01-29,8,4000000.0,Transfer,Outside_bank,2019-01-29 08:00:00,38700,2019-01-29 08:00:00,MB_SET_PIN,0.0,1,2019-01-29 08:00:00,LOGIN,0.0,0.0,0,2.0
733159,2019-01-09,15,190000000.0,Transfer,Outside_bank,2019-01-09 15:00:00,38824,2019-01-08 19:00:00,CHANGE_PASSWORD,20.0,1,2019-01-09 15:00:00,LOGIN,0.0,8.0,0,2.0
733159,2019-01-09,16,8500000.0,Transfer,Within_bank,2019-01-09 16:00:00,38825,2019-01-08 19:00:00,CHANGE_PASSWORD,21.0,1,2019-01-09 16:00:00,LOGIN,0.0,9.0,0,2.0
359095,2019-01-29,17,3950000.0,Transfer,Outside_bank,2019-01-29 17:00:00,39507,2019-01-29 17:00:00,MB_SET_PIN,0.0,1,2019-01-29 17:00:00,LOGIN,0.0,0.0,0,2.0
359095,2019-01-30,13,5300000.0,Transfer,Outside_bank,2019-01-30 13:00:00,39520,2019-01-29 17:00:00,MB_SET_PIN,20.0,1,2019-01-30 13:00:00,LOGIN,0.0,1.0,0,2.0
493419,2019-11-11,13,9000000.0,Transfer,Outside_bank,2019-11-11 13:00:00,39550,2019-11-10 18:00:00,MB_RESET_PIN,19.0,1,2019-11-11 13:00:00,LOGIN,0.3647058394463718,85.0,0,2.0
493419,2019-12-14,17,2000000.0,Transfer,Outside_bank,2019-12-14 17:00:00,39560,2019-12-14 17:00:00,MB_RESET_PIN,0.0,1,2019-12-14 17:00:00,LOGIN,0.3898304754380953,118.0,0,2.0
472678,2019-02-25,10,4000000.0,Transfer,Outside_bank,2019-02-25 10:00:00,39941,2019-02-25 10:00:00,CHANGE_PASSWORD,0.0,1,2019-02-25 10:00:00,LOGIN,0.0,24.0,0,2.0
657581,2019-11-25,10,1063000.0,Transfer,Outside_bank,2019-11-25 10:00:00,40002,2019-11-24 10:00:00,MB_RESET_PIN,24.0,1,2019-11-25 10:00:00,LOGIN,0.4761904572940295,252.0,0,2.0
657581,2019-03-12,9,1000000.0,Topup,eWallet,2019-03-12 09:00:00,40007,2019-03-12 09:00:00,CHANGE_PASSWORD,0.0,1,2019-03-12 09:00:00,LOGIN,0.0,9.0,0,2.0
657581,2019-07-26,11,10000000.0,Transfer,Outside_bank,2019-07-26 11:00:00,40096,2019-07-26 10:00:00,CHANGE_PASSWORD,1.0,1,2019-07-26 11:00:00,LOGIN_FINGER,0.4399999560000044,100.0,0,2.0
400530,2019-12-14,18,2000000.0,Transfer,Outside_bank,2019-12-14 18:00:00,40418,2019-12-14 18:00:00,MB_RESET_PIN,0.0,1,2019-12-14 18:00:00,LOGIN,0.01428571224489825,70.0,0,2.0
929966,2019-02-14,13,8900000.0,Transfer,Outside_bank,2019-02-14 13:00:00,40427,2019-02-14 11:00:00,MB_SET_PIN,2.0,1,2019-02-14 13:00:00,LOGIN,0.0,1.0,0,2.0
929966,2019-02-14,14,18410000.0,Transfer,Outside_bank,2019-02-14 14:00:00,40428,2019-02-14 11:00:00,MB_SET_PIN,3.0,1,2019-02-14 14:00:00,LOGIN,0.0,2.0,0,2.0
929966,2019-02-14,11,2600000.0,Transfer,Within_bank,2019-02-14 11:00:00,40429,2019-02-14 11:00:00,MB_SET_PIN,0.0,1,2019-02-14 11:00:00,LOGIN,0.0,0.0,0,2.0
140471,2019-10-25,16,3000000.0,Transfer,Outside_bank,2019-10-25 16:00:00,40908,2019-10-25 15:00:00,MB_SET_PIN,1.0,1,2019-10-25 16:00:00,LOGIN,0.0,12.0,0,2.0
354422,2019-12-25,15,20000000.0,Payment,Credit_card_repayment,2019-12-25 15:00:00,41027,2019-12-24 16:00:00,CHANGE_PASSWORD,23.0,1,2019-12-25 15:00:00,LOGIN_FINGER,0.26797383869452035,153.0,0,2.0
851303,2019-05-05,0,4568000.0,Payment,Credit_card_repayment,2019-05-05 00:00:00,41069,2019-05-04 21:00:00,MB_CHANGE_PIN,3.0,1,2019-05-05 00:00:00,LOGIN_FACEID,0.47272722975207,110.0,0,2.0
851303,2019-05-04,22,14000000.0,Payment,Credit_card_repayment,2019-05-04 22:00:00,41097,2019-05-04 21:00:00,MB_CHANGE_PIN,1.0,1,2019-05-04 22:00:00,LOGIN,0.47169806870772935,106.0,0,2.0
523765,2019-01-23,17,1000000.0,Transfer,Outside_bank,2019-01-23 17:00:00,41185,2019-01-23 17:00:00,MB_SET_PIN,0.0,1,2019-01-23 17:00:00,LOGIN,0.0,0.0,0,2.0
982610,2019-09-10,9,32000000.0,Transfer,Outside_bank,2019-09-10 09:00:00,41322,2019-09-10 09:00:00,MB_CHANGE_PIN,0.0,1,2019-09-10 09:00:00,LOGIN,0.0,71.0,0,2.0
545047,2019-02-13,11,9000000.0,Transfer,Outside_bank,2019-02-13 11:00:00,41590,2019-02-13 11:00:00,CHANGE_PASSWORD,0.0,1,2019-02-13 11:00:00,LOGIN,0.0,0.0,0,2.0
833045,2019-02-15,16,1500000.0,Transfer,Within_bank,2019-02-15 16:00:00,42168,2019-02-14 19:00:00,MB_SET_PIN,21.0,1,2019-02-15 16:00:00,LOGIN,0.0,10.0,0,2.0
833045,2019-02-15,13,1400000.0,Transfer,Within_bank,2019-02-15 13:00:00,42192,2019-02-14 19:00:00,MB_SET_PIN,18.0,1,2019-02-15 13:00:00,LOGIN,0.0,7.0,0,2.0
833045,2019-02-15,11,3000000.0,Transfer,Within_bank,2019-02-15 11:00:00,42193,2019-02-14 19:00:00,MB_SET_PIN,16.0,1,2019-02-15 11:00:00,LOGIN,0.0,6.0,0,2.0
833045,2019-02-15,10,2000000.0,Transfer,Within_bank,2019-02-15 10:00:00,42230,2019-02-14 19:00:00,MB_SET_PIN,15.0,1,2019-02-15 10:00:00,LOGIN,0.0,5.0,0,2.0
833045,2019-02-15,14,4500000.0,Transfer,Within_bank,2019-02-15 14:00:00,42231,2019-02-14 19:00:00,MB_SET_PIN,19.0,1,2019-02-15 14:00:00,LOGIN,0.0,8.0,0,2.0
833045,2019-02-15,15,5500000.0,Transfer,Within_bank,2019-02-15 15:00:00,42232,2019-02-14 19:00:00,MB_SET_PIN,20.0,1,2019-02-15 15:00:00,LOGIN,0.0,9.0,0,2.0
936917,2019-11-30,22,11000000.0,Transfer,Outside_bank,2019-11-30 22:00:00,42466,2019-11-30 17:00:00,CHANGE_PASSWORD,5.0,1,2019-11-30 22:00:00,LOGIN,0.4799999852307697,325.0,0,2.0
300380,2019-02-18,9,2000000.0,Topup,eWallet,2019-02-18 09:00:00,42968,2019-02-18 09:00:00,MB_SET_PIN,0.0,1,2019-02-18 09:00:00,LOGIN,0.0,0.0,0,2.0
477612,2019-02-12,14,46800000.0,Payment,Credit_card_repayment,2019-02-12 14:00:00,43325,2019-02-12 09:00:00,MB_SET_PIN,5.0,1,2019-02-12 14:00:00,LOGIN,0.0,3.0,0,2.0
362141,2019-03-02,15,1100000.0,Transfer,Outside_bank,2019-03-02 15:00:00,43444,2019-03-02 08:00:00,MB_CHANGE_PIN,7.0,1,2019-03-02 15:00:00,LOGIN,0.4823528844290724,85.0,0,2.0
218347,2019-04-22,16,5000000.0,Transfer,Outside_bank,2019-04-22 16:00:00,43576,2019-04-22 07:00:00,MB_CHANGE_PIN,9.0,1,2019-04-22 16:00:00,LOGIN,0.0,30.0,0,2.0
40276,2019-02-01,17,1000000.0,Transfer,Within_bank,2019-02-01 17:00:00,43805,2019-01-31 23:00:00,CHANGE_PASSWORD,18.0,1,2019-01-31 22:00:00,LOGIN,0.0,1.0,0,2.0
563520,2019-02-14,10,54000000.0,Transfer,Within_bank,2019-02-14 10:00:00,44130,2019-02-14 09:00:00,CHANGE_PASSWORD,1.0,1,2019-02-14 10:00:00,LOGIN,0.0,1.0,0,2.0
70304,2019-02-14,14,3570000.0,Topup,eWallet,2019-02-14 14:00:00,44209,2019-02-14 08:00:00,MB_SET_PIN,6.0,1,2019-02-14 14:00:00,LOGIN,0.0,2.0,0,2.0
70304,2019-02-14,15,3540000.0,Transfer,Outside_bank,2019-02-14 15:00:00,44210,2019-02-14 08:00:00,MB_SET_PIN,7.0,1,2019-02-14 15:00:00,LOGIN,0.0,3.0,0,2.0
332877,2019-10-01,11,2000000.0,Transfer,Within_bank,2019-10-01 11:00:00,44218,2019-09-30 15:00:00,CHANGE_PASSWORD,20.0,1,2019-10-01 11:00:00,LOGIN,0.42307686883629886,78.0,0,2.0
332877,2019-01-30,17,8000000.0,Transfer,Outside_bank,2019-01-30 17:00:00,44234,2019-01-30 16:00:00,MB_SET_PIN,1.0,1,2019-01-30 17:00:00,LOGIN,0.0,1.0,0,2.0
332877,2019-10-01,11,2300000.0,Topup,eWallet,2019-10-01 11:00:00,44247,2019-09-30 15:00:00,CHANGE_PASSWORD,20.0,1,2019-10-01 11:00:00,LOGIN,0.42307686883629886,78.0,0,2.0
332877,2019-10-01,14,2000000.0,Transfer,Outside_bank,2019-10-01 14:00:00,44256,2019-09-30 15:00:00,CHANGE_PASSWORD,23.0,1,2019-10-01 14:00:00,LOGIN_FINGER,0.4177214661112068,79.0,0,2.0
322430,2019-02-13,9,2000000.0,Transfer,Outside_bank,2019-02-13 09:00:00,44281,2019-02-13 09:00:00,MB_SET_PIN,0.0,1,2019-02-13 09:00:00,LOGIN,0.0,0.0,0,2.0
508208,2019-01-17,15,50000000.0,Transfer,Outside_bank,2019-01-17 15:00:00,44335,2019-01-17 14:00:00,MB_CHANGE_PIN,1.0,1,2019-01-17 15:00:00,LOGIN,0.0,1.0,0,2.0
935065,2019-01-02,23,299800000.0,Transfer,Outside_bank,2019-01-02 23:00:00,44534,2019-01-02 08:00:00,MB_SET_PIN,15.0,1,2019-01-02 23:00:00,LOGIN,0.0,4.0,0,2.0
583083,2019-12-15,15,10000000.0,Transfer,Outside_bank,2019-12-15 15:00:00,44546,2019-12-15 15:00:00,MB_CHANGE_PIN,0.0,1,2019-12-15 15:00:00,LOGIN,0.425925847050769,54.0,0,2.0
583083,2019-12-11,17,50000000.0,Transfer,Outside_bank,2019-12-11 17:00:00,44549,2019-12-11 16:00:00,MB_CHANGE_PIN,1.0,1,2019-12-11 17:00:00,LOGIN,0.442307607248537,52.0,0,2.0
382546,2019-01-29,11,7200000.0,Transfer,Outside_bank,2019-01-29 11:00:00,44940,2019-01-29 10:00:00,MB_SET_PIN,1.0,1,2019-01-29 11:00:00,LOGIN,0.0,1.0,0,2.0
97361,2019-05-03,10,5200000.0,Transfer,Outside_bank,2019-05-03 10:00:00,45231,2019-05-03 10:00:00,MB_RESET_PIN,0.0,1,2019-05-03 10:00:00,LOGIN_FINGER,0.44094484716969706,127.0,0,2.0
428172,2019-02-13,16,30000000.0,Transfer,Within_bank,2019-02-13 16:00:00,45738,2019-02-13 16:00:00,MB_SET_PIN,0.0,1,2019-02-13 16:00:00,LOGIN,0.0,0.0,0,2.0
428172,2019-02-14,8,33332000.0,Transfer,Within_bank,2019-02-14 08:00:00,45766,2019-02-13 16:00:00,MB_SET_PIN,16.0,1,2019-02-14 08:00:00,LOGIN,0.0,2.0,0,2.0
217438,2019-01-22,19,2000000.0,Topup,eWallet,2019-01-22 19:00:00,46505,2019-01-22 12:00:00,CHANGE_PASSWORD,7.0,1,2019-01-22 18:00:00,LOGIN,0.0,1.0,0,2.0
709178,2019-12-31,9,80000000.0,Transfer,Outside_bank,2019-12-31 09:00:00,48426,2019-12-31 00:00:00,CHANGE_PASSWORD,9.0,1,2019-12-31 09:00:00,LOGIN,0.0,251.0,0,2.0
476213,2019-02-20,13,48982000.0,Payment,Credit_card_repayment,2019-02-20 13:00:00,49137,2019-02-19 18:00:00,CHANGE_PASSWORD,19.0,1,2019-02-20 12:00:00,LOGIN,0.0,4.0,0,2.0
871921,2019-02-02,19,10000000.0,Transfer,Within_bank,2019-02-02 19:00:00,49902,2019-02-02 06:00:00,MB_SET_PIN,13.0,1,2019-02-02 19:00:00,LOGIN,0.0,7.0,0,2.0
401631,2019-02-19,10,50000000.0,Transfer,Outside_bank,2019-02-19 10:00:00,50295,2019-02-18 23:00:00,CHANGE_PASSWORD,11.0,1,2019-02-19 10:00:00,LOGIN,0.0,1.0,0,2.0
56214,2019-02-19,10,32400000.0,Transfer,Outside_bank,2019-02-19 10:00:00,50306,2019-02-18 13:00:00,MB_SET_PIN,21.0,1,2019-02-19 10:00:00,LOGIN,0.0,3.0,0,2.0
56214,2019-02-18,16,50000000.0,Transfer,Outside_bank,2019-02-18 16:00:00,50307,2019-02-18 13:00:00,MB_SET_PIN,3.0,1,2019-02-18 16:00:00,LOGIN,0.0,1.0,0,2.0
672952,2019-02-19,20,64500000.0,Payment,Credit_card_repayment,2019-02-19 20:00:00,50370,2019-02-19 16:00:00,MB_SET_PIN,4.0,1,2019-02-19 20:00:00,LOGIN,0.0,3.0,0,2.0
672952,2019-02-19,21,91500000.0,Payment,Credit_card_repayment,2019-02-19 21:00:00,50402,2019-02-19 16:00:00,MB_SET_PIN,5.0,1,2019-02-19 21:00:00,LOGIN,0.0,4.0,0,2.0
672952,2019-02-19,18,34500000.0,Payment,Credit_card_repayment,2019-02-19 18:00:00,50467,2019-02-19 16:00:00,MB_SET_PIN,2.0,1,2019-02-19 18:00:00,LOGIN,0.0,1.0,0,2.0
848057,2019-04-23,11,2000000.0,Transfer,Outside_bank,2019-04-23 11:00:00,50574,2019-04-23 04:00:00,MB_CHANGE_PIN,7.0,1,2019-04-23 11:00:00,LOGIN,0.442477836948864,113.0,0,2.0
848057,2019-04-24,2,5000000.0,Transfer,Outside_bank,2019-04-24 02:00:00,50594,2019-04-23 04:00:00,MB_CHANGE_PIN,22.0,1,2019-04-24 02:00:00,LOGIN,0.4396551345124884,116.0,0,2.0
848057,2019-04-23,9,4000000.0,Transfer,Outside_bank,2019-04-23 09:00:00,50595,2019-04-23 04:00:00,MB_CHANGE_PIN,5.0,1,2019-04-23 09:00:00,LOGIN,0.44642853156888107,112.0,0,2.0
848057,2019-04-24,3,5000000.0,Transfer,Outside_bank,2019-04-24 03:00:00,50637,2019-04-23 04:00:00,MB_CHANGE_PIN,23.0,1,2019-04-24 03:00:00,LOGIN,0.44067792875610773,118.0,0,2.0
466928,2019-02-18,10,1500000.0,Transfer,Outside_bank,2019-02-18 10:00:00,50800,2019-02-18 10:00:00,MB_SET_PIN,0.0,1,2019-02-18 10:00:00,LOGIN,0.0,0.0,0,2.0
67492,2019-04-04,12,6000000.0,Transfer,Outside_bank,2019-04-04 12:00:00,50848,2019-04-04 12:00:00,CHANGE_PASSWORD,0.0,1,2019-04-04 12:00:00,LOGIN,0.0,3.0,0,2.0
67492,2019-04-04,14,1000000.0,Transfer,Within_bank,2019-04-04 14:00:00,50862,2019-04-04 12:00:00,CHANGE_PASSWORD,2.0,1,2019-04-04 14:00:00,LOGIN,0.0,4.0,0,2.0
130779,2019-12-05,11,1166000.0,Transfer,Outside_bank,2019-12-05 11:00:00,51114,2019-12-04 15:00:00,MB_RESET_PIN,20.0,1,2019-12-05 11:00:00,LOGIN,0.4870017246620152,577.0,0,2.0
464507,2019-02-02,14,3000000.0,Transfer,Outside_bank,2019-02-02 14:00:00,51466,2019-02-02 10:00:00,MB_SET_PIN,4.0,1,2019-02-02 14:00:00,LOGIN,0.0,3.0,0,2.0
831993,2019-02-18,14,1000000.0,Transfer,Outside_bank,2019-02-18 14:00:00,51651,2019-02-18 14:00:00,MB_SET_PIN,0.0,1,2019-02-18 14:00:00,LOGIN,0.0,0.0,0,2.0
765924,2019-02-18,9,3925400.0,Payment,Credit_card_repayment,2019-02-18 09:00:00,51699,2019-02-18 09:00:00,CHANGE_PASSWORD,0.0,1,2019-02-18 09:00:00,LOGIN,0.0,0.0,0,2.0
382351,2019-12-15,19,5562086.0,Payment,Credit_card_repayment,2019-12-15 19:00:00,51989,2019-12-15 19:00:00,CHANGE_PASSWORD,0.0,1,2019-12-15 19:00:00,LOGIN,0.0,266.0,0,2.0
382351,2019-01-19,12,3000000.0,Transfer,Within_bank,2019-01-19 12:00:00,51990,2019-01-19 11:00:00,CHANGE_PASSWORD,1.0,1,2019-01-19 11:00:00,LOGIN,0.0,0.0,0,2.0
382351,2019-01-25,11,1000000.0,Transfer,Within_bank,2019-01-25 11:00:00,51991,2019-01-25 11:00:00,CHANGE_PASSWORD,0.0,1,2019-01-25 11:00:00,LOGIN,0.0,2.0,0,2.0
382351,2019-01-26,10,1000000.0,Transfer,Within_bank,2019-01-26 10:00:00,51992,2019-01-26 05:00:00,MB_SET_PIN,5.0,1,2019-01-26 10:00:00,LOGIN,0.0,4.0,0,2.0
683074,2019-02-18,10,1500000.0,Topup,eWallet,2019-02-18 10:00:00,52291,2019-02-18 10:00:00,MB_SET_PIN,0.0,1,2019-02-18 10:00:00,LOGIN,0.0,0.0,0,2.0
626028,2019-02-14,15,2000000.0,Transfer,Outside_bank,2019-02-14 15:00:00,52324,2019-02-13 15:00:00,MB_SET_PIN,24.0,1,2019-02-14 15:00:00,LOGIN,0.0,2.0,0,2.0
950471,2019-02-20,18,150000000.0,Transfer,Within_bank,2019-02-20 18:00:00,52503,2019-02-20 18:00:00,CHANGE_PASSWORD,0.0,1,2019-02-20 18:00:00,LOGIN,0.0,1.0,0,2.0
950471,2019-02-21,8,50000000.0,Transfer,Within_bank,2019-02-21 08:00:00,52558,2019-02-20 18:00:00,CHANGE_PASSWORD,14.0,1,2019-02-21 08:00:00,LOGIN,0.0,2.0,0,2.0
950471,2019-02-20,18,301800000.0,Transfer,Outside_bank,2019-02-20 18:00:00,52592,2019-02-20 18:00:00,CHANGE_PASSWORD,0.0,1,2019-02-20 18:00:00,LOGIN,0.0,1.0,0,2.0
293637,2019-12-18,9,2400000.0,Payment,Credit_card_repayment,2019-12-18 09:00:00,52764,2019-12-18 09:00:00,MB_RESET_PIN,0.0,1,2019-12-18 09:00:00,LOGIN,0.4576271057167485,354.0,0,2.0
722611,2019-02-19,17,10000000.0,Transfer,Outside_bank,2019-02-19 17:00:00,53094,2019-02-19 17:00:00,MB_RESET_PIN,0.0,1,2019-02-19 17:00:00,LOGIN,0.0,3.0,0,2.0
453647,2019-02-21,8,22000000.0,Transfer,Outside_bank,2019-02-21 08:00:00,53160,2019-02-20 16:00:00,MB_SET_PIN,16.0,1,2019-02-21 08:00:00,LOGIN,0.0,3.0,0,2.0
898131,2019-02-21,17,18000000.0,Transfer,Outside_bank,2019-02-21 17:00:00,53292,2019-02-21 17:00:00,CHANGE_PASSWORD,0.0,1,2019-02-21 17:00:00,LOGIN,0.0,1.0,0,2.0
898131,2019-09-11,13,5735000.0,Transfer,Outside_bank,2019-09-11 13:00:00,53293,2019-09-11 13:00:00,CHANGE_PASSWORD,0.0,1,2019-09-11 13:00:00,LOGIN,0.0,3.0,0,2.0
152776,2019-12-05,19,7000000.0,Payment,Credit_card_repayment,2019-12-05 19:00:00,53744,2019-12-05 19:00:00,MB_RESET_PIN,0.0,1,2019-12-05 19:00:00,LOGIN,0.4705879584776715,17.0,0,2.0
152776,2019-12-06,6,20000000.0,Payment,Credit_card_repayment,2019-12-06 06:00:00,53745,2019-12-05 19:00:00,MB_RESET_PIN,11.0,1,2019-12-06 06:00:00,LOGIN_FINGER,0.4444441975310014,18.0,0,2.0
961238,2019-02-21,19,49800000.0,Transfer,Outside_bank,2019-02-21 19:00:00,54051,2019-02-21 09:00:00,MB_SET_PIN,10.0,1,2019-02-21 19:00:00,LOGIN,0.0,3.0,0,2.0
820329,2019-01-29,11,1000000.0,Transfer,Outside_bank,2019-01-29 11:00:00,54068,2019-01-29 11:00:00,MB_SET_PIN,0.0,1,2019-01-29 11:00:00,LOGIN,0.0,0.0,0,2.0
820329,2019-08-15,12,5100000.0,Transfer,Within_bank,2019-08-15 12:00:00,54106,2019-08-15 12:00:00,MB_CHANGE_PIN,0.0,1,2019-08-15 12:00:00,LOGIN,0.3592232660948285,103.0,0,2.0
767448,2019-02-23,9,2250406.0,Payment,Utilities_payment,2019-02-23 09:00:00,54434,2019-02-22 09:00:00,MB_SET_PIN,24.0,1,2019-02-23 09:00:00,LOGIN,0.0,3.0,0,2.0
99811,2019-12-16,8,10000000.0,Transfer,Within_bank,2019-12-16 08:00:00,54593,2019-12-16 08:00:00,MB_RESET_PIN,0.0,1,2019-12-16 08:00:00,LOGIN,0.315018303479183,273.0,0,2.0
369444,2019-02-21,16,45000000.0,Payment,Credit_card_repayment,2019-02-21 16:00:00,54606,2019-02-21 09:00:00,CHANGE_PASSWORD,7.0,1,2019-02-21 16:00:00,LOGIN,0.0,1.0,0,2.0
449930,2019-03-09,13,2020000.0,Transfer,Outside_bank,2019-03-09 13:00:00,54749,2019-02-20 11:00:00,MB_SET_PIN,410.0,0,2019-03-09 13:00:00,LOGIN,0.5121949970256104,41.0,1,2.0
449930,2019-03-05,13,3336000.0,Transfer,Outside_bank,2019-03-05 13:00:00,54814,2019-02-20 11:00:00,MB_SET_PIN,314.0,0,2019-03-05 13:00:00,LOGIN,0.5217389035917811,23.0,1,2.0
449930,2019-02-25,19,10000000.0,Transfer,Outside_bank,2019-02-25 19:00:00,54866,2019-02-20 11:00:00,MB_SET_PIN,128.0,0,2019-02-25 19:00:00,LOGIN,0.5454540495872277,11.0,1,2.0
449930,2019-03-06,10,8000000.0,Transfer,Within_bank,2019-03-06 10:00:00,54988,2019-02-20 11:00:00,MB_SET_PIN,335.0,0,2019-03-06 10:00:00,LOGIN,0.5151513590450426,33.0,1,2.0
449930,2019-02-20,11,1100000.0,Transfer,Within_bank,2019-02-20 11:00:00,55058,2019-02-20 11:00:00,MB_SET_PIN,0.0,1,2019-02-20 11:00:00,LOGIN_FINGER,0.0,0.0,0,2.0
449930,2019-02-21,13,4000000.0,Transfer,Outside_bank,2019-02-21 13:00:00,55059,2019-02-20 11:00:00,MB_SET_PIN,26.0,0,2019-02-21 12:00:00,LOGIN,0.571427755103207,7.0,1,2.0
449930,2019-02-28,9,5000000.0,Transfer,Outside_bank,2019-02-28 09:00:00,55128,2019-02-20 11:00:00,MB_SET_PIN,190.0,0,2019-02-28 09:00:00,LOGIN,0.5384611242606736,13.0,1,2.0
449930,2019-03-07,13,10000000.0,Transfer,Outside_bank,2019-03-07 13:00:00,55130,2019-02-20 11:00:00,MB_SET_PIN,362.0,0,2019-03-07 13:00:00,LOGIN,0.5135133747261149,37.0,1,2.0
252064,2019-08-17,12,4958000.0,Payment,Credit_card_repayment,2019-08-17 12:00:00,55336,2019-08-16 14:00:00,CHANGE_PASSWORD,22.0,1,2019-08-17 12:00:00,LOGIN,0.1276595473064793,47.0,0,2.0
798748,2019-01-07,11,520850000.0,Transfer,Outside_bank,2019-01-07 11:00:00,55522,2019-01-07 11:00:00,MB_SET_PIN,0.0,1,2019-01-07 11:00:00,LOGIN,0.0,0.0,0,2.0
162966,2019-01-26,19,1491000.0,Transfer,Outside_bank,2019-01-26 19:00:00,55569,2019-01-26 19:00:00,MB_SET_PIN,0.0,1,2019-01-26 19:00:00,LOGIN,0.9999900000999989,1.0,0,2.0
985726,2019-08-14,14,1250000.0,Transfer,Outside_bank,2019-08-14 14:00:00,55816,2019-08-14 08:00:00,CHANGE_PASSWORD,6.0,1,2019-08-14 14:00:00,LOGIN_FINGER,0.43959730068465436,298.0,0,2.0
