CUSTOMER_NUMBER,anomaly_score_sample,TRANS_LV1,TRANS_LV2,TRANS_DATE,DAY_OF_WEEK,TRANS_HOUR,TRANS_NO,TRANS_AMOUNT,Beneficiary_CUSTOMER_NUMBER,Device_OS,IP_Address_Proxy,CLIENT_SEX,CLIENT_CREATE_DATE,DATE_OF_BIRTH,STAFF,IB_REGISTER_DATE,EB_REGISTER_CHANNEL,SMS,VERIFY_METHOD,Occupation_Group,SUM_AMOUNT_1H,COUNT_1H,SUM_AMOUNT_3H,COUNT_3H,SUM_AMOUNT_24H,COUNT_24H,SUM_AMOUNT_48H,COUNT_48H,SUM_AMOUNT_7D,COUNT_7D,SUM_AMOUNT_30D,COUNT_30D,HIST_AVG_CA_BALANCE,HIST_AVG_TRANS_AMOUNT,HIST_TRANS_COUNT,DAYS_SINCE_LAST_TRANS,UNIQUE_BENEFICIARIES_24H,HOURS_SINCE_SEC_EVENT,LAST_LOGIN_METHOD,HIST_BIOMETRIC_RATIO,HIST_LOGIN_COUNT,BENFORD_DEV,ACTIVITY_SEQ_RARITY
30345,-0.5915401278748799,Transfer,Outside_bank,2019-10-12,Sat,9,1,200000000.0,364218,iOS,54.158.xx.xx (CT),M,2019-04-04,1989-10-30,0,2019-04-04,BRANCH,1,SMART_OTP,Businessman,200000000.0,1,200000000.0,1,200000000.0,1,200000000.0,1,344531192.0,4,447523849.0,13,2543335.0733333332,19032797.144144144,111,3.7083333333333335,1,2804.0,LOGIN,0.057692302144970946,104.0,0.09785045548411578,-0.9838065232383756
30345,-0.5987408973835675,Transfer,Outside_bank,2019-11-11,Mon,13,1,200000000.0,572905,iOS,89.90.xx.xx (CT),M,2019-04-04,1989-10-30,0,2019-04-04,BRANCH,1,SMART_OTP,Businessman,200000000.0,1,200000000.0,1,200000000.0,1,200145000.0,3,336720041.0,8,449613973.0,18,2543335.0733333332,19032797.144144144,111,1.0416666666666667,1,3528.0,LOGIN,0.04379561724119582,137.0,0.09785045548411578,-0.9838065232383756
30379,-0.6518555038420387,Payment,Credit_card_repayment,2019-12-24,Tue,10,1,2000000.0,NaN,Android,135.114.xx.xx (HN),M,2019-08-06,1990-05-27,0,2019-08-06,AUTO-JOB,0,SMART_OTP,Businessman,2000000.0,1,2000000.0,1,2000000.0,1,2000000.0,1,2000000.0,1,2000000.0,1,96774.19399999999,2000000.0,1,140.41666666666666,0,3358.0,LOGIN,0.48648642074507825,74.0,0.0,-1.247469065060128
30436,-0.5766932895168667,Payment,Credit_card_repayment,2019-08-26,Mon,9,1,2842076.0,NaN,Android,22.245.xx.xx (HCM),M,2019-04-04,1987-10-13,0,2019-04-04,BRANCH,0,SMART_OTP,Working,2842076.0,1,2842076.0,1,2842076.0,1,2842076.0,1,2842076.0,1,2842076.0,1,4215132.097777778,16684235.818181818,22,31.666666666666668,0,3449.0,LOGIN_FINGER,0.285714244897965,70.0,0.23773275504843622,-1.0460977107719207
30436,-0.5782875459135242,Payment,Credit_card_repayment,2019-09-25,Wed,15,1,3081628.0,NaN,Android,235.205.xx.xx (HCM),M,2019-04-04,1987-10-13,0,2019-04-04,BRANCH,0,SMART_OTP,Working,3081628.0,1,3081628.0,1,3081628.0,1,3081628.0,1,3081628.0,1,3081628.0,1,4215132.097777778,16684235.818181818,22,30.25,0,4175.0,LOGIN,0.32098761469288706,81.0,0.23773275504843622,-1.0460977107719207
30436,-0.5693294137650315,Payment,Credit_card_repayment,2019-10-25,Fri,13,1,17887426.0,NaN,Android,129.140.xx.xx (HCM),M,2019-04-04,1987-10-13,0,2019-04-04,BRANCH,0,SMART_OTP,Working,17887426.0,1,17887426.0,1,17887426.0,1,17887426.0,1,17887426.0,1,25415958.0,5,4215132.097777778,16684235.818181818,22,7.208333333333333,0,4893.0,LOGIN_FINGER,0.3513513196980793,111.0,0.23773275504843622,-1.0460977107719207
30436,-0.602776729628456,Payment,Credit_card_repayment,2019-11-25,Mon,15,1,7327631.0,NaN,Android,229.235.xx.xx (HCM),M,2019-04-04,1987-10-13,0,2019-04-04,BRANCH,0,SMART_OTP,Working,7327631.0,1,7327631.0,1,7327631.0,1,7327631.0,1,7327631.0,1,7327631.0,1,4215132.097777778,16684235.818181818,22,31.083333333333332,0,5639.0,LOGIN_FINGER,0.3629031965400648,124.0,0.23773275504843622,-1.0460977107719207
30436,-0.6000515222855777,Payment,Credit_card_repayment,2019-12-25,Wed,18,1,5461919.0,NaN,Android,31.88.xx.xx (HCM),M,2019-04-04,1987-10-13,0,2019-04-04,BRANCH,0,SMART_OTP,Working,5461919.0,1,5461919.0,1,5461919.0,1,5461919.0,1,5461919.0,1,5461919.0,1,4215132.097777778,16684235.818181818,22,30.125,0,6362.0,LOGIN_FINGER,0.3649634770099652,137.0,0.23773275504843622,-1.0460977107719207
30467,-0.5706472941115472,Topup,eWallet,2019-05-18,Sat,14,1,364000.0,NaN,Android,204.3.xx.xx (HCM),M,2019-03-18,1987-09-12,0,2019-03-18,BRANCH,1,SMART_OTP,Working,364000.0,1,364000.0,1,364000.0,1,364000.0,1,364000.0,1,364000.0,1,29685202.688,1581608.3333333333,6,61.583333333333336,0,1462.0,LOGIN,0.44444395061783265,9.0,0.7007625196068623,-1.488278357436917
30467,-0.5683899781180239,Topup,eWallet,2019-08-08,Thu,8,1,150000.0,NaN,Android,225.67.xx.xx (HCM),M,2019-03-18,1987-09-12,0,2019-03-18,BRANCH,1,SMART_OTP,Working,150000.0,1,150000.0,1,150000.0,1,150000.0,1,150000.0,1,150000.0,1,29685202.688,1581608.3333333333,6,40.833333333333336,0,3424.0,LOGIN_FINGER,0.42857112244919826,14.0,0.7007625196068623,-1.488278357436917
30720,-0.6038626441185191,Transfer,Outside_bank,2019-11-04,Mon,17,1,44600000.0,307083,iOS,135.175.xx.xx (HN),F,2019-05-04,1986-08-07,0,2019-05-04,BRANCH,1,SMART_OTP,Working,44600000.0,1,44600000.0,1,44600000.0,1,44600000.0,1,46560000.0,7,63573800.0,19,1315549.265,1658227.9060402685,149,4.041666666666667,1,4344.0,LOGIN,0.33132529122514187,332.0,0.03660715634442288,-1.059464478600564
30720,-0.5804440860103988,Transfer,Within_bank,2019-12-06,Fri,12,1,17000000.0,602664,iOS,80.58.xx.xx (HN),F,2019-05-04,1986-08-07,0,2019-05-04,BRANCH,1,SMART_OTP,Working,17000000.0,1,17000000.0,1,17000000.0,1,17410000.0,3,19446000.0,9,51944544.0,32,1315549.265,1658227.9060402685,149,1.5833333333333333,1,5107.0,LOGIN,0.2910052833067386,378.0,0.03660715634442288,-1.059464478600564
30783,-0.5681325203266696,Transfer,Outside_bank,2019-09-11,Wed,16,2,273910000.0,419796,Android,199.230.xx.xx (DN),F,2019-08-06,1994-09-27,0,2019-09-09,BRANCH,1,SMART_OTP,Unemployed,273910000.0,1,273910000.0,1,274010000.0,2,274010000.0,2,276010000.0,3,276010000.0,3,1045953.5480000001,8473706.382978724,94,0.25,1,53.0,LOGIN_FINGER,0.4166663194447338,12.0,0.15964632935378575,-1.206136552904324
30864,-0.6007763709479264,Payment,Credit_card_repayment,2019-12-11,Wed,16,1,9051697.0,NaN,iOS,47.126.xx.xx (BD),F,2019-10-28,1988-05-10,0,2019-10-28,AUTO-JOB,0,SMART_OTP,Working,9051697.0,1,9051697.0,1,9051697.0,1,9051697.0,1,9051697.0,1,9051697.0,1,3073566.81,2200698.125,8,44.666666666666664,0,870.0,LOGIN_FACEID,0.48648642074507825,74.0,0.6158263202435156,-1.2291582664694745
30957,-0.5711879459989753,Topup,eWallet,2019-06-07,Fri,5,1,50000.0,NaN,Android,134.231.xx.xx (HCM),F,2019-02-23,1956-05-06,0,2019-02-23,BRANCH,0,SMART_OTP,Pensioner,50000.0,1,50000.0,1,100000.0,2,100000.0,2,273088.0,4,365088.0,6,239642.37545454546,324502.9166666667,36,0.25,0,2407.0,LOGIN,0.48936165006790955,94.0,0.22538240615511262,-0.9132394255925352
30957,-0.5813703947434138,Topup,eWallet,2019-07-30,Tue,5,1,200000.0,NaN,iOS,109.108.xx.xx (DN),F,2019-02-23,1956-05-06,0,2019-02-23,BRANCH,0,SMART_OTP,Pensioner,200000.0,1,200000.0,1,200000.0,1,200000.0,1,6200000.0,2,6351200.0,3,239642.37545454546,324502.9166666667,36,5.5,0,3679.0,LOGIN_FINGER,0.48823526539792556,170.0,0.22538240615511262,-0.9132394255925352
30997,-0.5695241945998348,Topup,eWallet,2019-11-25,Mon,23,1,850000.0,NaN,iOS,109.248.xx.xx (HP),M,2019-11-12,1993-10-19,0,2019-11-13,BRANCH,1,SMART_OTP,Commercial associate,850000.0,1,900000.0,2,900000.0,2,900000.0,2,900000.0,2,900000.0,2,18020.325,452760.0,7,0.041666666666666664,0,295.0,LOGIN,0.0,5.0,0.6621590109156987,-0.9981611435327072
31100,-0.6232885702404982,Topup,Mobile,2019-04-15,Mon,0,1,20000.0,NaN,Android,73.101.xx.xx (DN),F,2019-01-14,1997-12-09,0,2019-01-14,BRANCH,0,SMART_OTP,State servant,20000.0,1,20000.0,1,20000.0,1,20000.0,1,20000.0,1,20000.0,1,1869925.5116666667,418518.6046511628,43,72.08333333333333,0,2168.0,LOGIN_FINGER,0.4491525043091098,118.0,0.5933212294987612,-0.8885185916439573
31103,-0.6298096560435932,Payment,Insurance_payment,2019-12-11,Wed,13,1,20128800.0,NaN,iOS,199.44.xx.xx (HN),F,2019-04-05,1993-11-08,0,2019-04-05,BRANCH,0,SMART_OTP,State servant,20128800.0,1,20128800.0,1,20169800.0,2,20315800.0,3,21270800.0,9,33997800.0,23,1971885.3311111112,955866.875,80,0.75,0,999.0,LOGIN_FINGER,0.4785992124786146,514.0,0.06588445271235502,-1.0998544282207414
31115,-0.5663835306763911,Topup,eWallet,2019-08-17,Sat,0,2,300000.0,NaN,Web,194.183.xx.xx (DN),M,2019-05-08,1998-10-09,0,2019-05-08,BRANCH,1,SMART_OTP,Working,300000.0,1,300000.0,1,400000.0,2,2550000.0,8,2550000.0,8,3580000.0,11,460389.7975,569877.9180327869,122,1.0,0,2411.0,LOGIN_FINGER,0.42307689595660924,156.0,0.17073466481028046,-1.1917426646389186
31115,-0.5684541276009052,Topup,eWallet,2019-09-06,Fri,1,2,590000.0,NaN,Web,249.155.xx.xx (DN),M,2019-05-08,1998-10-09,0,2019-05-08,BRANCH,1,SMART_OTP,Working,690000.0,2,1190000.0,4,1690000.0,6,1690000.0,6,1690000.0,6,4990000.0,20,460389.7975,569877.9180327869,122,0.041666666666666664,0,2892.0,LOGIN_FINGER,0.4268292422665096,164.0,0.17073466481028046,-1.1917426646389186
31115,-0.5745820859009003,Topup,eWallet,2019-11-28,Thu,0,1,100000.0,NaN,Web,63.197.xx.xx (DN),M,2019-05-08,1998-10-09,0,2019-05-08,BRANCH,1,SMART_OTP,Working,100000.0,1,100000.0,1,500000.0,3,1400000.0,6,2087309.0,7,2137309.0,8,460389.7975,569877.9180327869,122,0.4166666666666667,0,4883.0,LOGIN_FINGER,0.4345549510704214,191.0,0.17073466481028046,-1.1917426646389186
31131,-0.5837513628312924,Payment,Credit_card_repayment,2019-07-22,Mon,18,1,6956799.0,NaN,iOS,75.84.xx.xx (HN),M,2019-05-11,1991-09-22,0,2019-06-11,AUTO-JOB,0,SMART_OTP,State servant,6956799.0,1,6956799.0,1,6956799.0,1,6956799.0,1,6956799.0,1,7206799.0,3,207508.655,3377107.4,10,11.875,0,989.0,LOGIN,0.3953487452677336,43.0,0.5049783207408849,-1.0947660509539197
31131,-0.589751783217459,Payment,Credit_card_repayment,2019-08-20,Tue,19,1,12166365.0,NaN,iOS,254.114.xx.xx (HN),M,2019-05-11,1991-09-22,0,2019-06-11,AUTO-JOB,0,SMART_OTP,State servant,12806700.0,2,12806700.0,2,12806700.0,2,12806700.0,2,12826700.0,3,19783499.0,4,207508.655,3377107.4,10,0.041666666666666664,0,1686.0,LOGIN,0.42857137291280867,77.0,0.5049783207408849,-1.0947660509539197
31131,-0.5977326710071594,Payment,Credit_card_repayment,2019-09-22,Sun,8,1,2164191.0,NaN,iOS,229.236.xx.xx (HN),M,2019-05-11,1991-09-22,0,2019-06-11,AUTO-JOB,0,SMART_OTP,State servant,2164191.0,1,2164191.0,1,2164191.0,1,2164191.0,1,2164191.0,1,2164191.0,1,207508.655,3377107.4,10,32.541666666666664,0,2467.0,LOGIN_FINGER,0.44036693207642824,109.0,0.5049783207408849,-1.0947660509539197
31131,-0.5925207822604883,Payment,Credit_card_repayment,2019-10-21,Mon,21,2,2786384.0,NaN,iOS,162.249.xx.xx (HN),M,2019-05-11,1991-09-22,0,2019-06-11,AUTO-JOB,0,SMART_OTP,State servant,2786384.0,1,2786384.0,1,2786384.0,1,2786384.0,1,2786384.0,1,4950575.0,2,207508.655,3377107.4,10,29.541666666666668,0,3176.0,LOGIN_FINGER,0.4518518183813468,135.0,0.5049783207408849,-1.0947660509539197
31131,-0.5647711068284892,Payment,Credit_card_repayment,2019-11-15,Fri,20,1,300000.0,NaN,iOS,226.199.xx.xx (HN),M,2019-05-11,1991-09-22,0,2019-06-11,AUTO-JOB,0,SMART_OTP,State servant,300000.0,1,300000.0,1,300000.0,1,300000.0,1,300000.0,1,3086384.0,2,207508.655,3377107.4,10,24.958333333333332,0,3775.0,LOGIN,0.4577464466375742,142.0,0.5049783207408849,-1.0947660509539197
31131,-0.6330373134805363,Payment,Credit_card_repayment,2019-12-23,Mon,10,1,8487000.0,NaN,iOS,148.90.xx.xx (HN),M,2019-05-11,1991-09-22,0,2019-06-11,AUTO-JOB,0,SMART_OTP,State servant,8487000.0,1,8487000.0,1,8487000.0,1,8487000.0,1,8487000.0,1,8487000.0,1,207508.655,3377107.4,10,37.583333333333336,0,4677.0,LOGIN_FINGER,0.46107781670192716,167.0,0.5049783207408849,-1.0947660509539197
31142,-0.6063612312523258,Payment,QR_payment,2019-10-17,Thu,10,1,3159000.0,NaN,Android,140.34.xx.xx (HP),F,2019-06-06,1992-07-15,0,2019-06-06,BRANCH,0,SMS,Commercial associate,3159000.0,1,3159000.0,1,3159000.0,1,3159000.0,1,3159000.0,1,3159000.0,1,7669041.708571428,3159000.0,1,133.41666666666666,0,3191.0,LOGIN,0.45833323784724206,48.0,0.0,-1.277101741573323
31157,-0.6040787460667147,Transfer,Outside_bank,2019-07-09,Tue,0,1,20000.0,238041,Android,188.74.xx.xx (HN),M,2019-01-23,1996-11-15,0,2019-01-31,BRANCH,1,SMART_OTP,Commercial associate,20000.0,1,20000.0,1,20000.0,1,20000.0,1,20000.0,1,20000.0,1,791603.1583333333,1601818.1818181819,11,73.25,1,3794.0,LOGIN,0.26666660740742054,45.0,0.41600113725540255,-1.0244317344258755
31157,-0.5684674520904167,Transfer,Outside_bank,2019-10-07,Mon,21,1,2200000.0,395077,Android,60.26.xx.xx (HN),M,2019-01-23,1996-11-15,0,2019-01-31,BRANCH,1,SMART_OTP,Commercial associate,2200000.0,1,2200000.0,1,2200000.0,1,2200000.0,1,2200000.0,1,2200000.0,1,791603.1583333333,1601818.1818181819,11,90.875,1,5975.0,LOGIN,0.2399999520000096,50.0,0.41600113725540255,-1.0244317344258755
31207,-0.5847446445106451,Payment,Credit_card_repayment,2019-10-04,Fri,16,1,5000000.0,NaN,iOS,88.153.xx.xx (HN),M,2019-08-29,1992-02-20,0,2019-09-09,BRANCH,0,SMART_OTP,Businessman,5000000.0,1,5000000.0,1,5000000.0,1,5000000.0,1,5000000.0,1,5080000.0,2,461166.145,1458666.6666666667,21,21.916666666666668,0,583.0,LOGIN,0.0,15.0,0.21606239826168766,-0.8879566914122389
31218,-0.5934672613724442,Transfer,Outside_bank,2019-09-25,Wed,10,4,1000000000.0,774208,iOS,172.43.xx.xx (HN),M,2019-08-26,1983-12-19,0,2019-08-26,BRANCH,1,SMART_OTP,Commercial associate,1000000000.0,1,1000000000.0,1,1000000000.0,1,1000000000.0,1,1000000000.0,1,1005000000.0,2,10277434.84,142419062.5,16,11.75,1,713.0,LOGIN,0.4571427265306495,35.0,0.4477261199122307,-1.4313732542889535
31280,-0.6184767739024709,Transfer,Within_bank,2019-10-25,Fri,0,1,1500000.0,655354,iOS,168.237.xx.xx (HCM),M,2019-01-15,1993-12-12,0,2019-09-06,BRANCH,0,SMART_OTP,Unemployed,1500000.0,1,1500000.0,1,1500000.0,1,1500000.0,1,1500000.0,1,1500000.0,1,15346040.243333332,925000.0,8,42.083333333333336,1,1156.0,LOGIN,0.0,85.0,0.8992482013743844,-0.7682257292203624
31317,-0.586374765281182,Transfer,Outside_bank,2019-11-25,Mon,15,1,250000000.0,581608,iOS,111.252.xx.xx (HN),F,2019-05-11,1995-02-16,1,2019-05-13,BRANCH,1,SMART_OTP,State servant,250000000.0,1,250000000.0,1,250000000.0,1,250000000.0,1,251547295.0,4,306422879.0,18,8821258.3675,8502261.073333334,150,4.083333333333333,1,2251.0,LOGIN,0.0,282.0,0.06423462223113144,-1.0673205361997096
31375,-0.6233220540823559,Transfer,Outside_bank,2019-12-17,Tue,20,2,8000000.0,827093,Android,168.57.xx.xx (HN),M,2019-01-25,1957-09-22,0,2019-01-25,BRANCH,1,SMS,Pensioner,8000000.0,1,8000000.0,1,8000000.0,1,8000000.0,1,8000000.0,1,8000000.0,1,17710082.389166664,2097718.6,5,301.4583333333333,1,7807.0,LOGIN,0.0,30.0,1.7566850585183675,-0.9748605993127404
31375,-0.5800781725635655,Payment,Utilities_payment,2019-12-23,Mon,9,3,814853.0,NaN,Android,223.47.xx.xx (HN),M,2019-01-25,1957-09-22,0,2019-01-25,BRANCH,1,SMS,Pensioner,814853.0,1,814853.0,1,814853.0,1,814853.0,1,8814853.0,2,8814853.0,2,17710082.389166664,2097718.6,5,5.541666666666667,0,7940.0,LOGIN,0.0,31.0,1.7566850585183675,-0.9748605993127404
31430,-0.645486394565245,Payment,Credit_card_repayment,2019-09-09,Mon,16,1,2731456.0,NaN,iOS,71.39.xx.xx (HCM),M,2019-01-11,1992-10-12,0,2019-02-25,BRANCH,0,SMART_OTP,Working,2731456.0,1,2731456.0,1,2731456.0,1,2731456.0,1,2731456.0,1,2731456.0,1,228678.74454545454,2440539.2,5,196.66666666666666,0,4705.0,LOGIN,0.4799999040000192,50.0,0.5720830710783651,-1.0598204915987333
31430,-0.6193601685427325,Payment,Credit_card_repayment,2019-11-09,Sat,19,1,1850000.0,NaN,iOS,16.133.xx.xx (HCM),M,2019-01-11,1992-10-12,0,2019-02-25,BRANCH,0,SMART_OTP,Working,1850000.0,1,1850000.0,1,1850000.0,1,1850000.0,1,1850000.0,1,1850000.0,1,228678.74454545454,2440539.2,5,40.041666666666664,0,6172.0,LOGIN,0.4803921097654794,102.0,0.5720830710783651,-1.0598204915987333
31609,-0.5856575107935748,Transfer,Outside_bank,2019-07-31,Wed,1,2,50000000.0,41257,Android,158.173.xx.xx (HCM),M,2019-05-31,1997-08-15,0,2019-05-31,BRANCH,1,SMS,Businessman,50000000.0,1,50000000.0,1,50000000.0,1,50000000.0,1,55500000.0,2,89500000.0,4,2423877.15,7293333.333333333,15,2.5,1,1456.0,LOGIN,0.0,13.0,0.45600669040148406,-1.1012313582690716
31628,-0.5880568605004896,Transfer,Outside_bank,2019-10-04,Fri,14,1,1300000.0,453670,iOS,140.221.xx.xx (NA),M,2019-02-25,1985-03-19,0,2019-03-11,MYbank,1,SMART_OTP,Businessman,1300000.0,1,1300000.0,1,1300000.0,1,1300000.0,1,1300000.0,1,1300000.0,1,1519858.0,933714.5238095238,21,207.58333333333334,1,25.0,LOGIN,0.04347825141777143,46.0,0.5179240173559176,-1.2116832997477742
31628,-0.5842201123974811,Payment,Utilities_payment,2019-11-18,Mon,1,1,168586.0,NaN,iOS,95.105.xx.xx (NA),M,2019-02-25,1985-03-19,0,2019-03-11,MYbank,1,SMART_OTP,Businessman,168586.0,1,168586.0,1,268586.0,2,318586.0,3,368586.0,4,12357635.0,8,1519858.0,933714.5238095238,21,0.75,0,1092.0,LOGIN,0.032786879871003295,61.0,0.5179240173559176,-1.2116832997477742
31754,-0.5886273341901923,Payment,Credit_card_repayment,2019-04-03,Wed,9,1,899000.0,NaN,Android,63.161.xx.xx (HCM),F,2019-02-28,1980-01-14,0,2019-03-06,BRANCH,0,SMART_OTP,Working,899000.0,1,899000.0,1,899000.0,1,899000.0,1,899000.0,1,899000.0,1,17100.028,27167119.888888888,9,28.375,0,669.0,LOGIN,0.11111098765445816,9.0,0.30978690674982706,-0.9402378639468809
31754,-0.6141304013661987,Payment,Credit_card_repayment,2019-05-06,Mon,9,1,9251245.0,NaN,Android,62.63.xx.xx (HCM),F,2019-02-28,1980-01-14,0,2019-03-06,BRANCH,0,SMART_OTP,Working,9251245.0,1,9251245.0,1,9251245.0,1,9251245.0,1,9251245.0,1,9251245.0,1,17100.028,27167119.888888888,9,33.0,0,1461.0,LOGIN,0.07692301775152481,13.0,0.30978690674982706,-0.9402378639468809
31754,-0.5696877279590573,Payment,Credit_card_repayment,2019-06-03,Mon,16,1,1039500.0,NaN,Android,136.31.xx.xx (HCM),F,2019-02-28,1980-01-14,0,2019-03-06,BRANCH,0,SMART_OTP,Working,1039500.0,1,1039500.0,1,1039500.0,1,1039500.0,1,1039500.0,1,10290745.0,2,17100.028,27167119.888888888,9,28.291666666666668,0,2140.0,LOGIN,0.04761902494332146,21.0,0.30978690674982706,-0.9402378639468809
31754,-0.6351006903197576,Payment,Credit_card_repayment,2019-08-05,Mon,12,1,4558126.0,NaN,Android,234.108.xx.xx (HCM),F,2019-02-28,1980-01-14,0,2019-03-06,BRANCH,0,SMART_OTP,Working,4558126.0,1,4558126.0,1,4558126.0,1,4558126.0,1,4558126.0,1,4558126.0,1,17100.028,27167119.888888888,9,62.833333333333336,0,3648.0,LOGIN,0.0399999840000064,25.0,0.30978690674982706,-0.9402378639468809
31754,-0.6115970957407552,Payment,Credit_card_repayment,2019-09-04,Wed,9,1,7366127.0,NaN,Android,246.250.xx.xx (HCM),F,2019-02-28,1980-01-14,0,2019-03-06,BRANCH,0,SMART_OTP,Working,7366127.0,1,7366127.0,1,7366127.0,1,7366127.0,1,7366127.0,1,11924253.0,2,17100.028,27167119.888888888,9,29.875,0,4365.0,LOGIN,0.03703702331962099,27.0,0.30978690674982706,-0.9402378639468809
31754,-0.6267685126732946,Transfer,Outside_bank,2019-10-07,Mon,14,1,200000000.0,138957,Android,63.228.xx.xx (HCM),F,2019-02-28,1980-01-14,0,2019-03-06,BRANCH,0,SMART_OTP,Working,200000000.0,1,200000000.0,1,200000000.0,1,200000000.0,1,200000000.0,1,200000000.0,1,17100.028,27167119.888888888,9,33.208333333333336,1,5162.0,LOGIN,0.03124999023437805,32.0,0.30978690674982706,-0.9402378639468809
31754,-0.6150256649084382,Payment,Credit_card_repayment,2019-11-02,Sat,12,1,4757700.0,NaN,Android,58.73.xx.xx (HCM),F,2019-02-28,1980-01-14,0,2019-03-06,BRANCH,0,SMART_OTP,Working,4757700.0,1,4757700.0,1,4757700.0,1,4757700.0,1,4757700.0,1,204757700.0,2,17100.028,27167119.888888888,9,25.916666666666668,0,5784.0,LOGIN,0.029411756055365862,34.0,0.30978690674982706,-0.9402378639468809
31754,-0.6328407157499959,Payment,Credit_card_repayment,2019-12-03,Tue,9,1,3358545.0,NaN,Android,118.79.xx.xx (HCM),F,2019-02-28,1980-01-14,0,2019-03-06,BRANCH,0,SMART_OTP,Working,3358545.0,1,3358545.0,1,3358545.0,1,3358545.0,1,3358545.0,1,3358545.0,1,17100.028,27167119.888888888,9,30.875,0,6525.0,LOGIN,0.026315782548478276,38.0,0.30978690674982706,-0.9402378639468809
31754,-0.6112566068489068,Payment,Credit_card_repayment,2019-12-21,Sat,13,1,13273836.0,NaN,Android,41.164.xx.xx (HCM),F,2019-02-28,1980-01-14,0,2019-03-06,BRANCH,0,SMART_OTP,Working,13273836.0,1,13273836.0,1,13273836.0,1,13273836.0,1,13273836.0,1,16632381.0,2,17100.028,27167119.888888888,9,18.166666666666668,0,6961.0,LOGIN,0.024390237953600496,41.0,0.30978690674982706,-0.9402378639468809
31826,-0.5879264469588974,Transfer,Outside_bank,2019-10-14,Mon,9,2,500000000.0,918809,iOS,204.69.xx.xx (HCM),M,2019-09-12,1967-12-10,0,2019-09-12,BRANCH,1,SMART_OTP,Working,500000000.0,1,500000000.0,1,500000000.0,1,500000000.0,1,500000000.0,1,500000000.0,1,734093.28,500000000.0,1,32.375,1,768.0,LOGIN,0.0,8.0,0.0,-0.719674906221659
31946,-0.5854832311663879,Topup,eWallet,2019-09-08,Sun,13,3,180000.0,NaN,Android,85.114.xx.xx (NA),F,2019-05-14,1974-01-01,0,2019-05-14,BRANCH,1,SMS,Working,180000.0,1,180000.0,1,180000.0,1,180000.0,1,180000.0,1,180000.0,1,236765.12625,190000.0,2,117.54166666666667,0,999.0,UNKNOWN,0.0,0.0,0.0,0.0
32076,-0.5943284530853454,Topup,eWallet,2019-10-10,Thu,0,2,109000.0,NaN,Android,14.198.xx.xx (HCM),F,2019-09-11,1997-11-17,0,2019-10-01,MYbank,1,SMART_OTP,Commercial associate,109000.0,1,109000.0,1,2628000.0,3,2628000.0,3,4659000.0,8,4659000.0,8,2164230.2866666666,652673.0769230769,26,0.3333333333333333,1,132.0,LOGIN,0.3684209556786958,38.0,0.2426920570033166,-1.1066355611287968
32127,-0.642943526045527,Payment,Credit_card_repayment,2019-10-02,Wed,19,1,13373685.0,NaN,iOS,48.211.xx.xx (BD),M,2019-04-10,1976-10-29,0,2019-04-13,MYbank,0,SMART_OTP,Working,13373685.0,1,13373685.0,1,13373685.0,1,13373685.0,1,13373685.0,1,13373685.0,1,2471943.5025,11245466.75,4,172.79166666666666,0,4134.0,LOGIN_FACEID,0.44525545820235557,274.0,0.0,-1.0468865138847525
32127,-0.6238487368143047,Payment,Credit_card_repayment,2019-11-02,Sat,16,1,24409067.0,NaN,iOS,149.48.xx.xx (BD),M,2019-04-10,1976-10-29,0,2019-04-13,MYbank,0,SMART_OTP,Working,24409067.0,1,24409067.0,1,24409067.0,1,24409067.0,1,24409067.0,1,24409067.0,1,2471943.5025,11245466.75,4,30.875,0,4875.0,LOGIN,0.45747799244932574,341.0,0.0,-1.0468865138847525
32127,-0.619647109470109,Payment,Credit_card_repayment,2019-12-04,Wed,6,1,6955210.0,NaN,iOS,46.39.xx.xx (BD),M,2019-04-10,1976-10-29,0,2019-04-13,MYbank,0,SMART_OTP,Working,6955210.0,1,6955210.0,1,6955210.0,1,6955210.0,1,6955210.0,1,6955210.0,1,2471943.5025,11245466.75,4,31.583333333333332,0,5633.0,LOGIN,0.45789472479224413,380.0,0.0,-1.0468865138847525
32146,-0.573012246160225,Transfer,Outside_bank,2019-10-26,Sat,0,1,10000000.0,483817,iOS,203.9.xx.xx (HCM),M,2019-04-19,1990-06-20,0,2019-04-19,BRANCH,1,SMS,State servant,10000000.0,1,10000000.0,1,40000000.0,2,90000000.0,3,220184500.0,11,220184500.0,11,32250711.898888886,12407351.50909091,55,0.625,2,4550.0,LOGIN,0.0,51.0,0.08474743039843906,-1.700358681815425
32185,-0.6131602634125193,Payment,Credit_card_repayment,2019-12-26,Thu,13,1,5102452.0,NaN,iOS,39.29.xx.xx (HN),M,2019-01-23,1986-04-07,0,2019-11-11,AUTO-JOB,1,SMART_OTP,Businessman,5102452.0,1,5102452.0,1,5102452.0,1,5102452.0,1,5102452.0,1,5102452.0,1,1016384.1150000001,5102452.0,1,45.541666666666664,0,1075.0,LOGIN_FACEID,0.4687498535156707,32.0,0.0,-1.2622877792334237
