CUSTOMER_NUMBER,TRANS_DATE,TRANS_HOUR,TRANS_AMOUNT,Beneficiary_CUSTOMER_NUMBER,TRANS_LV1,TRANS_LV2,ts_dt,IS_STRUCTURED_AMT,STRUCTURING_24H_COUNT,IS_STRUCTURING_ALERT,UNIQUE_BENEFICIARIES_24H,SUM_AMOUNT_24H,IS_MULE_ALERT,risk_score
736084,2019-08-26,16,27760000.0,58508,Transfer,Outside_bank,2019-08-26 16:00:00,0,2.0,1,4,250695000.0,1,4.0
736084,2019-08-26,17,1000000.0,709874,Transfer,Outside_bank,2019-08-26 17:00:00,0,2.0,1,5,251695000.0,1,4.0
736084,2019-09-22,20,92300000.0,103203,Transfer,Outside_bank,2019-09-22 20:00:00,1,2.0,1,4,241675000.0,1,4.0
736084,2019-10-03,14,99900000.0,NaN,Payment,Credit_card_repayment,2019-10-03 14:00:00,1,2.0,1,5,504729000.0,1,4.0
736084,2019-10-03,14,3247000.0,166937,Transfer,Outside_bank,2019-10-03 14:00:00,0,2.0,1,6,507976000.0,1,4.0
739305,2019-12-25,15,95100000.0,389404,Transfer,Outside_bank,2019-12-25 15:00:00,1,2.0,1,4,187021000.0,1,4.0
739305,2019-12-25,18,4500000.0,791254,Transfer,Within_bank,2019-12-25 18:00:00,0,2.0,1,5,191521000.0,1,4.0
739305,2019-12-26,10,1500000.0,739104,Transfer,Within_bank,2019-12-26 10:00:00,0,2.0,1,5,188021000.0,1,4.0
747140,2019-06-08,20,45643600.0,326962,Transfer,Outside_bank,2019-06-08 20:00:00,1,2.0,1,6,283732839.0,1,4.0
747140,2019-06-09,9,45876000.0,953805,Transfer,Outside_bank,2019-06-09 09:00:00,1,2.0,1,4,120749600.0,1,4.0
747140,2019-06-17,11,97580560.0,988141,Transfer,Outside_bank,2019-06-17 11:00:00,1,2.0,1,5,424069818.0,1,4.0
747140,2019-07-01,13,99000000.0,354051,Transfer,Outside_bank,2019-07-01 13:00:00,1,2.0,1,4,302637260.0,1,4.0
747140,2019-07-01,15,200000.0,737068,Transfer,Outside_bank,2019-07-01 15:00:00,0,2.0,1,4,302837260.0,1,4.0
747140,2019-07-15,19,92414000.0,4843,Transfer,Outside_bank,2019-07-15 19:00:00,1,2.0,1,7,372691200.0,1,4.0
747140,2019-08-07,6,47408660.0,948504,Transfer,Outside_bank,2019-08-07 06:00:00,1,2.0,1,6,226865240.0,1,4.0
747140,2019-08-07,7,19400000.0,887146,Transfer,Outside_bank,2019-08-07 07:00:00,0,2.0,1,7,246265240.0,1,4.0
747140,2019-08-07,20,47887500.0,316974,Transfer,Outside_bank,2019-08-07 20:00:00,1,3.0,1,8,294152740.0,1,4.0
747140,2019-08-08,18,92520820.0,617344,Transfer,Outside_bank,2019-08-08 18:00:00,1,2.0,1,9,301161992.0,1,4.0
747140,2019-08-08,19,153063600.0,394488,Transfer,Outside_bank,2019-08-08 19:00:00,0,2.0,1,10,454225592.0,1,4.0
747140,2019-09-09,6,92450000.0,313758,Transfer,Outside_bank,2019-09-09 06:00:00,1,2.0,1,7,294523430.0,1,4.0
747140,2019-09-09,7,89911600.0,480334,Transfer,Outside_bank,2019-09-09 07:00:00,0,2.0,1,8,384435030.0,1,4.0
747140,2019-09-09,8,18100000.0,380274,Transfer,Outside_bank,2019-09-09 08:00:00,0,2.0,1,9,402535030.0,1,4.0
747140,2019-09-20,12,46526420.0,401590,Transfer,Outside_bank,2019-09-20 12:00:00,1,2.0,1,4,300180324.0,1,4.0
747140,2019-09-20,13,39896360.0,727120,Transfer,Outside_bank,2019-09-20 13:00:00,0,2.0,1,5,340076684.0,1,4.0
747140,2019-09-21,4,55000000.0,955959,Transfer,Outside_bank,2019-09-21 04:00:00,0,2.0,1,5,290202684.0,1,4.0
747140,2019-09-21,7,28795000.0,89735,Transfer,Outside_bank,2019-09-21 07:00:00,0,2.0,1,6,318997684.0,1,4.0
747140,2019-09-21,8,4200000.0,193362,Transfer,Outside_bank,2019-09-21 08:00:00,0,2.0,1,7,323197684.0,1,4.0
747140,2019-09-21,9,94914700.0,825878,Transfer,Outside_bank,2019-09-21 09:00:00,1,3.0,1,8,418112384.0,1,4.0
747140,2019-09-21,10,6105300.0,792156,Transfer,Outside_bank,2019-09-21 10:00:00,0,2.0,1,9,377545280.0,1,4.0
750916,2019-11-16,8,45157000.0,284000,Transfer,Outside_bank,2019-11-16 08:00:00,1,2.0,1,6,162790000.0,1,4.0
750916,2019-11-16,10,300000.0,NaN,Topup,Mobile,2019-11-16 10:00:00,0,2.0,1,6,163090000.0,1,4.0
762456,2019-11-05,11,188811000.0,615605,Transfer,Outside_bank,2019-11-05 11:00:00,1,2.0,1,3,868811000.0,1,4.0
762456,2019-11-22,14,49000000.0,940473,Transfer,Outside_bank,2019-11-22 14:00:00,1,2.0,1,3,329000000.0,1,4.0
781529,2019-12-29,11,98300000.0,479169,Transfer,Within_bank,2019-12-29 11:00:00,1,2.0,1,3,286600000.0,1,4.0
793214,2019-07-08,18,45000000.0,308392,Transfer,Outside_bank,2019-07-08 18:00:00,1,2.0,1,3,149550000.0,1,4.0
798948,2019-10-09,17,189000000.0,883704,Transfer,Outside_bank,2019-10-09 17:00:00,1,2.0,1,5,1099000000.0,1,4.0
813387,2019-12-27,15,47000000.0,356984,Transfer,Within_bank,2019-12-27 15:00:00,1,2.0,1,3,527000000.0,1,4.0
813387,2019-12-27,20,430000.0,4096,Transfer,Outside_bank,2019-12-27 20:00:00,0,2.0,1,4,527430000.0,1,4.0
818193,2019-12-09,9,45000000.0,831239,Transfer,Outside_bank,2019-12-09 09:00:00,1,2.0,1,3,115975000.0,1,4.0
824385,2019-08-30,14,95540000.0,968963,Transfer,Outside_bank,2019-08-30 14:00:00,1,2.0,1,3,190610000.0,1,4.0
824385,2019-08-30,15,10251000.0,786030,Transfer,Outside_bank,2019-08-30 15:00:00,0,2.0,1,3,200861000.0,1,4.0
824385,2019-08-31,9,21397000.0,632637,Transfer,Outside_bank,2019-08-31 09:00:00,0,2.0,1,4,222258000.0,1,4.0
824385,2019-09-27,17,48135000.0,538932,Transfer,Outside_bank,2019-09-27 17:00:00,1,2.0,1,4,256425000.0,1,4.0
824385,2019-10-25,14,46617000.0,522501,Transfer,Outside_bank,2019-10-25 14:00:00,1,2.0,1,5,171160000.0,1,4.0
825545,2019-12-07,7,45000000.0,90889,Transfer,Outside_bank,2019-12-07 07:00:00,1,2.0,1,6,128600000.0,1,4.0
825545,2019-12-07,8,5000000.0,313758,Transfer,Within_bank,2019-12-07 08:00:00,0,2.0,1,7,133600000.0,1,4.0
829285,2019-11-20,15,48500000.0,502852,Transfer,Outside_bank,2019-11-20 15:00:00,1,2.0,1,3,247100000.0,1,4.0
829285,2019-11-20,21,17000000.0,454897,Transfer,Outside_bank,2019-11-20 21:00:00,0,2.0,1,4,264100000.0,1,4.0
829285,2019-11-21,8,5800000.0,223847,Transfer,Outside_bank,2019-11-21 08:00:00,0,2.0,1,5,269900000.0,1,4.0
835727,2019-12-09,17,48500000.0,871949,Transfer,Within_bank,2019-12-09 17:00:00,1,2.0,1,3,127000000.0,1,4.0
835727,2019-12-10,9,36700000.0,34261,Transfer,Outside_bank,2019-12-10 09:00:00,0,2.0,1,4,163700000.0,1,4.0
835727,2019-12-10,10,500000.0,215924,Transfer,Within_bank,2019-12-10 10:00:00,0,2.0,1,5,164200000.0,1,4.0
848733,2019-09-19,7,45000000.0,479169,Transfer,Outside_bank,2019-09-19 07:00:00,1,2.0,1,3,90000000.0,1,4.0
848733,2019-09-19,8,543000.0,40135,Transfer,Outside_bank,2019-09-19 08:00:00,0,2.0,1,3,90543000.0,1,4.0
851432,2019-12-31,12,45000000.0,554579,Transfer,Outside_bank,2019-12-31 12:00:00,1,2.0,1,4,136650000.0,1,4.0
851432,2019-12-31,13,26000000.0,117542,Transfer,Outside_bank,2019-12-31 13:00:00,0,2.0,1,4,162650000.0,1,4.0
878039,2019-11-08,15,48102334.0,184010,Transfer,Outside_bank,2019-11-08 15:00:00,1,2.0,1,5,558102334.0,1,4.0
891422,2019-12-17,0,49000000.0,582909,Transfer,Outside_bank,2019-12-17 00:00:00,1,2.0,1,3,99000000.0,1,4.0
893486,2019-12-25,13,70763000.0,924982,Transfer,Outside_bank,2019-12-25 13:00:00,0,2.0,1,3,305718000.0,1,4.0
893486,2019-12-25,14,340980000.0,956914,Transfer,Outside_bank,2019-12-25 14:00:00,0,2.0,1,4,646698000.0,1,4.0
914134,2019-11-17,12,180000000.0,340042,Transfer,Within_bank,2019-11-17 12:00:00,1,2.0,1,3,574000000.0,1,4.0
919866,2019-05-01,11,45000000.0,306037,Transfer,Outside_bank,2019-05-01 11:00:00,1,2.0,1,7,200000000.0,1,4.0
919866,2019-05-01,14,15000000.0,206109,Transfer,Outside_bank,2019-05-01 14:00:00,0,2.0,1,6,155000000.0,1,4.0
919866,2019-05-01,17,12000000.0,250360,Transfer,Outside_bank,2019-05-01 17:00:00,0,2.0,1,6,167000000.0,1,4.0
919866,2019-05-01,18,10000000.0,108930,Transfer,Outside_bank,2019-05-01 18:00:00,0,2.0,1,7,147000000.0,1,4.0
919866,2019-05-01,22,45000000.0,646756,Transfer,Outside_bank,2019-05-01 22:00:00,1,3.0,1,6,172000000.0,1,4.0
919866,2019-05-02,0,15000000.0,209678,Transfer,Outside_bank,2019-05-02 00:00:00,0,3.0,1,7,187000000.0,1,4.0
936697,2019-12-09,19,104382000.0,837301,Transfer,Outside_bank,2019-12-09 19:00:00,0,2.0,1,3,252572000.0,1,4.0
936697,2019-12-09,20,1200000.0,534783,Transfer,Outside_bank,2019-12-09 20:00:00,0,2.0,1,4,253772000.0,1,4.0
936697,2019-12-25,18,48580000.0,16794,Transfer,Outside_bank,2019-12-25 18:00:00,1,2.0,1,7,526050285.0,1,4.0
936697,2019-12-25,19,14360000.0,39230,Transfer,Outside_bank,2019-12-25 19:00:00,0,2.0,1,8,540410285.0,1,4.0
936697,2019-12-26,8,98696850.0,592218,Transfer,Outside_bank,2019-12-26 08:00:00,1,2.0,1,7,364596350.0,1,4.0
936697,2019-12-26,9,8340000.0,311414,Transfer,Outside_bank,2019-12-26 09:00:00,0,2.0,1,8,372936350.0,1,4.0
936697,2019-12-26,16,4604000.0,678694,Transfer,Outside_bank,2019-12-26 16:00:00,0,2.0,1,9,347540350.0,1,4.0
936697,2019-12-26,16,30000000.0,406695,Transfer,Within_bank,2019-12-26 16:00:00,0,2.0,1,10,377540350.0,1,4.0
949306,2019-12-16,14,16000000.0,337549,Transfer,Outside_bank,2019-12-16 14:00:00,0,2.0,1,3,182811000.0,1,4.0
949306,2019-12-16,16,89700000.0,644001,Transfer,Outside_bank,2019-12-16 16:00:00,0,2.0,1,4,272511000.0,1,4.0
949306,2019-12-16,17,41000000.0,376681,Transfer,Outside_bank,2019-12-16 17:00:00,0,2.0,1,5,313511000.0,1,4.0
949306,2019-12-16,17,38880000.0,454897,Transfer,Within_bank,2019-12-16 17:00:00,0,2.0,1,6,352391000.0,1,4.0
949306,2019-12-16,17,71202000.0,NaN,Payment,Credit_card_repayment,2019-12-16 17:00:00,0,2.0,1,6,423593000.0,1,4.0
949306,2019-12-16,18,1910000.0,266368,Transfer,Outside_bank,2019-12-16 18:00:00,0,2.0,1,7,425503000.0,1,4.0
949306,2019-12-17,7,30000000.0,681417,Transfer,Outside_bank,2019-12-17 07:00:00,0,2.0,1,8,455503000.0,1,4.0
949306,2019-12-17,8,22558000.0,720914,Transfer,Outside_bank,2019-12-17 08:00:00,0,2.0,1,9,460080000.0,1,4.0
949306,2019-12-17,9,33320000.0,NaN,Payment,Credit_card_repayment,2019-12-17 09:00:00,0,2.0,1,9,493400000.0,1,4.0
949306,2019-12-17,9,24300000.0,530392,Transfer,Outside_bank,2019-12-17 09:00:00,0,2.0,1,10,517700000.0,1,4.0
949306,2019-12-19,7,10000000.0,864597,Transfer,Outside_bank,2019-12-19 07:00:00,0,2.0,1,3,145257000.0,1,4.0
949306,2019-12-19,8,9980000.0,NaN,Payment,Credit_card_repayment,2019-12-19 08:00:00,0,2.0,1,3,155237000.0,1,4.0
949306,2019-12-19,8,28851000.0,942161,Transfer,Within_bank,2019-12-19 08:00:00,0,2.0,1,4,184088000.0,1,4.0
949306,2019-12-19,9,200000000.0,161249,Transfer,Outside_bank,2019-12-19 09:00:00,0,2.0,1,5,362188000.0,1,4.0
949306,2019-12-19,10,10000000.0,368388,Transfer,Outside_bank,2019-12-19 10:00:00,0,2.0,1,6,372188000.0,1,4.0
949306,2019-12-19,11,45847000.0,600826,Transfer,Outside_bank,2019-12-19 11:00:00,1,3.0,1,7,418035000.0,1,4.0
949306,2019-12-19,12,2249000.0,206109,Transfer,Outside_bank,2019-12-19 12:00:00,0,2.0,1,8,373066000.0,1,4.0
949306,2019-12-24,8,47800000.0,891385,Transfer,Outside_bank,2019-12-24 08:00:00,1,2.0,1,5,448995000.0,1,4.0
949306,2019-12-24,8,73086000.0,NaN,Payment,Credit_card_repayment,2019-12-24 08:00:00,0,2.0,1,5,522081000.0,1,4.0
949306,2019-12-24,9,72275000.0,NaN,Payment,Credit_card_repayment,2019-12-24 09:00:00,0,2.0,1,4,594356000.0,1,4.0
949306,2019-12-24,10,3500000.0,NaN,Payment,Credit_card_repayment,2019-12-24 10:00:00,0,2.0,1,4,597856000.0,1,4.0
949306,2019-12-24,11,78850000.0,NaN,Payment,Credit_card_repayment,2019-12-24 11:00:00,0,2.0,1,4,676706000.0,1,4.0
949306,2019-12-24,11,22592000.0,239451,Transfer,Outside_bank,2019-12-24 11:00:00,0,2.0,1,5,699298000.0,1,4.0
949306,2019-12-24,14,67469000.0,NaN,Payment,Credit_card_repayment,2019-12-24 14:00:00,0,2.0,1,4,528257000.0,1,4.0
949306,2019-12-24,15,16516000.0,NaN,Payment,Credit_card_repayment,2019-12-24 15:00:00,0,2.0,1,4,542773000.0,1,4.0
970274,2019-12-24,8,184100000.0,208610,Transfer,Within_bank,2019-12-24 08:00:00,1,2.0,1,4,291020000.0,1,4.0
978286,2019-08-22,21,47962000.0,472563,Transfer,Outside_bank,2019-08-22 21:00:00,1,2.0,1,9,279272800.0,1,4.0
978286,2019-08-23,2,23000000.0,1212,Transfer,Outside_bank,2019-08-23 02:00:00,0,2.0,1,10,302272800.0,1,4.0
978286,2019-08-23,3,39000000.0,274153,Transfer,Outside_bank,2019-08-23 03:00:00,0,2.0,1,11,341272800.0,1,4.0
978286,2019-08-23,4,1322000.0,209087,Transfer,Outside_bank,2019-08-23 04:00:00,0,2.0,1,12,342594800.0,1,4.0
978286,2019-08-23,6,2000000.0,595637,Transfer,Outside_bank,2019-08-23 06:00:00,0,2.0,1,13,338594800.0,1,4.0
978286,2019-08-23,7,18069000.0,789190,Transfer,Outside_bank,2019-08-23 07:00:00,0,2.0,1,13,356663800.0,1,4.0
978286,2019-08-23,8,4973000.0,863002,Transfer,Outside_bank,2019-08-23 08:00:00,0,2.0,1,14,361636800.0,1,4.0
978286,2019-08-23,9,8160000.0,403776,Transfer,Outside_bank,2019-08-23 09:00:00,0,2.0,1,15,369796800.0,1,4.0
978286,2019-08-23,10,18709000.0,713624,Transfer,Outside_bank,2019-08-23 10:00:00,0,2.0,1,16,388505800.0,1,4.0
978286,2019-08-23,11,27661500.0,99309,Transfer,Outside_bank,2019-08-23 11:00:00,0,2.0,1,17,416167300.0,1,4.0
978286,2019-08-23,12,11769000.0,199995,Transfer,Outside_bank,2019-08-23 12:00:00,0,2.0,1,18,427336300.0,1,4.0
978286,2019-08-23,13,11467400.0,108322,Transfer,Outside_bank,2019-08-23 13:00:00,0,2.0,1,18,431703700.0,1,4.0
978286,2019-08-23,17,116994500.0,382139,Transfer,Outside_bank,2019-08-23 17:00:00,0,2.0,1,17,543558200.0,1,4.0
978286,2019-08-23,18,8608888.0,115359,Transfer,Outside_bank,2019-08-23 18:00:00,0,2.0,1,18,542167088.0,1,4.0
978286,2019-08-23,19,90430000.0,563669,Transfer,Outside_bank,2019-08-23 19:00:00,1,3.0,1,18,531348088.0,1,4.0
978286,2019-08-23,19,9900000.0,986858,Transfer,Within_bank,2019-08-23 19:00:00,0,3.0,1,19,541248088.0,1,4.0
978286,2019-08-31,9,97839000.0,460996,Transfer,Outside_bank,2019-08-31 09:00:00,1,2.0,1,6,317369710.0,1,4.0
978286,2019-08-31,10,8650000.0,837584,Transfer,Outside_bank,2019-08-31 10:00:00,0,2.0,1,7,326019710.0,1,4.0
978286,2019-08-31,14,800000.0,634067,Transfer,Outside_bank,2019-08-31 14:00:00,0,2.0,1,8,326819710.0,1,4.0
978286,2019-08-31,19,100770000.0,639075,Transfer,Outside_bank,2019-08-31 19:00:00,0,2.0,1,8,395808710.0,1,4.0
978286,2019-09-06,5,45601800.0,331498,Transfer,Outside_bank,2019-09-06 05:00:00,1,2.0,1,8,421471878.0,1,4.0
978286,2019-09-06,6,11200000.0,904105,Transfer,Outside_bank,2019-09-06 06:00:00,0,2.0,1,9,432671878.0,1,4.0
978286,2019-09-06,9,61100000.0,347505,Transfer,Outside_bank,2019-09-06 09:00:00,0,2.0,1,10,493771878.0,1,4.0
978286,2019-09-06,19,131870000.0,927078,Transfer,Outside_bank,2019-09-06 19:00:00,0,2.0,1,10,587919688.0,1,4.0
978286,2019-10-03,19,92000000.0,143117,Transfer,Outside_bank,2019-10-03 19:00:00,1,2.0,1,4,345258850.0,1,4.0
978286,2019-10-04,10,1000000.0,713624,Transfer,Outside_bank,2019-10-04 10:00:00,0,2.0,1,5,346258850.0,1,4.0
978286,2019-10-15,20,96253000.0,607366,Transfer,Outside_bank,2019-10-15 20:00:00,1,2.0,1,4,400831000.0,1,4.0
978286,2019-10-15,21,54284000.0,291851,Transfer,Outside_bank,2019-10-15 21:00:00,0,2.0,1,5,455115000.0,1,4.0
978286,2019-10-16,15,96559014.0,573694,Transfer,Outside_bank,2019-10-16 15:00:00,1,3.0,1,5,546674014.0,1,4.0
978286,2019-10-16,16,4086000.0,680287,Transfer,Outside_bank,2019-10-16 16:00:00,0,3.0,1,6,550760014.0,1,4.0
978286,2019-10-16,19,99330700.0,275806,Transfer,Outside_bank,2019-10-16 19:00:00,1,3.0,1,5,350512714.0,1,4.0
978286,2019-10-22,9,47297460.0,20903,Transfer,Outside_bank,2019-10-22 09:00:00,1,2.0,1,9,428680585.0,1,4.0
978286,2019-10-22,10,37857000.0,349774,Transfer,Outside_bank,2019-10-22 10:00:00,0,2.0,1,10,466537585.0,1,4.0
978286,2019-10-22,11,18176000.0,343415,Transfer,Outside_bank,2019-10-22 11:00:00,0,2.0,1,11,484713585.0,1,4.0
978286,2019-10-22,12,5220000.0,980087,Transfer,Outside_bank,2019-10-22 12:00:00,0,2.0,1,12,419908545.0,1,4.0
978286,2019-10-22,18,154953000.0,943934,Transfer,Outside_bank,2019-10-22 18:00:00,0,2.0,1,10,380079460.0,1,4.0
978286,2019-10-22,19,100000000.0,105146,Transfer,Outside_bank,2019-10-22 19:00:00,0,2.0,1,11,480079460.0,1,4.0
978286,2019-10-28,20,91278000.0,50420,Transfer,Outside_bank,2019-10-28 20:00:00,1,2.0,1,4,212474269.0,1,4.0
978286,2019-10-28,21,495000.0,209678,Transfer,Within_bank,2019-10-28 21:00:00,0,2.0,1,4,190926000.0,1,4.0
978286,2019-10-28,21,43522000.0,85172,Transfer,Outside_bank,2019-10-28 21:00:00,0,2.0,1,5,234448000.0,1,4.0
978286,2019-10-29,11,500000.0,210155,Transfer,Outside_bank,2019-10-29 11:00:00,0,2.0,1,5,234948000.0,1,4.0
978286,2019-11-09,20,98592600.0,518858,Transfer,Outside_bank,2019-11-09 20:00:00,1,2.0,1,3,202171100.0,1,4.0
978286,2019-11-09,21,62999000.0,822581,Transfer,Outside_bank,2019-11-09 21:00:00,0,2.0,1,4,265170100.0,1,4.0
978286,2019-11-10,10,5667090.0,238041,Transfer,Outside_bank,2019-11-10 10:00:00,0,2.0,1,5,270837190.0,1,4.0
978286,2019-11-10,11,203800.0,416600,Transfer,Within_bank,2019-11-10 11:00:00,0,2.0,1,6,271040990.0,1,4.0
978286,2019-11-10,11,8836000.0,331498,Transfer,Outside_bank,2019-11-10 11:00:00,0,2.0,1,7,279876990.0,1,4.0
978286,2019-11-10,14,62372000.0,103203,Transfer,Outside_bank,2019-11-10 14:00:00,0,2.0,1,8,342248990.0,1,4.0
978286,2019-11-10,15,6188350.0,747699,Transfer,Outside_bank,2019-11-10 15:00:00,0,2.0,1,9,348437340.0,1,4.0
978286,2019-11-10,16,22348300.0,486051,Transfer,Outside_bank,2019-11-10 16:00:00,0,2.0,1,10,370785640.0,1,4.0
978286,2019-11-10,17,229183878.0,516377,Transfer,Outside_bank,2019-11-10 17:00:00,0,2.0,1,11,599969518.0,1,4.0
978286,2019-11-24,18,49500000.0,864278,Transfer,Outside_bank,2019-11-24 18:00:00,1,2.0,1,4,256743170.0,1,4.0
978286,2019-12-15,21,48859770.0,623896,Transfer,Outside_bank,2019-12-15 21:00:00,1,2.0,1,10,298865400.0,1,4.0
978730,2019-12-28,18,47000000.0,575404,Transfer,Outside_bank,2019-12-28 18:00:00,1,2.0,1,7,144200000.0,1,4.0
978730,2019-12-28,22,20590000.0,853537,Transfer,Within_bank,2019-12-28 22:00:00,0,2.0,1,7,146790000.0,1,4.0
978730,2019-12-29,15,24500000.0,753063,Transfer,Outside_bank,2019-12-29 15:00:00,0,2.0,1,6,146090000.0,1,4.0
978730,2019-12-29,16,42000000.0,892557,Transfer,Outside_bank,2019-12-29 16:00:00,0,2.0,1,6,188090000.0,1,4.0
978730,2019-12-29,16,6000000.0,672296,Transfer,Within_bank,2019-12-29 16:00:00,0,2.0,1,7,194090000.0,1,4.0
988119,2019-05-28,14,90500000.0,118758,Transfer,Outside_bank,2019-05-28 14:00:00,1,2.0,1,11,433660000.0,1,4.0
988119,2019-05-28,18,81200000.0,58217,Transfer,Outside_bank,2019-05-28 18:00:00,0,2.0,1,10,292955000.0,1,4.0
988119,2019-05-29,13,90000000.0,892880,Transfer,Outside_bank,2019-05-29 13:00:00,1,2.0,1,4,344500000.0,1,4.0
988119,2019-05-29,14,198062000.0,380821,Transfer,Outside_bank,2019-05-29 14:00:00,1,2.0,1,5,452062000.0,1,4.0
988119,2019-05-29,15,1100000.0,482871,Transfer,Outside_bank,2019-05-29 15:00:00,0,2.0,1,5,453162000.0,1,4.0
988119,2019-05-29,16,98950000.0,260138,Transfer,Outside_bank,2019-05-29 16:00:00,1,3.0,1,6,552112000.0,1,4.0
988119,2019-05-30,0,104450000.0,145064,Transfer,Outside_bank,2019-05-30 00:00:00,0,3.0,1,6,575362000.0,1,4.0
988119,2019-05-30,8,165000000.0,803230,Transfer,Outside_bank,2019-05-30 08:00:00,0,3.0,1,7,740362000.0,1,4.0
988119,2019-05-30,9,1000000.0,541150,Transfer,Outside_bank,2019-05-30 09:00:00,0,3.0,1,8,658562000.0,1,4.0
988119,2019-05-30,12,2146000.0,469616,Transfer,Outside_bank,2019-05-30 12:00:00,0,3.0,1,8,660708000.0,1,4.0
988523,2019-03-19,7,91603000.0,367812,Transfer,Outside_bank,2019-03-19 07:00:00,1,2.0,1,3,294992100.0,1,4.0
988523,2019-05-03,11,46861000.0,1213,Transfer,Outside_bank,2019-05-03 11:00:00,1,2.0,1,4,295458116.0,1,4.0
988523,2019-05-03,14,156552771.0,902755,Transfer,Outside_bank,2019-05-03 14:00:00,0,2.0,1,5,428210887.0,1,4.0
991843,2019-05-09,14,453770000.0,517506,Transfer,Outside_bank,2019-05-09 14:00:00,1,2.0,1,3,942770000.0,1,4.0
991843,2019-07-05,13,183530000.0,722154,Transfer,Outside_bank,2019-07-05 13:00:00,1,2.0,1,4,378530000.0,1,4.0
484,2019-12-16,21,5000000.0,923551,Transfer,Outside_bank,2019-12-16 21:00:00,0,0.0,0,4,17100000.0,1,2.0
484,2019-12-17,8,10000000.0,784387,Transfer,Outside_bank,2019-12-17 08:00:00,0,0.0,0,4,25100000.0,1,2.0
484,2019-12-19,10,5000000.0,56038,Transfer,Outside_bank,2019-12-19 10:00:00,0,0.0,0,3,15000000.0,1,2.0
484,2019-12-19,21,2000000.0,4096,Transfer,Within_bank,2019-12-19 21:00:00,0,0.0,0,3,12000000.0,1,2.0
484,2019-12-20,13,6000000.0,939551,Transfer,Outside_bank,2019-12-20 13:00:00,0,0.0,0,3,10000000.0,1,2.0
729,2019-09-28,14,500000.0,147507,Transfer,Within_bank,2019-09-28 14:00:00,0,0.0,0,3,39400000.0,1,2.0
967,2019-07-02,10,21500000.0,361458,Transfer,Outside_bank,2019-07-02 10:00:00,0,0.0,0,3,27800000.0,1,2.0
1101,2019-05-11,9,8000000.0,786342,Transfer,Outside_bank,2019-05-11 09:00:00,0,0.0,0,3,18356000.0,1,2.0
1101,2019-06-11,14,3700000.0,287651,Transfer,Outside_bank,2019-06-11 14:00:00,0,0.0,0,3,13700000.0,1,2.0
1101,2019-06-12,9,200000.0,448545,Transfer,Outside_bank,2019-06-12 09:00:00,0,0.0,0,3,13900000.0,1,2.0
1101,2019-06-26,13,4300000.0,47455,Transfer,Within_bank,2019-06-26 13:00:00,0,0.0,0,3,16950000.0,1,2.0
1101,2019-10-01,13,23000000.0,694955,Transfer,Within_bank,2019-10-01 13:00:00,0,0.0,0,4,23800000.0,1,2.0
1101,2019-10-18,16,11000000.0,34261,Transfer,Within_bank,2019-10-18 16:00:00,0,0.0,0,3,13500000.0,1,2.0
1101,2019-10-21,7,15000000.0,22638,Transfer,Within_bank,2019-10-21 07:00:00,0,0.0,0,3,17700000.0,1,2.0
1101,2019-11-11,15,650000.0,335993,Transfer,Outside_bank,2019-11-11 15:00:00,0,0.0,0,3,132350000.0,1,2.0
1101,2019-11-11,16,2300000.0,736266,Transfer,Within_bank,2019-11-11 16:00:00,0,0.0,0,4,134650000.0,1,2.0
1101,2019-11-16,16,500000.0,1213,Transfer,Within_bank,2019-11-16 16:00:00,0,0.0,0,3,65000000.0,1,2.0
1101,2019-11-16,19,1200000.0,453684,Transfer,Outside_bank,2019-11-16 19:00:00,0,0.0,0,4,66200000.0,1,2.0
1101,2019-11-25,22,350000.0,560021,Transfer,Outside_bank,2019-11-25 22:00:00,0,0.0,0,3,25065000.0,1,2.0
1101,2019-11-26,14,62000000.0,463910,Transfer,Within_bank,2019-11-26 14:00:00,0,0.0,0,3,86950000.0,1,2.0
1101,2019-11-29,11,400000.0,730160,Transfer,Outside_bank,2019-11-29 11:00:00,0,0.0,0,3,24300000.0,1,2.0
1101,2019-11-29,14,45600000.0,255546,Transfer,Within_bank,2019-11-29 14:00:00,1,1.0,0,3,46400000.0,1,2.0
1101,2019-12-02,12,2000000.0,735686,Transfer,Within_bank,2019-12-02 12:00:00,0,0.0,0,3,12800000.0,1,2.0
1101,2019-12-02,15,2700000.0,199083,Transfer,Within_bank,2019-12-02 15:00:00,0,0.0,0,4,15500000.0,1,2.0
1101,2019-12-04,10,110000.0,257818,Transfer,Within_bank,2019-12-04 10:00:00,0,0.0,0,3,23310000.0,1,2.0
1129,2019-10-07,12,195000.0,824194,Transfer,Within_bank,2019-10-07 12:00:00,0,0.0,0,3,12195000.0,1,2.0
1129,2019-12-27,17,5000000.0,995400,Transfer,Within_bank,2019-12-27 17:00:00,0,0.0,0,3,17000000.0,1,2.0
1129,2019-12-28,12,2750000.0,104636,Transfer,Within_bank,2019-12-28 12:00:00,0,0.0,0,4,19750000.0,1,2.0
1134,2019-10-19,9,1000000.0,162522,Transfer,Outside_bank,2019-10-19 09:00:00,0,0.0,0,17,10100000.0,1,2.0
1134,2019-10-19,12,500000.0,108930,Transfer,Within_bank,2019-10-19 12:00:00,0,0.0,0,18,10100000.0,1,2.0
