CUSTOMER_NUMBER,TRANS_DATE,TRANS_HOUR,TRANS_AMOUNT,Device_OS,ts_dt,tx_id,prev_os,prev_ts,is_os_changed,time_diff_hours,IS_OS_DRIFT,IS_RARE_OS,risk_score
74076,2019-05-07,13,2000000.0,IOS,2019-05-07 13:00:00,249955,WEB,2019-05-06 20:00:00,1,17.0,1,0,2.0
74133,2019-11-01,17,100000.0,ANDROID,2019-11-01 17:00:00,1180254,IOS,2019-11-01 08:00:00,1,9.0,1,0,2.0
74133,2019-11-01,18,1100000.0,IOS,2019-11-01 18:00:00,1180258,ANDROID,2019-11-01 17:00:00,1,1.0,1,0,2.0
74492,2019-11-01,14,30000.0,ANDROID,2019-11-01 14:00:00,842852,IOS,2019-10-31 21:00:00,1,17.0,1,0,2.0
74492,2019-11-08,14,1400000.0,ANDROID,2019-11-08 14:00:00,842845,WEB,2019-11-08 13:00:00,1,1.0,1,0,2.0
74492,2019-11-08,14,380400.0,IOS,2019-11-08 14:00:00,842863,ANDROID,2019-11-08 14:00:00,1,0.0,1,0,2.0
74492,2019-11-08,22,90000.0,ANDROID,2019-11-08 22:00:00,842853,IOS,2019-11-08 14:00:00,1,8.0,1,0,2.0
74599,2019-09-14,17,140000.0,WEB,2019-09-14 17:00:00,427787,IOS,2019-09-13 21:00:00,1,20.0,1,0,2.0
74658,2019-10-05,7,1000000.0,WEB,2019-10-05 07:00:00,1008245,ANDROID,2019-10-05 06:00:00,1,1.0,1,0,2.0
74658,2019-10-05,7,1000000.0,ANDROID,2019-10-05 07:00:00,1008330,WEB,2019-10-05 07:00:00,1,0.0,1,0,2.0
74658,2019-10-05,8,1500000.0,WEB,2019-10-05 08:00:00,1008381,ANDROID,2019-10-05 07:00:00,1,1.0,1,0,2.0
74658,2019-10-05,18,9000000.0,IOS,2019-10-05 18:00:00,1008193,WEB,2019-10-05 09:00:00,1,9.0,1,0,2.0
74658,2019-10-05,21,300000.0,ANDROID,2019-10-05 21:00:00,1008217,IOS,2019-10-05 18:00:00,1,3.0,1,0,2.0
74658,2019-10-05,22,750000.0,WEB,2019-10-05 22:00:00,1008216,ANDROID,2019-10-05 21:00:00,1,1.0,1,0,2.0
74658,2019-10-06,6,243000.0,IOS,2019-10-06 06:00:00,1008355,WEB,2019-10-05 22:00:00,1,8.0,1,0,2.0
75115,2019-10-15,20,43200.0,ANDROID,2019-10-15 20:00:00,192007,IOS,2019-10-15 10:00:00,1,10.0,1,0,2.0
75115,2019-11-13,8,300000.0,WEB,2019-11-13 08:00:00,191905,IOS,2019-11-12 16:00:00,1,16.0,1,0,2.0
75135,2019-11-06,16,200000.0,IOS,2019-11-06 16:00:00,711900,WEB,2019-11-06 08:00:00,1,8.0,1,0,2.0
75512,2019-06-02,13,30000.0,ANDROID,2019-06-02 13:00:00,358779,IOS,2019-06-01 14:00:00,1,23.0,1,0,2.0
75763,2019-08-28,7,100000.0,WEB,2019-08-28 07:00:00,645249,IOS,2019-08-28 05:00:00,1,2.0,1,0,2.0
75763,2019-08-28,9,100000.0,IOS,2019-08-28 09:00:00,645296,WEB,2019-08-28 08:00:00,1,1.0,1,0,2.0
75909,2019-07-08,12,10000.0,IOS,2019-07-08 12:00:00,652856,WEB,2019-07-07 23:00:00,1,13.0,1,0,2.0
75909,2019-08-07,9,220000.0,ANDROID,2019-08-07 09:00:00,652595,IOS,2019-08-06 22:00:00,1,11.0,1,0,2.0
75909,2019-08-07,10,1330000.0,WEB,2019-08-07 10:00:00,652341,ANDROID,2019-08-07 09:00:00,1,1.0,1,0,2.0
75909,2019-08-07,14,400000.0,IOS,2019-08-07 14:00:00,652432,WEB,2019-08-07 10:00:00,1,4.0,1,0,2.0
75909,2019-08-07,15,2130000.0,ANDROID,2019-08-07 15:00:00,652342,IOS,2019-08-07 14:00:00,1,1.0,1,0,2.0
75909,2019-08-07,16,12000000.0,IOS,2019-08-07 16:00:00,652779,ANDROID,2019-08-07 15:00:00,1,1.0,1,0,2.0
76048,2019-12-31,19,2350000.0,ANDROID,2019-12-31 19:00:00,416118,IOS,2019-12-31 15:00:00,1,4.0,1,0,2.0
76738,2019-11-30,12,200000.0,ANDROID,2019-11-30 12:00:00,813943,IOS,2019-11-29 20:00:00,1,16.0,1,0,2.0
76738,2019-11-30,20,800000.0,IOS,2019-11-30 20:00:00,814041,ANDROID,2019-11-30 12:00:00,1,8.0,1,0,2.0
76742,2019-05-31,0,200000.0,WEB,2019-05-31 00:00:00,177764,IOS,2019-05-30 19:00:00,1,5.0,1,0,2.0
76955,2019-05-17,7,50000.0,ANDROID,2019-05-17 07:00:00,364041,WEB,2019-05-16 17:00:00,1,14.0,1,0,2.0
76955,2019-05-21,13,50000.0,IOS,2019-05-21 13:00:00,364089,ANDROID,2019-05-21 05:00:00,1,8.0,1,0,2.0
76955,2019-05-21,18,50000.0,ANDROID,2019-05-21 18:00:00,364166,IOS,2019-05-21 13:00:00,1,5.0,1,0,2.0
76955,2019-05-21,20,100000.0,IOS,2019-05-21 20:00:00,364212,ANDROID,2019-05-21 18:00:00,1,2.0,1,0,2.0
76955,2019-05-22,14,50000.0,ANDROID,2019-05-22 14:00:00,364213,IOS,2019-05-21 22:00:00,1,16.0,1,0,2.0
76983,2019-06-05,16,28500000.0,ANDROID,2019-06-05 16:00:00,247153,WEB,2019-06-05 15:00:00,1,1.0,1,0,2.0
76983,2019-06-27,16,51000000.0,WEB,2019-06-27 16:00:00,247027,ANDROID,2019-06-26 17:00:00,1,23.0,1,0,2.0
76983,2019-06-28,15,50000000.0,ANDROID,2019-06-28 15:00:00,247044,WEB,2019-06-27 16:00:00,1,23.0,1,0,2.0
77567,2019-09-05,21,1250000.0,WEB,2019-09-05 21:00:00,671095,IOS,2019-09-05 17:00:00,1,4.0,1,0,2.0
77593,2019-12-13,16,5375000.0,IOS,2019-12-13 16:00:00,1076061,ANDROID,2019-12-12 17:00:00,1,23.0,1,0,2.0
77609,2019-04-18,7,233000.0,ANDROID,2019-04-18 07:00:00,122190,IOS,2019-04-17 08:00:00,1,23.0,1,0,2.0
77609,2019-04-18,9,100000.0,IOS,2019-04-18 09:00:00,122278,ANDROID,2019-04-18 07:00:00,1,2.0,1,0,2.0
77609,2019-10-27,11,200000.0,WEB,2019-10-27 11:00:00,122292,IOS,2019-10-27 11:00:00,1,0.0,1,0,2.0
77659,2019-08-13,8,2050000.0,WEB,2019-08-13 08:00:00,522469,ANDROID,2019-08-12 16:00:00,1,16.0,1,0,2.0
77685,2019-07-25,15,30000000.0,WEB,2019-07-25 15:00:00,256160,IOS,2019-07-24 20:00:00,1,19.0,1,0,2.0
77685,2019-07-25,17,5000000.0,ANDROID,2019-07-25 17:00:00,256239,WEB,2019-07-25 15:00:00,1,2.0,1,0,2.0
77685,2019-07-26,10,57767000.0,IOS,2019-07-26 10:00:00,256181,ANDROID,2019-07-25 17:00:00,1,17.0,1,0,2.0
77685,2019-12-26,10,195000000.0,ANDROID,2019-12-26 10:00:00,256217,IOS,2019-12-25 16:00:00,1,18.0,1,0,2.0
77685,2019-12-26,11,40030000.0,WEB,2019-12-26 11:00:00,256196,ANDROID,2019-12-26 10:00:00,1,1.0,1,0,2.0
78211,2019-11-19,13,400000.0,IOS,2019-11-19 13:00:00,1169474,ANDROID,2019-11-19 12:00:00,1,1.0,1,0,2.0
78729,2019-12-02,11,20000.0,WEB,2019-12-02 11:00:00,1293588,ANDROID,2019-12-02 10:00:00,1,1.0,1,0,2.0
78729,2019-12-02,13,18000.0,IOS,2019-12-02 13:00:00,1293585,WEB,2019-12-02 11:00:00,1,2.0,1,0,2.0
79241,2019-11-08,0,330000.0,ANDROID,2019-11-08 00:00:00,953248,IOS,2019-11-07 11:00:00,1,13.0,1,0,2.0
79241,2019-11-08,16,2100000.0,IOS,2019-11-08 16:00:00,953249,ANDROID,2019-11-08 00:00:00,1,16.0,1,0,2.0
79542,2019-10-12,7,2860000.0,WEB,2019-10-12 07:00:00,303431,ANDROID,2019-10-11 15:00:00,1,16.0,1,0,2.0
79558,2019-12-20,22,5000000.0,ANDROID,2019-12-20 22:00:00,272035,WEB,2019-12-20 19:00:00,1,3.0,1,0,2.0
79558,2019-12-21,18,150000.0,IOS,2019-12-21 18:00:00,272026,ANDROID,2019-12-20 22:00:00,1,20.0,1,0,2.0
79640,2019-11-14,11,500000.0,IOS,2019-11-14 11:00:00,1115275,WEB,2019-11-13 16:00:00,1,19.0,1,0,2.0
79640,2019-11-14,12,20000.0,WEB,2019-11-14 12:00:00,1115244,IOS,2019-11-14 11:00:00,1,1.0,1,0,2.0
79640,2019-12-03,22,30000.0,WEB,2019-12-03 22:00:00,1115247,IOS,2019-12-03 09:00:00,1,13.0,1,0,2.0
79707,2019-11-16,14,600000.0,IOS,2019-11-16 14:00:00,135707,ANDROID,2019-11-15 15:00:00,1,23.0,1,0,2.0
79707,2019-12-04,13,20000.0,WEB,2019-12-04 13:00:00,135709,IOS,2019-12-04 13:00:00,1,0.0,1,0,2.0
79707,2019-12-05,11,33480000.0,IOS,2019-12-05 11:00:00,135661,WEB,2019-12-04 13:00:00,1,22.0,1,0,2.0
80025,2019-09-23,16,450000.0,IOS,2019-09-23 16:00:00,342489,WEB,2019-09-23 12:00:00,1,4.0,1,0,2.0
80025,2019-10-30,19,108730000.0,WEB,2019-10-30 19:00:00,342628,IOS,2019-10-30 11:00:00,1,8.0,1,0,2.0
80058,2019-09-28,6,160000.0,ANDROID,2019-09-28 06:00:00,889822,IOS,2019-09-27 10:00:00,1,20.0,1,0,2.0
80101,2019-10-26,11,9000000.0,WEB,2019-10-26 11:00:00,1085023,IOS,2019-10-25 17:00:00,1,18.0,1,0,2.0
80101,2019-10-27,9,450000.0,IOS,2019-10-27 09:00:00,1085022,WEB,2019-10-26 11:00:00,1,22.0,1,0,2.0
80262,2019-11-05,18,45000.0,WEB,2019-11-05 18:00:00,955141,ANDROID,2019-11-05 17:00:00,1,1.0,1,0,2.0
80262,2019-11-05,18,3680000.0,ANDROID,2019-11-05 18:00:00,955148,WEB,2019-11-05 18:00:00,1,0.0,1,0,2.0
80262,2019-11-05,19,160000.0,IOS,2019-11-05 19:00:00,955154,ANDROID,2019-11-05 18:00:00,1,1.0,1,0,2.0
80262,2019-11-06,8,45000.0,ANDROID,2019-11-06 08:00:00,955158,IOS,2019-11-05 19:00:00,1,13.0,1,0,2.0
80412,2019-07-14,2,300000.0,WEB,2019-07-14 02:00:00,499924,ANDROID,2019-07-13 23:00:00,1,3.0,1,0,2.0
80412,2019-07-14,18,500000.0,IOS,2019-07-14 18:00:00,500489,WEB,2019-07-14 02:00:00,1,16.0,1,0,2.0
80412,2019-07-15,0,10000.0,ANDROID,2019-07-15 00:00:00,500038,IOS,2019-07-14 18:00:00,1,6.0,1,0,2.0
80412,2019-08-19,6,1790000.0,IOS,2019-08-19 06:00:00,499814,ANDROID,2019-08-19 05:00:00,1,1.0,1,0,2.0
80412,2019-08-19,14,4105000.0,WEB,2019-08-19 14:00:00,500395,IOS,2019-08-19 08:00:00,1,6.0,1,0,2.0
80412,2019-08-19,15,21000000.0,ANDROID,2019-08-19 15:00:00,500396,WEB,2019-08-19 14:00:00,1,1.0,1,0,2.0
80412,2019-09-19,1,280000.0,WEB,2019-09-19 01:00:00,499690,ANDROID,2019-09-18 15:00:00,1,10.0,1,0,2.0
80412,2019-09-19,4,380000.0,IOS,2019-09-19 04:00:00,500525,WEB,2019-09-19 01:00:00,1,3.0,1,0,2.0
80412,2019-09-19,17,250000.0,ANDROID,2019-09-19 17:00:00,499691,IOS,2019-09-19 04:00:00,1,13.0,1,0,2.0
80412,2019-09-19,21,980000.0,WEB,2019-09-19 21:00:00,500526,ANDROID,2019-09-19 17:00:00,1,4.0,1,0,2.0
80412,2019-09-20,0,800000.0,ANDROID,2019-09-20 00:00:00,499833,WEB,2019-09-19 21:00:00,1,3.0,1,0,2.0
80412,2019-10-11,11,200000.0,WEB,2019-10-11 11:00:00,499978,ANDROID,2019-10-11 08:00:00,1,3.0,1,0,2.0
80412,2019-10-11,20,3200000.0,ANDROID,2019-10-11 20:00:00,499711,WEB,2019-10-11 18:00:00,1,2.0,1,0,2.0
80412,2019-11-26,0,500000.0,IOS,2019-11-26 00:00:00,500353,ANDROID,2019-11-25 21:00:00,1,3.0,1,0,2.0
80412,2019-11-26,1,2400000.0,ANDROID,2019-11-26 01:00:00,500459,IOS,2019-11-26 00:00:00,1,1.0,1,0,2.0
80412,2019-11-26,9,100000.0,IOS,2019-11-26 09:00:00,500458,ANDROID,2019-11-26 01:00:00,1,8.0,1,0,2.0
80412,2019-11-26,17,20000.0,ANDROID,2019-11-26 17:00:00,499892,IOS,2019-11-26 09:00:00,1,8.0,1,0,2.0
80452,2019-10-21,13,2091378.0,IOS,2019-10-21 13:00:00,939436,WEB,2019-10-21 13:00:00,1,0.0,1,0,2.0
80466,2019-12-02,18,2000000.0,ANDROID,2019-12-02 18:00:00,1064382,IOS,2019-12-02 07:00:00,1,11.0,1,0,2.0
80742,2019-11-18,17,30000000.0,IOS,2019-11-18 17:00:00,915180,ANDROID,2019-11-17 20:00:00,1,21.0,1,0,2.0
80821,2019-07-12,9,650000.0,WEB,2019-07-12 09:00:00,319732,IOS,2019-07-12 08:00:00,1,1.0,1,0,2.0
80821,2019-07-12,10,150000.0,IOS,2019-07-12 10:00:00,319663,WEB,2019-07-12 09:00:00,1,1.0,1,0,2.0
80939,2019-06-25,16,1500000.0,IOS,2019-06-25 16:00:00,495600,WEB,2019-06-25 15:00:00,1,1.0,1,0,2.0
81000,2019-12-02,8,50000.0,IOS,2019-12-02 08:00:00,1246431,ANDROID,2019-12-02 08:00:00,1,0.0,1,0,2.0
81031,2019-11-28,9,2000000.0,WEB,2019-11-28 09:00:00,804615,ANDROID,2019-11-27 21:00:00,1,12.0,1,0,2.0
81571,2019-12-10,1,150000.0,IOS,2019-12-10 01:00:00,715707,ANDROID,2019-12-09 18:00:00,1,7.0,1,0,2.0
81968,2019-07-02,10,500000.0,ANDROID,2019-07-02 10:00:00,415470,IOS,2019-07-01 15:00:00,1,19.0,1,0,2.0
82012,2019-11-13,11,115697.0,ANDROID,2019-11-13 11:00:00,1054152,IOS,2019-11-12 17:00:00,1,18.0,1,0,2.0
82012,2019-11-14,9,122000.0,IOS,2019-11-14 09:00:00,1054165,ANDROID,2019-11-13 11:00:00,1,22.0,1,0,2.0
82075,2019-08-31,16,100000.0,IOS,2019-08-31 16:00:00,892746,ANDROID,2019-08-31 11:00:00,1,5.0,1,0,2.0
82907,2019-09-23,8,10000000.0,WEB,2019-09-23 08:00:00,449941,IOS,2019-09-22 18:00:00,1,14.0,1,0,2.0
82907,2019-09-23,10,2700000.0,ANDROID,2019-09-23 10:00:00,449888,WEB,2019-09-23 08:00:00,1,2.0,1,0,2.0
82999,2019-11-26,8,2700000.0,WEB,2019-11-26 08:00:00,746727,ANDROID,2019-11-25 18:00:00,1,14.0,1,0,2.0
83229,2019-05-20,19,10000.0,ANDROID,2019-05-20 19:00:00,393622,IOS,2019-05-20 13:00:00,1,6.0,1,0,2.0
83229,2019-05-21,12,10000.0,IOS,2019-05-21 12:00:00,393630,ANDROID,2019-05-20 19:00:00,1,17.0,1,0,2.0
83491,2019-10-18,15,330000.0,WEB,2019-10-18 15:00:00,611154,IOS,2019-10-17 17:00:00,1,22.0,1,0,2.0
83799,2019-12-05,17,1200000.0,WEB,2019-12-05 17:00:00,1389434,ANDROID,2019-12-05 17:00:00,1,0.0,1,0,2.0
83799,2019-12-05,18,330000.0,ANDROID,2019-12-05 18:00:00,1389433,WEB,2019-12-05 17:00:00,1,1.0,1,0,2.0
83819,2019-12-13,11,10000000.0,WEB,2019-12-13 11:00:00,716140,ANDROID,2019-12-13 08:00:00,1,3.0,1,0,2.0
83974,2019-12-12,16,50000.0,WEB,2019-12-12 16:00:00,838087,ANDROID,2019-12-12 12:00:00,1,4.0,1,0,2.0
84022,2019-12-05,18,57497.0,ANDROID,2019-12-05 18:00:00,1057150,IOS,2019-12-05 12:00:00,1,6.0,1,0,2.0
84867,2019-11-17,22,3000.0,ANDROID,2019-11-17 22:00:00,851977,IOS,2019-11-17 22:00:00,1,0.0,1,0,2.0
85079,2019-10-11,17,10075000.0,WEB,2019-10-11 17:00:00,961007,ANDROID,2019-10-11 15:00:00,1,2.0,1,0,2.0
85079,2019-10-12,11,16480000.0,ANDROID,2019-10-12 11:00:00,961028,WEB,2019-10-11 17:00:00,1,18.0,1,0,2.0
85247,2019-10-05,12,19135810.0,IOS,2019-10-05 12:00:00,920298,ANDROID,2019-10-05 08:00:00,1,4.0,1,0,2.0
85247,2019-10-05,13,19242000.0,ANDROID,2019-10-05 13:00:00,920270,IOS,2019-10-05 12:00:00,1,1.0,1,0,2.0
85686,2019-11-07,8,18000.0,IOS,2019-11-07 08:00:00,266263,WEB,2019-11-06 21:00:00,1,11.0,1,0,2.0
85686,2019-12-27,8,900000.0,ANDROID,2019-12-27 08:00:00,266243,IOS,2019-12-26 16:00:00,1,16.0,1,0,2.0
85686,2019-12-27,10,50000.0,WEB,2019-12-27 10:00:00,266244,ANDROID,2019-12-27 08:00:00,1,2.0,1,0,2.0
85887,2019-07-06,11,2000000.0,IOS,2019-07-06 11:00:00,70770,WEB,2019-07-05 16:00:00,1,19.0,1,0,2.0
85887,2019-08-15,12,20000000.0,IOS,2019-08-15 12:00:00,70829,ANDROID,2019-08-14 14:00:00,1,22.0,1,0,2.0
85887,2019-11-12,11,600000.0,IOS,2019-11-12 11:00:00,70779,WEB,2019-11-11 12:00:00,1,23.0,1,0,2.0
85968,2019-10-05,8,141300000.0,ANDROID,2019-10-05 08:00:00,474122,IOS,2019-10-04 10:00:00,1,22.0,1,0,2.0
86062,2019-11-15,19,200000.0,ANDROID,2019-11-15 19:00:00,1178592,WEB,2019-11-15 06:00:00,1,13.0,1,0,2.0
86074,2019-12-21,9,464992.0,ANDROID,2019-12-21 09:00:00,2903,IOS,2019-12-20 11:00:00,1,22.0,1,0,2.0
86148,2019-06-13,21,200000.0,ANDROID,2019-06-13 21:00:00,100447,WEB,2019-06-13 00:00:00,1,21.0,1,0,2.0
86148,2019-06-13,23,20000.0,WEB,2019-06-13 23:00:00,100410,ANDROID,2019-06-13 21:00:00,1,2.0,1,0,2.0
86474,2019-12-30,9,4258000.0,WEB,2019-12-30 09:00:00,1338007,ANDROID,2019-12-30 09:00:00,1,0.0,1,0,2.0
86688,2019-06-03,13,2000000.0,ANDROID,2019-06-03 13:00:00,92408,WEB,2019-06-03 09:00:00,1,4.0,1,0,2.0
86688,2019-07-02,12,2130000.0,ANDROID,2019-07-02 12:00:00,92391,IOS,2019-07-01 17:00:00,1,19.0,1,0,2.0
86697,2019-11-29,19,20000.0,ANDROID,2019-11-29 19:00:00,1244438,WEB,2019-11-29 12:00:00,1,7.0,1,0,2.0
86826,2019-09-27,10,127000.0,IOS,2019-09-27 10:00:00,918053,WEB,2019-09-27 08:00:00,1,2.0,1,0,2.0
86826,2019-11-20,8,22000.0,WEB,2019-11-20 08:00:00,917973,IOS,2019-11-19 17:00:00,1,15.0,1,0,2.0
87209,2019-10-20,21,300000.0,WEB,2019-10-20 21:00:00,635362,IOS,2019-10-20 16:00:00,1,5.0,1,0,2.0
87209,2019-10-20,21,300000.0,IOS,2019-10-20 21:00:00,635397,WEB,2019-10-20 21:00:00,1,0.0,1,0,2.0
87209,2019-10-21,18,40000.0,ANDROID,2019-10-21 18:00:00,635398,IOS,2019-10-20 21:00:00,1,21.0,1,0,2.0
87336,2019-11-13,12,195000000.0,IOS,2019-11-13 12:00:00,1160203,WEB,2019-11-12 22:00:00,1,14.0,1,0,2.0
87481,2019-04-26,15,700000.0,WEB,2019-04-26 15:00:00,347330,ANDROID,2019-04-26 14:00:00,1,1.0,1,0,2.0
87481,2019-04-27,11,2100000.0,IOS,2019-04-27 11:00:00,347279,WEB,2019-04-26 15:00:00,1,20.0,1,0,2.0
87911,2019-12-03,10,11319000.0,ANDROID,2019-12-03 10:00:00,1219547,IOS,2019-12-03 08:00:00,1,2.0,1,0,2.0
87911,2019-12-03,11,753225.0,WEB,2019-12-03 11:00:00,1219703,ANDROID,2019-12-03 11:00:00,1,0.0,1,0,2.0
87911,2019-12-03,15,3468000.0,IOS,2019-12-03 15:00:00,1219544,WEB,2019-12-03 11:00:00,1,4.0,1,0,2.0
87911,2019-12-03,16,10271000.0,WEB,2019-12-03 16:00:00,1219637,IOS,2019-12-03 15:00:00,1,1.0,1,0,2.0
87911,2019-12-03,17,50000000.0,IOS,2019-12-03 17:00:00,1219569,WEB,2019-12-03 17:00:00,1,0.0,1,0,2.0
87911,2019-12-03,18,5350000.0,ANDROID,2019-12-03 18:00:00,1219636,IOS,2019-12-03 17:00:00,1,1.0,1,0,2.0
87911,2019-12-03,20,1615000.0,WEB,2019-12-03 20:00:00,1219599,ANDROID,2019-12-03 18:00:00,1,2.0,1,0,2.0
87911,2019-12-03,21,2000000.0,ANDROID,2019-12-03 21:00:00,1219700,WEB,2019-12-03 20:00:00,1,1.0,1,0,2.0
87911,2019-12-03,22,5000000.0,WEB,2019-12-03 22:00:00,1219600,ANDROID,2019-12-03 21:00:00,1,1.0,1,0,2.0
87911,2019-12-04,8,6261000.0,IOS,2019-12-04 08:00:00,1219545,WEB,2019-12-03 22:00:00,1,10.0,1,0,2.0
87969,2019-12-20,1,4250000.0,WEB,2019-12-20 01:00:00,392259,IOS,2019-12-19 22:00:00,1,3.0,1,0,2.0
87969,2019-12-20,7,900000.0,IOS,2019-12-20 07:00:00,392065,WEB,2019-12-20 07:00:00,1,0.0,1,0,2.0
87969,2019-12-20,11,50000.0,ANDROID,2019-12-20 11:00:00,391935,IOS,2019-12-20 07:00:00,1,4.0,1,0,2.0
87969,2019-12-20,17,500000.0,WEB,2019-12-20 17:00:00,392258,ANDROID,2019-12-20 11:00:00,1,6.0,1,0,2.0
87969,2019-12-20,20,500000.0,IOS,2019-12-20 20:00:00,392340,WEB,2019-12-20 17:00:00,1,3.0,1,0,2.0
88694,2019-12-09,17,2000000.0,WEB,2019-12-09 17:00:00,582877,IOS,2019-12-09 08:00:00,1,9.0,1,0,2.0
88694,2019-12-24,11,30000000.0,WEB,2019-12-24 11:00:00,582863,IOS,2019-12-23 16:00:00,1,19.0,1,0,2.0
88698,2019-12-07,17,800000.0,WEB,2019-12-07 17:00:00,1058440,IOS,2019-12-06 19:00:00,1,22.0,1,0,2.0
88775,2019-12-20,10,181914.0,ANDROID,2019-12-20 10:00:00,601245,WEB,2019-12-20 10:00:00,1,0.0,1,0,2.0
88963,2019-10-19,8,50000.0,ANDROID,2019-10-19 08:00:00,1050264,IOS,2019-10-18 15:00:00,1,17.0,1,0,2.0
89495,2019-04-27,9,2000000.0,ANDROID,2019-04-27 09:00:00,44995,IOS,2019-04-26 20:00:00,1,13.0,1,0,2.0
89529,2019-11-23,8,100000.0,WEB,2019-11-23 08:00:00,1054701,IOS,2019-11-22 09:00:00,1,23.0,1,0,2.0
89529,2019-11-23,14,500000.0,ANDROID,2019-11-23 14:00:00,1054714,WEB,2019-11-23 08:00:00,1,6.0,1,0,2.0
89828,2019-07-24,9,1600000.0,WEB,2019-07-24 09:00:00,37750,ANDROID,2019-07-23 13:00:00,1,20.0,1,0,2.0
89828,2019-11-29,12,50000000.0,ANDROID,2019-11-29 12:00:00,37898,WEB,2019-11-28 19:00:00,1,17.0,1,0,2.0
89828,2019-11-30,10,2300000.0,WEB,2019-11-30 10:00:00,37899,ANDROID,2019-11-29 12:00:00,1,22.0,1,0,2.0
89828,2019-12-10,18,10000000.0,ANDROID,2019-12-10 18:00:00,37769,WEB,2019-12-10 15:00:00,1,3.0,1,0,2.0
89828,2019-12-11,14,2100000.0,WEB,2019-12-11 14:00:00,37835,ANDROID,2019-12-10 18:00:00,1,20.0,1,0,2.0
89869,2019-08-12,15,1231000.0,WEB,2019-08-12 15:00:00,825038,ANDROID,2019-08-12 15:00:00,1,0.0,1,0,2.0
89978,2019-07-06,11,435000.0,WEB,2019-07-06 11:00:00,110485,ANDROID,2019-07-05 22:00:00,1,13.0,1,0,2.0
89978,2019-10-15,2,50000.0,WEB,2019-10-15 02:00:00,110534,ANDROID,2019-10-14 16:00:00,1,10.0,1,0,2.0
89978,2019-10-16,0,150000.0,ANDROID,2019-10-16 00:00:00,110463,WEB,2019-10-15 02:00:00,1,22.0,1,0,2.0
90096,2019-05-07,9,50000000.0,WEB,2019-05-07 09:00:00,99198,ANDROID,2019-05-06 16:00:00,1,17.0,1,0,2.0
90096,2019-05-07,17,10000000.0,ANDROID,2019-05-07 17:00:00,99090,WEB,2019-05-07 09:00:00,1,8.0,1,0,2.0
90096,2019-07-13,12,10000000.0,IOS,2019-07-13 12:00:00,99061,ANDROID,2019-07-12 19:00:00,1,17.0,1,0,2.0
90096,2019-07-13,19,3000000.0,ANDROID,2019-07-13 19:00:00,99286,IOS,2019-07-13 12:00:00,1,7.0,1,0,2.0
90096,2019-09-26,8,31700000.0,WEB,2019-09-26 08:00:00,99143,ANDROID,2019-09-25 15:00:00,1,17.0,1,0,2.0
90096,2019-09-26,16,4200000.0,IOS,2019-09-26 16:00:00,99117,WEB,2019-09-26 08:00:00,1,8.0,1,0,2.0
90096,2019-09-27,14,20000000.0,ANDROID,2019-09-27 14:00:00,99075,IOS,2019-09-26 20:00:00,1,18.0,1,0,2.0
90462,2019-11-16,3,20000.0,IOS,2019-11-16 03:00:00,1326234,ANDROID,2019-11-16 02:00:00,1,1.0,1,0,2.0
90515,2019-10-24,10,18010000.0,WEB,2019-10-24 10:00:00,939971,IOS,2019-10-23 21:00:00,1,13.0,1,0,2.0
90515,2019-10-24,18,2970000.0,IOS,2019-10-24 18:00:00,939786,WEB,2019-10-24 16:00:00,1,2.0,1,0,2.0
90515,2019-10-24,19,17995000.0,WEB,2019-10-24 19:00:00,939929,IOS,2019-10-24 18:00:00,1,1.0,1,0,2.0
90515,2019-10-24,20,2700000.0,IOS,2019-10-24 20:00:00,939930,WEB,2019-10-24 19:00:00,1,1.0,1,0,2.0
90616,2019-12-13,13,115900.0,WEB,2019-12-13 13:00:00,1266502,ANDROID,2019-12-12 22:00:00,1,15.0,1,0,2.0
90709,2019-10-28,16,30000000.0,IOS,2019-10-28 16:00:00,1058598,WEB,2019-10-27 18:00:00,1,22.0,1,0,2.0
91021,2019-03-22,11,21000000.0,ANDROID,2019-03-22 11:00:00,14236,IOS,2019-03-21 22:00:00,1,13.0,1,0,2.0
91021,2019-08-20,15,20000000.0,WEB,2019-08-20 15:00:00,14265,IOS,2019-08-20 13:00:00,1,2.0,1,0,2.0
91021,2019-08-20,16,40000000.0,IOS,2019-08-20 16:00:00,14327,WEB,2019-08-20 15:00:00,1,1.0,1,0,2.0
91297,2019-12-06,7,500000.0,WEB,2019-12-06 07:00:00,1206969,ANDROID,2019-12-05 22:00:00,1,9.0,1,0,2.0
91297,2019-12-28,9,500000.0,WEB,2019-12-28 09:00:00,1206953,ANDROID,2019-12-28 08:00:00,1,1.0,1,0,2.0
91297,2019-12-28,16,3000000.0,ANDROID,2019-12-28 16:00:00,1206952,WEB,2019-12-28 09:00:00,1,7.0,1,0,2.0
91301,2019-07-29,14,11980000.0,ANDROID,2019-07-29 14:00:00,644896,WEB,2019-07-29 13:00:00,1,1.0,1,0,2.0
91301,2019-08-07,15,32000000.0,ANDROID,2019-08-07 15:00:00,644976,IOS,2019-08-07 12:00:00,1,3.0,1,0,2.0
91785,2019-04-12,15,100000.0,IOS,2019-04-12 15:00:00,195851,WEB,2019-04-11 16:00:00,1,23.0,1,0,2.0
91890,2019-10-01,19,3000000.0,ANDROID,2019-10-01 19:00:00,927227,WEB,2019-10-01 14:00:00,1,5.0,1,0,2.0
