CUSTOMER_NUMBER,TRANS_DATE,TRANS_HOUR,TRANS_AMOUNT,IP_Address_Proxy,Device_ID_Hash,ts_dt,tx_id,prev_ip,prev_ts,is_ip_changed,time_diff_hours,IS_IMPOSSIBLE_TRAVEL,ip_cum_count,cum_tx_count,IS_NEW_LOCATION,IS_NEW_LOCATION_HIGH_VALUE,risk_score
411228,2019-08-12,20,192000000.0,97.74.XX.XX (HCM),5867fea34973d028,2019-08-12 20:00:00,610601,51.66.XX.XX (HCM),2019-08-12 20:00:00,1,0.0,1,0,38,1,1,4.0
242455,2019-10-15,11,130000000.0,86.92.XX.XX (HN),5b43701d6496478a,2019-10-15 11:00:00,697577,232.16.XX.XX (HN),2019-10-15 11:00:00,1,0.0,1,0,38,1,1,4.0
237040,2019-10-24,15,100000000.0,161.133.XX.XX (HP),1adfc31891230cba,2019-10-24 15:00:00,317574,123.100.XX.XX (HP),2019-10-24 15:00:00,1,0.0,1,0,183,1,1,4.0
474184,2019-12-20,9,50000000.0,154.238.XX.XX (HN),e23cdc701dfef6ba,2019-12-20 09:00:00,995374,24.21.XX.XX (HN),2019-12-20 09:00:00,1,0.0,1,0,36,1,1,4.0
426931,2019-06-30,19,40000000.0,212.21.XX.XX (HCM),ff039a5040a17d65,2019-06-30 19:00:00,281662,19.63.XX.XX (HCM),2019-06-30 19:00:00,1,0.0,1,0,18,1,1,4.0
332723,2019-10-10,14,39223462.0,109.91.XX.XX (HN),e4f30d73015ac171,2019-10-10 14:00:00,308144,20.54.XX.XX (HN),2019-10-10 14:00:00,1,0.0,1,0,303,1,1,4.0
65438,2019-11-29,19,45000000.0,253.102.XX.XX (HN),d9c6380503ab7d56,2019-11-29 19:00:00,439777,201.31.XX.XX (HN),2019-11-29 19:00:00,1,0.0,1,0,223,1,1,4.0
192359,2019-09-30,14,55500000.0,234.237.XX.XX (NA),ebbcefca83b481e2,2019-09-30 14:00:00,214907,136.58.XX.XX (NA),2019-09-30 14:00:00,1,0.0,1,0,184,1,1,4.0
466963,2019-12-11,10,156440000.0,136.19.XX.XX (HCM),ffb8af64afc22109,2019-12-11 10:00:00,891388,143.197.XX.XX (HCM),2019-12-11 10:00:00,1,0.0,1,0,37,1,1,4.0
107971,2019-08-14,18,45000000.0,155.195.XX.XX (HN),c0397e4064e397e5,2019-08-14 18:00:00,15644,187.12.XX.XX (HN),2019-08-14 18:00:00,1,0.0,1,0,177,1,1,4.0
449930,2019-06-21,12,40000000.0,131.129.XX.XX (CT),e484a90d4853c895,2019-06-21 12:00:00,55229,180.35.XX.XX (CT),2019-06-21 12:00:00,1,0.0,1,0,194,1,1,4.0
330818,2019-06-24,18,101050000.0,252.13.XX.XX (DN),1fb88b8bb063a5cd,2019-06-24 18:00:00,395238,116.245.XX.XX (DN),2019-06-24 18:00:00,1,0.0,1,0,26,1,1,4.0
42523,2019-11-01,15,134000000.0,148.125.XX.XX (DN),a1efe0a7cd9aaeda,2019-11-01 15:00:00,685879,139.223.XX.XX (DN),2019-11-01 15:00:00,1,0.0,1,0,268,1,1,4.0
490801,2019-07-02,7,50000000.0,116.97.XX.XX (HN),0a0e456f3dc89ee8,2019-07-02 07:00:00,615079,180.138.XX.XX (HN),2019-07-02 07:00:00,1,0.0,1,0,8,1,1,4.0
332723,2019-10-19,12,54468600.0,11.50.XX.XX (HN),e4f30d73015ac171,2019-10-19 12:00:00,307942,59.68.XX.XX (HN),2019-10-19 12:00:00,1,0.0,1,0,316,1,1,4.0
65438,2019-12-15,10,73000000.0,179.148.XX.XX (HN),d9c6380503ab7d56,2019-12-15 10:00:00,439747,27.28.XX.XX (HN),2019-12-15 10:00:00,1,0.0,1,0,253,1,1,4.0
271999,2019-10-25,11,100000000.0,101.175.XX.XX (NA),a93eb78ba46f858e,2019-10-25 11:00:00,1061003,252.199.XX.XX (BD),2019-10-25 11:00:00,1,0.0,1,0,5,1,1,4.0
35231,2019-10-21,11,48549568.0,1.190.XX.XX (HN),a421ed983317cfaa,2019-10-21 11:00:00,329918,207.42.XX.XX (HN),2019-10-21 11:00:00,1,0.0,1,0,213,1,1,4.0
192359,2019-12-25,13,100000000.0,11.47.XX.XX (NA),ebbcefca83b481e2,2019-12-25 13:00:00,214916,190.22.XX.XX (NA),2019-12-25 13:00:00,1,0.0,1,0,268,1,1,4.0
332723,2019-10-19,12,64044405.0,160.209.XX.XX (DN),e4f30d73015ac171,2019-10-19 12:00:00,308091,11.50.XX.XX (HN),2019-10-19 12:00:00,1,0.0,1,0,317,1,1,4.0
360978,2019-06-07,7,100000000.0,109.26.XX.XX (HCM),a1596e83adbd87cc,2019-06-07 07:00:00,965875,191.214.XX.XX (HCM),2019-06-07 07:00:00,1,0.0,1,0,4,1,1,4.0
2414,2019-11-29,18,51000000.0,17.178.XX.XX (HN),d8ca9e6e998df5eb,2019-11-29 18:00:00,275766,103.150.XX.XX (HN),2019-11-29 18:00:00,1,0.0,1,0,66,1,1,4.0
453109,2019-09-28,17,50000000.0,157.190.XX.XX (HN),6bfd5e2a83c52358,2019-09-28 17:00:00,952524,105.140.XX.XX (HN),2019-09-28 17:00:00,1,0.0,1,0,87,1,1,4.0
51159,2019-09-25,0,49899000.0,129.59.XX.XX (NA),680c8811bfe2a78a,2019-09-25 00:00:00,891963,134.106.XX.XX (BD),2019-09-25 00:00:00,1,0.0,1,0,11,1,1,4.0
453109,2019-12-06,18,80000000.0,106.117.XX.XX (HN),6bfd5e2a83c52358,2019-12-06 18:00:00,952458,162.172.XX.XX (HN),2019-12-06 18:00:00,1,0.0,1,0,334,1,1,4.0
449930,2019-07-02,16,79000000.0,227.56.XX.XX (CT),e484a90d4853c895,2019-07-02 16:00:00,54885,148.213.XX.XX (CT),2019-07-02 16:00:00,1,0.0,1,0,214,1,1,4.0
51159,2019-11-04,17,47000000.0,172.139.XX.XX (HCM),4f049bfcf09031df,2019-11-04 17:00:00,891971,178.71.XX.XX (HCM),2019-11-04 17:00:00,1,0.0,1,0,22,1,1,4.0
427722,2019-11-28,9,69455000.0,228.194.XX.XX (HN),0424ba13852a7691,2019-11-28 09:00:00,1138602,150.168.XX.XX (HN),2019-11-28 09:00:00,1,0.0,1,0,157,1,1,4.0
42523,2019-11-15,16,58960000.0,1.130.XX.XX (DN),a1efe0a7cd9aaeda,2019-11-15 16:00:00,685929,65.101.XX.XX (DN),2019-11-15 16:00:00,1,0.0,1,0,310,1,1,4.0
114106,2019-12-05,8,51000000.0,94.90.XX.XX (BD),3908b092415a124f,2019-12-05 08:00:00,426876,144.165.XX.XX (BD),2019-12-05 08:00:00,1,0.0,1,0,80,1,1,4.0
307314,2019-10-15,14,73580000.0,104.89.XX.XX (HN),a88c025e56e946b7,2019-10-15 14:00:00,232982,223.93.XX.XX (HN),2019-10-15 14:00:00,1,0.0,1,0,156,1,1,4.0
175333,2019-10-17,16,42500000.0,166.100.XX.XX (HCM),a2b5812e837e3e24,2019-10-17 16:00:00,625563,68.195.XX.XX (HCM),2019-10-17 16:00:00,1,0.0,1,0,42,1,1,4.0
16658,2019-10-08,12,45000000.0,222.230.XX.XX (HN),e7be4d2b69b2ef0f,2019-10-08 12:00:00,170702,39.60.XX.XX (HN),2019-10-08 12:00:00,1,0.0,1,0,62,1,1,4.0
324754,2019-08-10,18,40000000.0,100.220.XX.XX (HP),a589f5184a8be137,2019-08-10 18:00:00,135243,92.250.XX.XX (HP),2019-08-10 18:00:00,1,0.0,1,0,24,1,1,4.0
130315,2019-08-12,16,40000000.0,28.83.XX.XX (HCM),bcd8d680c6f84013,2019-08-12 16:00:00,721171,166.128.XX.XX (HCM),2019-08-12 16:00:00,1,0.0,1,0,109,1,1,4.0
332723,2019-11-09,10,44404615.0,66.89.XX.XX (HP),e4f30d73015ac171,2019-11-09 10:00:00,308095,39.77.XX.XX (HN),2019-11-09 10:00:00,1,0.0,1,0,348,1,1,4.0
51224,2019-11-23,11,304984000.0,121.223.XX.XX (HN),4ec4fb3a2aa104ff,2019-11-23 11:00:00,734994,32.184.XX.XX (HN),2019-11-23 11:00:00,1,0.0,1,0,79,1,1,4.0
65439,2019-07-03,15,73525000.0,58.88.XX.XX (HCM),c39a6d2ae8883a4d,2019-07-03 15:00:00,629000,9.222.XX.XX (HCM),2019-07-03 15:00:00,1,0.0,1,0,12,1,1,4.0
307314,2019-10-24,10,42000000.0,224.250.XX.XX (HN),a88c025e56e946b7,2019-10-24 10:00:00,232793,129.249.XX.XX (HN),2019-10-24 10:00:00,1,0.0,1,0,168,1,1,4.0
448655,2019-10-03,16,200000000.0,214.49.XX.XX (HCM),20f3b59ee81a9f1b,2019-10-03 16:00:00,472356,136.170.XX.XX (HCM),2019-10-03 16:00:00,1,0.0,1,0,64,1,1,4.0
341953,2019-12-13,19,70000000.0,206.132.XX.XX (HN),61c2cd7a7c5214c0,2019-12-13 19:00:00,111165,187.170.XX.XX (HN),2019-12-13 19:00:00,1,0.0,1,0,144,1,1,4.0
26746,2019-08-26,17,51283000.0,53.80.XX.XX (NA),47580dbcb2e0970d,2019-08-26 17:00:00,257411,177.196.XX.XX (NA),2019-08-26 17:00:00,1,0.0,1,0,53,1,1,4.0
307314,2019-10-31,10,450000000.0,194.252.XX.XX (HN),a88c025e56e946b7,2019-10-31 10:00:00,232828,7.170.XX.XX (HN),2019-10-31 10:00:00,1,0.0,1,0,181,1,1,4.0
159107,2019-11-01,12,40000000.0,184.122.XX.XX (HCM),fb39f1318f113d37,2019-11-01 12:00:00,893152,27.57.XX.XX (HCM),2019-11-01 12:00:00,1,0.0,1,0,97,1,1,4.0
16739,2019-11-20,16,46400000.0,218.146.XX.XX (HCM),b8b9d4dc63f19a4e,2019-11-20 16:00:00,1398296,228.111.XX.XX (HCM),2019-11-20 16:00:00,1,0.0,1,0,1,1,1,4.0
292247,2019-10-18,18,184678000.0,129.247.XX.XX (HN),0ef960c6a0faf784,2019-10-18 18:00:00,700608,211.163.XX.XX (HN),2019-10-18 18:00:00,1,0.0,1,0,388,1,1,4.0
187047,2019-11-20,21,53096000.0,82.161.XX.XX (HCM),b47207910e068cbc,2019-11-20 21:00:00,358315,95.247.XX.XX (HCM),2019-11-20 21:00:00,1,0.0,1,0,35,1,1,4.0
130315,2019-08-18,16,38800000.0,10.65.XX.XX (CT),bcd8d680c6f84013,2019-08-18 16:00:00,721176,185.131.XX.XX (HCM),2019-08-18 16:00:00,1,0.0,1,0,136,1,1,4.0
83109,2019-12-31,18,55304400.0,170.163.XX.XX (HN),6a1c776366523845,2019-12-31 18:00:00,1037459,6.146.XX.XX (HN),2019-12-31 18:00:00,1,0.0,1,0,99,1,1,4.0
330818,2019-07-25,12,65000000.0,249.70.XX.XX (DN),1fb88b8bb063a5cd,2019-07-25 12:00:00,395197,14.102.XX.XX (DN),2019-07-25 12:00:00,1,0.0,1,0,40,1,1,4.0
90518,2019-07-27,11,57900000.0,124.93.XX.XX (HCM),be002152368e1b43,2019-07-27 11:00:00,759919,244.205.XX.XX (HCM),2019-07-27 11:00:00,1,0.0,1,0,1,1,1,4.0
130315,2019-08-20,19,88600000.0,106.36.XX.XX (HCM),bcd8d680c6f84013,2019-08-20 19:00:00,721226,184.98.XX.XX (HCM),2019-08-20 19:00:00,1,0.0,1,0,148,1,1,4.0
336566,2019-09-25,11,285530000.0,171.248.XX.XX (HCM),3052ca4a774d94e0,2019-09-25 11:00:00,916467,163.54.XX.XX (HCM),2019-09-25 11:00:00,1,0.0,1,0,8,1,1,4.0
208370,2019-10-29,15,42000000.0,231.132.XX.XX (HCM),3df285fa88e71e4f,2019-10-29 15:00:00,278305,44.128.XX.XX (HCM),2019-10-29 15:00:00,1,0.0,1,0,1906,1,1,4.0
76983,2019-07-05,14,50000000.0,116.84.XX.XX (HN),7abf66c2fd70974d,2019-07-05 14:00:00,247159,130.72.XX.XX (HN),2019-07-05 14:00:00,1,0.0,1,0,59,1,1,4.0
121731,2019-12-12,11,40000000.0,161.117.XX.XX (HN),d9ff37ef4428074e,2019-12-12 11:00:00,1267532,211.164.XX.XX (HN),2019-12-12 11:00:00,1,0.0,1,0,22,1,1,4.0
76983,2019-07-08,10,52690000.0,137.47.XX.XX (HN),7abf66c2fd70974d,2019-07-08 10:00:00,247138,220.205.XX.XX (HN),2019-07-08 10:00:00,1,0.0,1,0,65,1,1,4.0
231032,2019-12-18,16,58750000.0,85.216.XX.XX (HCM),f47f67d673ee6e2e,2019-12-18 16:00:00,1103702,42.243.XX.XX (HCM),2019-12-18 16:00:00,1,0.0,1,0,36,1,1,4.0
42523,2019-12-31,15,93960000.0,159.234.XX.XX (DN),a1efe0a7cd9aaeda,2019-12-31 15:00:00,685839,206.77.XX.XX (DN),2019-12-31 15:00:00,1,0.0,1,0,412,1,1,4.0
329870,2019-12-23,15,50000000.0,111.204.XX.XX (HCM),42be79df73b272fb,2019-12-23 15:00:00,541141,29.145.XX.XX (HCM),2019-12-23 15:00:00,1,0.0,1,0,243,1,1,4.0
204205,2019-08-23,16,65268178.0,74.214.XX.XX (DN),6c2999ab2d888d7f,2019-08-23 16:00:00,695948,79.12.XX.XX (DN),2019-08-23 16:00:00,1,0.0,1,0,63,1,1,4.0
65439,2019-08-05,16,65000000.0,222.58.XX.XX (HCM),c39a6d2ae8883a4d,2019-08-05 16:00:00,629026,179.235.XX.XX (HCM),2019-08-05 16:00:00,1,0.0,1,0,40,1,1,4.0
283449,2019-11-04,11,190000000.0,199.244.XX.XX (HN),06daf7ff4a047e91,2019-11-04 11:00:00,1369128,174.104.XX.XX (HN),2019-11-04 11:00:00,1,0.0,1,0,3,1,1,4.0
76983,2019-07-12,15,121790000.0,66.208.XX.XX (HN),7abf66c2fd70974d,2019-07-12 15:00:00,247163,21.136.XX.XX (HN),2019-07-12 15:00:00,1,0.0,1,0,77,1,1,4.0
401313,2019-11-14,14,115200000.0,167.134.XX.XX (HN),c438bafb9e1bc068,2019-11-14 14:00:00,1117104,203.56.XX.XX (HN),2019-11-14 14:00:00,1,0.0,1,0,22,1,1,4.0
396811,2019-11-02,9,101000000.0,152.235.XX.XX (HP),87d59b6a33a67eeb,2019-11-02 09:00:00,534065,86.166.XX.XX (HP),2019-11-02 09:00:00,1,0.0,1,0,124,1,1,4.0
470839,2019-04-26,12,100000000.0,151.63.XX.XX (HN),4630476544961d25,2019-04-26 12:00:00,9620,77.83.XX.XX (HN),2019-04-26 12:00:00,1,0.0,1,0,147,1,1,4.0
307314,2019-11-19,15,250000000.0,94.215.XX.XX (HN),a88c025e56e946b7,2019-11-19 15:00:00,232987,233.217.XX.XX (HN),2019-11-19 15:00:00,1,0.0,1,0,203,1,1,4.0
310030,2019-10-14,9,54340000.0,218.251.XX.XX (HP),e634d67e9304a1d8,2019-10-14 09:00:00,728347,95.151.XX.XX (HP),2019-10-14 09:00:00,1,0.0,1,0,133,1,1,4.0
264780,2019-10-01,10,257180000.0,235.155.XX.XX (HN),ee5d588b948129c9,2019-10-01 10:00:00,341318,111.221.XX.XX (HN),2019-10-01 10:00:00,1,0.0,1,0,47,1,1,4.0
453109,2019-09-30,12,100000000.0,46.169.XX.XX (HCM),6bfd5e2a83c52358,2019-09-30 12:00:00,952624,198.194.XX.XX (HN),2019-09-30 12:00:00,1,0.0,1,0,93,1,1,4.0
332723,2019-12-10,16,42157154.0,243.44.XX.XX (HN),e4f30d73015ac171,2019-12-10 16:00:00,308230,26.43.XX.XX (HN),2019-12-10 16:00:00,1,0.0,1,0,414,1,1,4.0
268968,2019-07-06,8,80000000.0,182.169.XX.XX (HN),411b27ff0f7a5961,2019-07-06 08:00:00,5452,191.142.XX.XX (HN),2019-07-06 08:00:00,1,0.0,1,0,123,1,1,4.0
72411,2019-06-07,22,100466000.0,254.117.XX.XX (HCM),b6ae27092a230dc6,2019-06-07 22:00:00,70267,181.65.XX.XX (HCM),2019-06-07 22:00:00,1,0.0,1,0,360,1,1,4.0
247268,2019-11-25,11,48000000.0,179.212.XX.XX (BD),ad5daa0c15508d4d,2019-11-25 11:00:00,226310,155.13.XX.XX (BD),2019-11-25 11:00:00,1,0.0,1,0,79,1,1,4.0
268968,2019-07-18,9,55300000.0,172.184.XX.XX (HN),411b27ff0f7a5961,2019-07-18 09:00:00,5551,18.176.XX.XX (HN),2019-07-18 09:00:00,1,0.0,1,0,141,1,1,4.0
76983,2019-08-08,10,40000000.0,218.190.XX.XX (HN),7abf66c2fd70974d,2019-08-08 10:00:00,247079,156.93.XX.XX (HN),2019-08-08 10:00:00,1,0.0,1,0,114,1,1,4.0
51805,2019-10-18,8,89000000.0,202.142.XX.XX (HCM),2f8ce614c2e6831d,2019-10-18 08:00:00,1093054,171.197.XX.XX (HCM),2019-10-18 08:00:00,1,0.0,1,0,26,1,1,4.0
170490,2019-08-28,15,43670000.0,220.199.XX.XX (HCM),be5912e858b26ece,2019-08-28 15:00:00,579531,123.34.XX.XX (HCM),2019-08-28 15:00:00,1,0.0,1,0,80,1,1,4.0
261918,2019-09-26,15,100000000.0,16.55.XX.XX (HP),f7ec851fce4d4389,2019-09-26 15:00:00,887328,191.13.XX.XX (HP),2019-09-26 15:00:00,1,0.0,1,0,13,1,1,4.0
435895,2019-12-20,14,55000000.0,13.50.XX.XX (HCM),cf0e61272865f6cb,2019-12-20 14:00:00,323051,203.135.XX.XX (HCM),2019-12-20 14:00:00,1,0.0,1,0,30,1,1,4.0
130315,2019-09-09,17,90000000.0,15.187.XX.XX (HCM),bcd8d680c6f84013,2019-09-09 17:00:00,721139,58.70.XX.XX (HCM),2019-09-09 17:00:00,1,0.0,1,0,227,1,1,4.0
204261,2019-11-21,15,100000000.0,254.84.XX.XX (HCM),33adb4c915adb063,2019-11-21 15:00:00,1108919,149.246.XX.XX (HCM),2019-11-21 15:00:00,1,0.0,1,0,35,1,1,4.0
17045,2019-12-19,18,40000000.0,169.41.XX.XX (HN),57e49eb501b40fcf,2019-12-19 18:00:00,741580,64.68.XX.XX (HN),2019-12-19 18:00:00,1,0.0,1,0,88,1,1,4.0
17045,2019-12-19,22,50324000.0,74.9.XX.XX (HN),57e49eb501b40fcf,2019-12-19 22:00:00,741506,228.23.XX.XX (HN),2019-12-19 22:00:00,1,0.0,1,0,90,1,1,4.0
411228,2019-12-02,11,126200000.0,14.84.XX.XX (HCM),5867fea34973d028,2019-12-02 11:00:00,610588,136.243.XX.XX (HCM),2019-12-02 11:00:00,1,0.0,1,0,122,1,1,4.0
17045,2019-12-22,9,80000000.0,208.192.XX.XX (HN),57e49eb501b40fcf,2019-12-22 09:00:00,741508,35.27.XX.XX (HN),2019-12-22 09:00:00,1,0.0,1,0,97,1,1,4.0
258123,2019-08-27,16,38000000.0,223.8.XX.XX (CT),e73c15ed541dac04,2019-08-27 16:00:00,57728,236.38.XX.XX (CT),2019-08-27 16:00:00,1,0.0,1,0,200,1,1,4.0
76983,2019-09-26,7,51500000.0,11.86.XX.XX (HN),7abf66c2fd70974d,2019-09-26 07:00:00,247106,182.207.XX.XX (HN),2019-09-26 07:00:00,1,0.0,1,0,152,1,1,4.0
17045,2019-12-24,12,40000000.0,48.43.XX.XX (HN),57e49eb501b40fcf,2019-12-24 12:00:00,741537,116.166.XX.XX (HN),2019-12-24 12:00:00,1,0.0,1,0,103,1,1,4.0
264780,2019-10-10,19,59280949.0,6.42.XX.XX (HN),ee5d588b948129c9,2019-10-10 19:00:00,341248,163.213.XX.XX (HN),2019-10-10 19:00:00,1,0.0,1,0,59,1,1,4.0
332723,2019-12-19,15,46180000.0,21.150.XX.XX (HN),e4f30d73015ac171,2019-12-19 15:00:00,308007,97.211.XX.XX (HN),2019-12-19 15:00:00,1,0.0,1,0,433,1,1,4.0
370198,2019-12-17,11,265084400.0,238.178.XX.XX (HN),7848caf90922fefa,2019-12-17 11:00:00,32965,208.91.XX.XX (HN),2019-12-17 11:00:00,1,0.0,1,0,19,1,1,4.0
51805,2019-11-22,11,174000000.0,172.199.XX.XX (HCM),2f8ce614c2e6831d,2019-11-22 11:00:00,1093079,26.35.XX.XX (HCM),2019-11-22 11:00:00,1,0.0,1,0,99,1,1,4.0
114658,2019-11-14,14,52000000.0,92.97.XX.XX (HN),f22cc71df94eca2d,2019-11-14 14:00:00,1142169,90.47.XX.XX (HN),2019-11-14 14:00:00,1,0.0,1,0,61,1,1,4.0
363294,2019-09-19,9,47000000.0,53.103.XX.XX (BD),346e8617b85bb559,2019-09-19 09:00:00,1014420,46.89.XX.XX (BD),2019-09-19 09:00:00,1,0.0,1,0,1,1,1,4.0
264780,2019-10-17,12,79894308.0,124.155.XX.XX (HN),ee5d588b948129c9,2019-10-17 12:00:00,341231,27.156.XX.XX (HN),2019-10-17 12:00:00,1,0.0,1,0,68,1,1,4.0
165086,2019-06-20,15,136714888.0,169.80.XX.XX (DN),c9ddc435af178949,2019-06-20 15:00:00,329164,53.176.XX.XX (DN),2019-06-20 15:00:00,1,0.0,1,0,109,1,1,4.0
456942,2019-12-31,10,40000000.0,110.141.XX.XX (HN),e409a4ae6eb4a88a,2019-12-31 10:00:00,1339004,40.17.XX.XX (HN),2019-12-31 10:00:00,1,0.0,1,0,11,1,1,4.0
17223,2019-12-23,9,400000000.0,74.154.XX.XX (HCM),ce48146e1794a88b,2019-12-23 09:00:00,380297,207.173.XX.XX (HCM),2019-12-23 09:00:00,1,0.0,1,0,68,1,1,4.0
51805,2019-12-30,19,39150000.0,88.139.XX.XX (HCM),2f8ce614c2e6831d,2019-12-30 19:00:00,1093047,12.158.XX.XX (HCM),2019-12-30 19:00:00,1,0.0,1,0,159,1,1,4.0
200607,2019-07-30,11,72650000.0,183.238.XX.XX (DN),f43561cebb726054,2019-07-30 11:00:00,565036,74.121.XX.XX (DN),2019-07-30 11:00:00,1,0.0,1,0,48,1,1,4.0
264780,2019-10-18,17,41402873.0,115.145.XX.XX (HN),ee5d588b948129c9,2019-10-18 17:00:00,341353,81.176.XX.XX (HN),2019-10-18 17:00:00,1,0.0,1,0,73,1,1,4.0
264780,2019-10-21,17,51785717.0,82.9.XX.XX (HN),ee5d588b948129c9,2019-10-21 17:00:00,341323,190.25.XX.XX (HN),2019-10-21 17:00:00,1,0.0,1,0,78,1,1,4.0
314189,2019-11-25,14,400000000.0,118.7.XX.XX (HCM),7b75b736535b4e5e,2019-11-25 14:00:00,1267008,175.198.XX.XX (HCM),2019-11-25 14:00:00,1,0.0,1,0,33,1,1,4.0
130315,2019-11-06,19,60000000.0,92.176.XX.XX (HCM),bcd8d680c6f84013,2019-11-06 19:00:00,721197,4.250.XX.XX (HCM),2019-11-06 19:00:00,1,0.0,1,0,304,1,1,4.0
264780,2019-10-21,18,39169871.0,60.39.XX.XX (HN),ee5d588b948129c9,2019-10-21 18:00:00,341321,221.150.XX.XX (HN),2019-10-21 18:00:00,1,0.0,1,0,81,1,1,4.0
17404,2019-11-21,18,130000000.0,89.39.XX.XX (HCM),73b365a18db49df5,2019-11-21 18:00:00,946679,240.59.XX.XX (HCM),2019-11-21 18:00:00,1,0.0,1,0,35,1,1,4.0
393920,2019-11-02,21,164000000.0,173.236.XX.XX (HN),a77e3d3fd2fb216e,2019-11-02 21:00:00,76800,141.78.XX.XX (HN),2019-11-02 21:00:00,1,0.0,1,0,546,1,1,4.0
404939,2019-10-10,9,39200000.0,112.169.XX.XX (HN),3272c304072f91a0,2019-10-10 09:00:00,193272,91.10.XX.XX (HN),2019-10-10 09:00:00,1,0.0,1,0,119,1,1,4.0
193087,2019-08-05,16,50000000.0,176.202.XX.XX (HP),cf4189106eed897e,2019-08-05 16:00:00,327564,89.124.XX.XX (HP),2019-08-05 16:00:00,1,0.0,1,0,35,1,1,4.0
159221,2019-12-26,20,88000000.0,70.37.XX.XX (TH),84d7890b5c678549,2019-12-26 20:00:00,347220,29.46.XX.XX (TH),2019-12-26 20:00:00,1,0.0,1,0,150,1,1,4.0
464485,2019-06-08,12,50000000.0,65.240.XX.XX (CT),4e3217d65916a82a,2019-06-08 12:00:00,82916,55.122.XX.XX (CT),2019-06-08 12:00:00,1,0.0,1,0,79,1,1,4.0
401313,2019-11-19,15,56420000.0,72.34.XX.XX (HN),c438bafb9e1bc068,2019-11-19 15:00:00,1117144,213.46.XX.XX (HN),2019-11-19 15:00:00,1,0.0,1,0,32,1,1,4.0
200607,2019-11-22,11,51000000.0,13.205.XX.XX (DN),f43561cebb726054,2019-11-22 11:00:00,565006,64.53.XX.XX (DN),2019-11-22 11:00:00,1,0.0,1,0,157,1,1,4.0
427722,2019-12-02,11,187000000.0,172.206.XX.XX (HN),0424ba13852a7691,2019-12-02 11:00:00,1138472,160.92.XX.XX (HN),2019-12-02 11:00:00,1,0.0,1,0,170,1,1,4.0
165086,2019-07-15,9,61000000.0,132.252.XX.XX (DN),c9ddc435af178949,2019-07-15 09:00:00,329247,140.191.XX.XX (DN),2019-07-15 09:00:00,1,0.0,1,0,168,1,1,4.0
264780,2019-10-31,13,48486860.0,203.232.XX.XX (HP),ee5d588b948129c9,2019-10-31 13:00:00,341206,1.250.XX.XX (HN),2019-10-31 13:00:00,1,0.0,1,0,95,1,1,4.0
77277,2019-12-27,15,50950000.0,198.16.XX.XX (TH),c0fa37e31d4a9a8f,2019-12-27 15:00:00,1308262,110.235.XX.XX (TH),2019-12-27 15:00:00,1,0.0,1,0,19,1,1,4.0
91021,2019-03-04,11,350000000.0,254.133.XX.XX (DN),ad4c20fa86e7255c,2019-03-04 11:00:00,14392,24.137.XX.XX (DN),2019-03-04 11:00:00,1,0.0,1,0,66,1,1,4.0
96211,2019-08-20,19,50000000.0,226.172.XX.XX (HCM),706a36bb399ad47d,2019-08-20 19:00:00,561569,153.23.XX.XX (HCM),2019-08-20 19:00:00,1,0.0,1,0,45,1,1,4.0
149789,2019-10-05,9,268800000.0,30.223.XX.XX (HN),bdb4b8ff25eab465,2019-10-05 09:00:00,910375,112.250.XX.XX (HN),2019-10-05 09:00:00,1,0.0,1,0,10,1,1,4.0
84605,2019-12-15,19,38500000.0,128.168.XX.XX (HN),c0dbf01e293b0dd0,2019-12-15 19:00:00,1072309,216.215.XX.XX (HN),2019-12-15 19:00:00,1,0.0,1,0,67,1,1,4.0
377135,2019-11-04,10,50016000.0,141.23.XX.XX (HN),ac1ad60b8b56ec3a,2019-11-04 10:00:00,166022,87.155.XX.XX (HN),2019-11-04 10:00:00,1,0.0,1,0,209,1,1,4.0
261918,2019-11-29,8,470000000.0,139.45.XX.XX (HP),f7ec851fce4d4389,2019-11-29 08:00:00,887344,51.199.XX.XX (HP),2019-11-29 08:00:00,1,0.0,1,0,48,1,1,4.0
401313,2019-11-21,15,77900000.0,197.24.XX.XX (HN),c438bafb9e1bc068,2019-11-21 15:00:00,1117155,71.16.XX.XX (HN),2019-11-21 15:00:00,1,0.0,1,0,36,1,1,4.0
453109,2019-09-30,16,50000000.0,115.253.XX.XX (HN),6bfd5e2a83c52358,2019-09-30 16:00:00,952623,131.191.XX.XX (HN),2019-09-30 16:00:00,1,0.0,1,0,96,1,1,4.0
401313,2019-11-22,16,113400000.0,246.96.XX.XX (HN),c438bafb9e1bc068,2019-11-22 16:00:00,1117107,204.11.XX.XX (HN),2019-11-22 16:00:00,1,0.0,1,0,38,1,1,4.0
283851,2019-10-04,11,100000000.0,243.92.XX.XX (HN),960049b3957e57cb,2019-10-04 11:00:00,525586,30.160.XX.XX (HN),2019-10-04 11:00:00,1,0.0,1,0,47,1,1,4.0
322181,2019-05-29,16,100000000.0,59.152.XX.XX (HCM),6c5921dc97a9dae6,2019-05-29 16:00:00,433406,31.200.XX.XX (HCM),2019-05-29 16:00:00,1,0.0,1,0,11,1,1,4.0
470003,2019-12-25,20,55000000.0,209.53.XX.XX (HN),f433ab4eee9827a4,2019-12-25 20:00:00,747212,144.147.XX.XX (HN),2019-12-25 20:00:00,1,0.0,1,0,169,1,1,4.0
