CUSTOMER_NUMBER,TRANS_DATE,TRANS_HOUR,TRANS_AMOUNT,TRANS_LV1,TRANS_LV2,IP_Address_Proxy,Device_ID_Hash,ts_dt,SUM_1H,COUNT_1H,SUM_3H,COUNT_3H,SUM_24H,COUNT_24H,SUM_48H,COUNT_48H,SUM_7D,COUNT_7D,SUM_30D,COUNT_30D,VELOCITY_RATIO_AMOUNT_1H_VS_24H,VELOCITY_RATIO_AMOUNT_24H_VS_7D,VELOCITY_RATIO_AMOUNT_7D_VS_30D,VELOCITY_RATIO_COUNT_1H_VS_24H,VELOCITY_RATIO_COUNT_24H_VS_7D,VELOCITY_RATIO_COUNT_7D_VS_30D,HIST_AVG_30D_TRANS_AMOUNT,TRANS_AMOUNT_VS_30D_AVG_RATIO
51805,2019-12-02,22,5100000.0,Transfer,Within_bank,207.24.xx.xx (HCM),2f8ce614c2e6831d,2019-12-02 22:00:00,105100000.0,2.0,105100000.0,2.0,123920658.0,4.0,128361316.0,5.0,243906915.0,12.0,1308224074.0,59.0,0.8481233209719684,0.5080653740382675,0.18644123728302384,0.49999875000312505,0.33333305555578707,0.2033897960356278,22173285.631646503,0.23000650804402206
5445,2019-12-11,9,5000000.0,Transfer,Outside_bank,143.240.xx.xx (CT),3e8e27c62d925bbe,2019-12-11 09:00:00,105000000.0,2.0,105000000.0,2.0,105000000.0,2.0,105000000.0,2.0,140600000.0,5.0,1208001275.0,37.0,0.9999999999999047,0.7467994310099041,0.11639060563077537,0.9999950000249999,0.39999920000160005,0.1351350986121355,32648674.284142084,0.1531455751153436
308406,2019-11-21,16,20000000.0,Transfer,Outside_bank,133.34.xx.xx (HN),5c207d5645e0d95c,2019-11-21 16:00:00,105000000.0,2.0,105000000.0,2.0,105000000.0,2.0,105000000.0,2.0,336900000.0,15.0,416900000.0,17.0,0.9999999999999047,0.3116651825467405,0.80810745982248,0.9999950000249999,0.1333332444445037,0.882352422145634,24523514.986167654,0.8155437754853955
413850,2019-08-08,11,5000000.0,Transfer,Within_bank,187.44.xx.xx (HCM),10ed2daacf913729,2019-08-08 11:00:00,105000000.0,2.0,105000000.0,2.0,105000000.0,2.0,105000000.0,2.0,118000000.0,3.0,276710000.0,10.0,0.9999999999999047,0.8898305084745008,0.4264392324093662,0.9999950000249999,0.6666644444518518,0.2999997000003,27670972.32902767,0.18069477069849998
879844,2019-10-25,11,100000000.0,Transfer,Outside_bank,106.211.xx.xx (HN),b038cb1c721c0eb9,2019-10-25 11:00:00,105000000.0,2.0,105000000.0,2.0,105000000.0,2.0,135000000.0,3.0,419714617.0,15.0,821064617.0,40.0,0.9999999999999047,0.25016998633620974,0.511183417614006,0.9999950000249999,0.1333332444445037,0.3749999062500234,20526610.293347426,4.871724974111327
791196,2019-12-16,9,8250000.0,Payment,Credit_card_repayment,242.39.xx.xx (HCM),eee290f9220e4d6d,2019-12-16 09:00:00,104250000.0,2.0,104250000.0,2.0,104250000.0,2.0,104250000.0,2.0,295250000.0,4.0,5016760000.0,28.0,0.9999999999999041,0.35309060118542407,0.058852725663575585,0.9999950000249999,0.49999875000312505,0.1428570918367529,179169936.01073715,0.046045671409433
442042,2019-05-31,15,104000000.0,Transfer,Outside_bank,166.78.xx.xx (DN),c2e78be9d8eb41ae,2019-05-31 15:00:00,104200000.0,2.0,104200000.0,2.0,104200000.0,2.0,106200000.0,3.0,166200000.0,8.0,167955000.0,12.0,0.9999999999999041,0.6269554753308888,0.9895507725282968,0.9999950000249999,0.24999968750039064,0.6666661111115741,13996238.336468054,7.430567949743135
401313,2019-11-19,15,56420000.0,Transfer,Within_bank,72.34.xx.xx (HN),c438bafb9e1bc068,2019-11-19 15:00:00,104120000.0,2.0,104120000.0,2.0,105120000.0,3.0,273985000.0,6.0,929589000.0,15.0,1420773000.0,29.0,0.9904870624047765,0.1130822331159242,0.6542839707680209,0.6666644444518518,0.19999986666675557,0.51724120095131,48992155.519946374,1.1516129347894886
730332,2019-09-09,8,100000000.0,Transfer,Within_bank,90.87.xx.xx (HN),46ff77a029f56e18,2019-09-09 08:00:00,104095000.0,2.0,104095000.0,2.0,104095000.0,2.0,104945000.0,4.0,334945000.0,7.0,696945000.0,15.0,0.999999999999904,0.31078236725431607,0.4805902904820254,0.9999950000249999,0.2857138775516035,0.46666635555576297,46462969.02468732,2.152251612393628
914134,2019-11-30,10,4000000.0,Transfer,Within_bank,128.204.xx.xx (HN),b4cb9457fd969484,2019-11-30 10:00:00,104000000.0,2.0,104000000.0,2.0,104000000.0,2.0,104000000.0,2.0,502000000.0,4.0,2098500000.0,20.0,0.9999999999999039,0.20717131474103173,0.23921848939718732,0.9999950000249999,0.49999875000312505,0.19999990000005,104924947.53752623,0.03812248749106141
654615,2019-11-27,16,3916833.0,Payment,Credit_card_repayment,153.182.xx.xx (HP),65e010b2cb187a0c,2019-11-27 16:00:00,103916833.0,2.0,103916833.0,2.0,103916833.0,2.0,103916833.0,2.0,103916833.0,2.0,124540652.0,4.0,0.9999999999999037,0.9999999999999037,0.8344009071029407,0.9999950000249999,0.9999950000249999,0.49999875000312505,31135085.162287097,0.12580126181068144
593943,2019-10-23,8,15000.0,Transfer,Within_bank,8.148.xx.xx (CT),d6910b917e913d82,2019-10-23 08:00:00,103815000.0,2.0,103815000.0,2.0,105665000.0,6.0,116227000.0,9.0,120587001.0,16.0,262971968.0,41.0,0.9824918374105918,0.8762553104707467,0.45855458251731,0.33333277777870374,0.3749997656251465,0.39024380725760793,6413948.874646615,0.00233865287877011
409866,2019-12-10,22,102502137.0,Transfer,Within_bank,60.67.xx.xx (HN),947dfc8a9fe82e92,2019-12-10 22:00:00,103710137.0,2.0,103710137.0,2.0,103710137.0,2.0,116744865.0,4.0,150514865.0,12.0,401978249.0,42.0,0.9999999999999036,0.6890358437353885,0.3744353466249271,0.9999950000249999,0.16666652777789354,0.285714217687091,9570908.411688473,10.709760514969734
332723,2019-11-23,9,10321800.0,Transfer,Within_bank,169.41.xx.xx (HN),e4f30d73015ac171,2019-11-23 09:00:00,103685620.0,2.0,112985620.0,3.0,113985620.0,4.0,118486620.0,7.0,148945111.0,21.0,415170795.0,54.0,0.9096377244777973,0.7652860791113334,0.35875623428665404,0.49999875000312505,0.19047609977328583,0.3888888168724413,7688346.6317876605,1.3425253171222582
307314,2019-10-15,14,73580000.0,Transfer,Outside_bank,104.89.xx.xx (HN),a88c025e56e946b7,2019-10-15 14:00:00,103580000.0,2.0,103780000.0,3.0,105480000.0,4.0,605480000.0,6.0,639479000.0,13.0,2831457992.0,49.0,0.9819871065603923,0.16494677698563728,0.2258479560024487,0.49999875000312505,0.30769207100609924,0.265306068304884,57784845.18676628,1.2733442438440303
905735,2019-11-18,11,42000000.0,Transfer,Outside_bank,159.101.xx.xx (HN),e0c4bdf27fb36349,2019-11-18 11:00:00,103510000.0,2.0,103510000.0,2.0,103510000.0,2.0,143510000.0,3.0,143510000.0,3.0,1064047000.0,21.0,0.9999999999999034,0.7212737788306932,0.1348718618632435,0.9999950000249999,0.6666644444518518,0.14285707482996438,50668880.63386636,0.8289111477216946
504039,2019-08-05,16,102000000.0,Transfer,Within_bank,86.176.xx.xx (DN),0addbf6ceb8a8f5a,2019-08-05 16:00:00,103280000.0,2.0,103280000.0,2.0,118310000.0,3.0,118455000.0,4.0,224187000.0,12.0,554618700.0,43.0,0.8729608655227054,0.5277290833098918,0.40421824940269047,0.6666644444518518,0.24999979166684028,0.27906970254192964,12898106.302765975,7.908137644829862
271999,2019-10-25,11,100000000.0,Transfer,Outside_bank,101.175.xx.xx (NA),a93eb78ba46f858e,2019-10-25 11:00:00,103201800.0,2.0,103201800.0,2.0,103201800.0,2.0,103201800.0,2.0,103201800.0,2.0,173201800.0,4.0,0.9999999999999031,0.9999999999999031,0.5958471563228214,0.9999950000249999,0.9999950000249999,0.49999875000312505,43300341.749145634,2.3094505946237716
29918,2019-09-07,15,3000000.0,Transfer,Within_bank,35.228.xx.xx (HN),e4fae46af5a02a2a,2019-09-07 15:00:00,103000000.0,2.0,103000000.0,2.0,103000000.0,2.0,108510000.0,4.0,356310000.0,10.0,1838970000.0,51.0,0.999999999999903,0.28907412084981365,0.19375519992169424,0.9999950000249999,0.1999998000002,0.19607839292580528,36058228.22387682,0.08319876343820594
593943,2019-08-19,13,100000000.0,Transfer,Outside_bank,53.40.xx.xx (CT),d6910b917e913d82,2019-08-19 13:00:00,102996000.0,2.0,102996000.0,2.0,103216000.0,3.0,103216000.0,3.0,994386000.0,9.0,1541168000.0,28.0,0.997868547511917,0.10379872604803261,0.6452158363007755,0.6666644444518518,0.3333329629633745,0.32142845663269404,55041694.6279662,1.8168045274749356
509799,2019-08-16,15,59900000.0,Transfer,Outside_bank,136.187.xx.xx (HP),de8547c722d8a75c,2019-08-16 15:00:00,102900000.0,2.0,102900000.0,2.0,102900000.0,2.0,102900000.0,2.0,496240000.0,13.0,2338602100.0,47.0,0.9999999999999029,0.207359342253744,0.2121951399941007,0.9999950000249999,0.15384603550304962,0.27659568583070515,49757480.90266363,1.20383907933694
513824,2019-10-01,13,100000000.0,Transfer,Outside_bank,59.184.xx.xx (DN),c2e93c340e2f731b,2019-10-01 13:00:00,102800000.0,2.0,102800000.0,2.0,106390000.0,3.0,136390000.0,4.0,233067000.0,11.0,623281232.0,38.0,0.9662562270889213,0.4564781800941164,0.37393553348642505,0.6666644444518518,0.2727270247936138,0.289473608033261,16402133.36785964,6.096767887273209
703614,2019-12-31,13,35000000.0,Transfer,Within_bank,195.32.xx.xx (HN),72019429b240ef3a,2019-12-31 13:00:00,102751896.0,2.0,102751896.0,2.0,102751896.0,2.0,221751896.0,4.0,224451896.0,6.0,851651896.0,23.0,0.9999999999999027,0.4577902785904531,0.2635488713806578,0.9999950000249999,0.33333277777870374,0.26086945179589055,37028327.20507513,0.9452222836356869
401356,2019-10-02,9,100000000.0,Transfer,Outside_bank,231.88.xx.xx (CT),35c5e03704c896b1,2019-10-02 09:00:00,102556000.0,2.0,102556000.0,2.0,103756000.0,4.0,106206000.0,5.0,205022000.0,17.0,224830000.0,34.0,0.9884344037934203,0.5060725190467117,0.9118978783969705,0.49999875000312505,0.23529397923883574,0.4999998529412197,6612645.113927907,15.122541475758835
958324,2019-12-25,15,102350000.0,Transfer,Outside_bank,220.72.xx.xx (TH),c51a3e878a46de03,2019-12-25 15:00:00,102500000.0,2.0,102500000.0,2.0,104410000.0,4.0,120410000.0,6.0,256577000.0,16.0,875170000.0,58.0,0.9817067330714508,0.4069343705787967,0.2931738976427403,0.49999875000312505,0.24999984375009765,0.27586202140309973,15089135.329459425,6.783026181765904
577275,2019-10-21,9,87554320.0,Payment,Credit_card_repayment,124.171.xx.xx (HN),ef3af70b949d2806,2019-10-21 09:00:00,102454320.0,2.0,102454320.0,2.0,116264247.0,4.0,153371547.0,6.0,333189455.0,13.0,1405104115.0,52.0,0.8812194861588979,0.34894335716595987,0.23712794763254794,0.49999875000312505,0.30769207100609924,0.24999995192308616,27021227.78437927,3.2402050972155294
81831,2019-11-14,14,64000000.0,Transfer,Outside_bank,182.201.xx.xx (HN),5fe96ae9309fc491,2019-11-14 14:00:00,102400000.0,2.0,102400000.0,2.0,102400000.0,2.0,106200000.0,3.0,176600000.0,6.0,884700000.0,24.0,0.9999999999999024,0.5798414496035912,0.1996156889340997,0.9999950000249999,0.33333277777870374,0.24999989583337673,36862484.6406314,1.7361824799362309
492963,2019-10-26,10,102290892.0,Transfer,Within_bank,54.155.xx.xx (HN),0c1490b1823aafde,2019-10-26 10:00:00,102390892.0,2.0,102766429.0,3.0,102866429.0,4.0,102966429.0,5.0,102966429.0,5.0,1276279762.0,24.0,0.9953771409717164,0.9990288096714514,0.0806770052035027,0.49999875000312505,0.7999984000032001,0.20833324652781396,53178301.259041145,1.923545686457777
182413,2019-06-03,15,163858.0,Payment,Utilities_payment,211.233.xx.xx (HCM),7ebddf93bbf87723,2019-06-03 15:00:00,102163858.0,2.0,102163858.0,2.0,102163858.0,2.0,102163858.0,2.0,102303858.0,3.0,398664557.0,17.0,0.9999999999999021,0.9986315276593969,0.25661638639222556,0.9999950000249999,0.6666644444518518,0.1764704844291268,23450842.499504413,0.006987296938410334
56560,2019-12-26,7,100000000.0,Transfer,Outside_bank,160.229.xx.xx (HN),f2ec5dc04f888e7b,2019-12-26 07:00:00,102100000.0,2.0,102100000.0,2.0,102100000.0,2.0,102100000.0,2.0,102100000.0,2.0,129700000.0,4.0,0.9999999999999021,0.9999999999999021,0.7872012336159763,0.9999950000249999,0.9999950000249999,0.49999875000312505,32424918.93770266,3.0840478026204825
130315,2019-09-09,17,90000000.0,Transfer,Outside_bank,15.187.xx.xx (HCM),bcd8d680c6f84013,2019-09-09 17:00:00,102000000.0,2.0,110437000.0,3.0,115437000.0,4.0,134937000.0,6.0,575237000.0,23.0,2967737000.0,126.0,0.8835988461237833,0.20067728605774313,0.19383018104367,0.49999875000312505,0.17391296786392701,0.1825396680524073,23553466.384645525,3.8210936144258016
879844,2019-12-02,15,4000000.0,Transfer,Outside_bank,109.31.xx.xx (HN),b038cb1c721c0eb9,2019-12-02 15:00:00,102000000.0,2.0,102000000.0,2.0,102000000.0,2.0,104289000.0,3.0,455760473.0,26.0,1898910827.0,54.0,0.999999999999902,0.22380176878567914,0.2400115195088082,0.9999950000249999,0.07692304733728948,0.48148139231826065,35165008.80277614,0.11374943832469844
374669,2019-11-28,10,50500000.0,Transfer,Outside_bank,211.151.xx.xx (HCM),156a0fb01598915a,2019-11-28 10:00:00,102000000.0,2.0,102000000.0,2.0,102000000.0,2.0,102000000.0,2.0,217400000.0,6.0,308983000.0,8.0,0.999999999999902,0.46918123275066836,0.7035985798571215,0.9999950000249999,0.33333277777870374,0.7499990625011719,38622826.7214666,1.3075169345882958
87336,2019-12-23,11,12000000.0,Transfer,Within_bank,70.210.xx.xx (CT),4e31a107b79533d9,2019-12-23 11:00:00,102000000.0,2.0,102000000.0,2.0,102000000.0,2.0,102050000.0,3.0,160660000.0,7.0,1565345000.0,33.0,0.999999999999902,0.6348811153989397,0.10263552124292023,0.9999950000249999,0.2857138775516035,0.2121211478420764,47434682.59555072,0.25297945181408354
562663,2019-11-19,14,98000000.0,Transfer,Outside_bank,245.131.xx.xx (BD),277432f694781f9b,2019-11-19 14:00:00,102000000.0,2.0,102000000.0,2.0,102000000.0,2.0,102000000.0,2.0,102000000.0,2.0,252356000.0,15.0,0.999999999999902,0.999999999999902,0.40419090491209225,0.9999950000249999,0.9999950000249999,0.1333332444445037,16823722.11751859,5.825108101250322
89828,2019-12-27,14,2000000.0,Transfer,Outside_bank,74.146.xx.xx (NA),c3943ac2722836ae,2019-12-27 14:00:00,102000000.0,2.0,102000000.0,2.0,112600000.0,4.0,164927000.0,9.0,928461000.0,18.0,1871432829.0,61.0,0.9058614564830457,0.12127596097197274,0.49612306977436005,0.49999875000312505,0.2222220987655007,0.2950819188390297,30679221.67553743,0.06519070207032274
962945,2019-09-11,11,15000000.0,Transfer,Outside_bank,58.191.xx.xx (HCM),5267ee27befba353,2019-09-11 11:00:00,101976808.0,2.0,101976808.0,2.0,101976808.0,2.0,101976808.0,2.0,104836808.0,4.0,226321808.0,17.0,0.999999999999902,0.9727195051569127,0.46322008880379467,0.9999950000249999,0.49999875000312505,0.23529397923883574,13313039.698211942,1.1267148855571552
365147,2019-11-04,9,1760000.0,Transfer,Within_bank,191.180.xx.xx (DN),09b1a9f69dd5d09e,2019-11-04 09:00:00,101760000.0,2.0,101760000.0,2.0,102160000.0,4.0,147404956.0,10.0,317506327.0,20.0,553667427.0,53.0,0.9960845732183833,0.32175736768860286,0.5734603690167857,0.49999875000312505,0.19999990000005,0.37735841936633596,10446553.255367309,0.16847662161623012
829646,2019-05-30,11,1950000.0,Transfer,Within_bank,141.68.xx.xx (NA),73869d94404902cb,2019-05-30 11:00:00,101650000.0,2.0,122650000.0,3.0,123150000.0,4.0,127070000.0,5.0,388370000.0,11.0,950492000.0,14.0,0.8254161591554344,0.31709452326388965,0.4085989150881816,0.49999875000312505,0.3636360330581518,0.7857137244901968,67892237.21983056,0.028721987665331197
442042,2019-10-03,14,100300000.0,Transfer,Outside_bank,132.176.xx.xx (DN),c2e78be9d8eb41ae,2019-10-03 14:00:00,101600000.0,2.0,101600000.0,2.0,101600000.0,2.0,102000000.0,4.0,113895000.0,12.0,610315000.0,44.0,0.9999999999999016,0.8920496948943419,0.1866167470896146,0.9999950000249999,0.16666652777789354,0.27272721074381573,13870792.302092658,7.231021690433331
283851,2019-10-04,11,100000000.0,Transfer,Within_bank,243.92.xx.xx (HN),960049b3957e57cb,2019-10-04 11:00:00,101595000.0,2.0,101595000.0,2.0,101595000.0,2.0,101595000.0,2.0,116095000.0,6.0,250490025.0,19.0,0.9999999999999016,0.8751022869201193,0.4634715494159712,0.9999950000249999,0.33333277777870374,0.31578930747931183,13183678.587537587,7.58513637418719
194531,2019-12-29,12,2000000.0,Transfer,Outside_bank,20.219.xx.xx (TH),97ecb0531602333c,2019-12-29 12:00:00,101560000.0,2.0,101560000.0,2.0,101560000.0,2.0,101560000.0,2.0,2072172000.0,14.0,2765162000.0,30.0,0.9999999999999015,0.049011375503577655,0.7493853886318388,0.9999950000249999,0.1428570408163994,0.466666511111163,92172035.94265468,0.021698555093695594
872464,2019-09-13,19,1500000.0,Transfer,Outside_bank,185.186.xx.xx (BD),8bbf7f2c7ece00a2,2019-09-13 19:00:00,101500000.0,2.0,101500000.0,2.0,101500000.0,2.0,101500000.0,2.0,209500000.0,14.0,1029347631.0,44.0,0.9999999999999015,0.4844868735083301,0.20352696571174017,0.9999950000249999,0.1428570408163994,0.318181745867785,23394259.024032038,0.0641182949397314
193157,2019-11-19,9,556067.0,Payment,Credit_card_repayment,101.171.xx.xx (HP),acec56874871f8a4,2019-11-19 09:00:00,101477425.0,3.0,101477425.0,3.0,101477425.0,3.0,101477425.0,3.0,275617425.0,7.0,363505203.0,30.0,0.9999999999999015,0.36818218224046,0.7582214029546983,0.9999966666777778,0.4285708163274053,0.2333332555555815,12116836.061054647,0.04589209569211099
791323,2019-08-26,9,101390000.0,Transfer,Outside_bank,73.196.xx.xx (HCM),10bd970e759db202,2019-08-26 09:00:00,101410000.0,2.0,101410000.0,2.0,101410000.0,2.0,103028129.0,3.0,103028129.0,3.0,259948129.0,17.0,0.9999999999999014,0.9842942988898707,0.3963411061904432,0.9999950000249999,0.6666644444518518,0.1764704844291268,15291057.417025048,6.630672898202983
340282,2019-12-28,9,100000000.0,Transfer,Outside_bank,236.57.xx.xx (HCM),f53da2b49a35bdb4,2019-12-28 09:00:00,101359000.0,2.0,101359000.0,2.0,101699000.0,3.0,101699000.0,3.0,114634000.0,7.0,124577694.0,21.0,0.9966568009517305,0.8871626219096527,0.92018078292564,0.6666644444518518,0.4285708163274053,0.3333331746032502,5932268.317967468,16.856958357219714
109915,2019-12-17,13,100000000.0,Transfer,Within_bank,104.118.xx.xx (TH),ea889b71e10f1bda,2019-12-17 13:00:00,101200000.0,2.0,101200000.0,2.0,101200000.0,2.0,103300000.0,3.0,110300000.0,5.0,474880366.0,14.0,0.9999999999999012,0.9174977334541327,0.23226902583712564,0.9999950000249999,0.39999920000160005,0.35714260204099857,33920001.91428435,2.9481130411687464
40670,2019-12-17,11,100000000.0,Transfer,Within_bank,185.143.xx.xx (HN),e09772d78ba6f576,2019-12-17 11:00:00,101044297.0,2.0,101044297.0,2.0,101044297.0,2.0,101174297.0,3.0,126744797.0,5.0,393408698.0,30.0,0.9999999999999011,0.797226390287185,0.3221708051813251,0.9999950000249999,0.39999920000160005,0.16666661111112963,13113618.895460369,7.625660071190678
396811,2019-11-02,9,101000000.0,Transfer,Outside_bank,152.235.xx.xx (HP),87d59b6a33a67eeb,2019-11-02 09:00:00,101007000.0,2.0,101007000.0,2.0,103007000.0,3.0,105067000.0,4.0,110257000.0,9.0,198083566.0,34.0,0.9805838438163444,0.93424453776169,0.5566186141862693,0.6666644444518518,0.3333329629633745,0.2647058044982928,5825985.521768964,17.336122725062946
958974,2019-10-07,9,1000000.0,Transfer,Within_bank,34.48.xx.xx (HN),814c56501ba3c488,2019-10-07 09:00:00,101000000.0,2.0,101000000.0,2.0,101000000.0,2.0,101000000.0,2.0,101000000.0,2.0,217083372.0,5.0,0.999999999999901,0.999999999999901,0.4652590342110373,0.9999950000249999,0.9999950000249999,0.39999920000160005,43416587.56682487,0.023032671521238616
761558,2019-12-10,15,100000000.0,Transfer,Outside_bank,33.114.xx.xx (BD),796768253ec7f1fa,2019-12-10 15:00:00,101000000.0,2.0,101000000.0,2.0,101000000.0,2.0,151000000.0,3.0,261000000.0,5.0,261000000.0,5.0,0.999999999999901,0.3869731800766135,0.9999999999999616,0.9999950000249999,0.39999920000160005,0.9999980000040001,52199895.600208804,1.9157126436777938
194029,2019-12-13,12,100000000.0,Transfer,Outside_bank,253.73.xx.xx (HN),84b7e3eb3126b38a,2019-12-13 12:00:00,101000000.0,2.0,101000000.0,2.0,101000000.0,2.0,301000000.0,4.0,714070000.0,10.0,2442430000.0,36.0,0.999999999999901,0.14144271570013947,0.2923604770658717,0.9999950000249999,0.1999998000002,0.27777770061730533,67845258.93187252,1.4739423443044302
194029,2019-09-18,13,40000000.0,Transfer,Outside_bank,221.4.xx.xx (HN),84b7e3eb3126b38a,2019-09-18 13:00:00,101000000.0,2.0,101000000.0,2.0,101000000.0,2.0,101000000.0,2.0,641955000.0,6.0,1869355131.0,23.0,0.999999999999901,0.15733190021107152,0.34340986865164924,0.9999950000249999,0.33333277777870374,0.26086945179589055,81276274.70596752,0.4921485408220632
881380,2019-07-01,15,25000000.0,Transfer,Outside_bank,73.17.xx.xx (HCM),fa9c8f8121ac5655,2019-07-01 15:00:00,101000000.0,2.0,101000000.0,2.0,101000000.0,2.0,221000000.0,3.0,239700000.0,8.0,1442032000.0,23.0,0.999999999999901,0.4213600333750345,0.16622377312015152,0.9999950000249999,0.24999968750039064,0.34782593572785403,62697016.2186886,0.3987430584064073
193157,2019-11-19,9,100000000.0,Transfer,Outside_bank,220.13.xx.xx (HP),acec56874871f8a4,2019-11-19 09:00:00,100921358.0,2.0,100921358.0,2.0,100921358.0,2.0,100921358.0,2.0,275061358.0,6.0,362949136.0,29.0,0.999999999999901,0.3669048925439986,0.7578509788765344,0.9999950000249999,0.33333277777870374,0.20689648038052402,12515483.132592024,7.990103053992895
988119,2019-12-04,19,100000000.0,Transfer,Within_bank,8.48.xx.xx (NA),c1e62dfb35ea1739,2019-12-04 19:00:00,100900000.0,2.0,100900000.0,2.0,100900000.0,2.0,153200000.0,6.0,401470000.0,16.0,3333486300.0,71.0,0.9999999999999009,0.2513263755697748,0.12043547321613375,0.9999950000249999,0.12499992187504883,0.2253520809363266,46950504.6548585,2.1299025587711244
264780,2019-10-08,10,16725850.0,Transfer,Within_bank,183.44.xx.xx (HN),ee5d588b948129c9,2019-10-08 10:00:00,100895850.0,2.0,100895850.0,2.0,100895850.0,2.0,100895850.0,2.0,113658657.0,7.0,461150981.0,18.0,0.9999999999999009,0.8877093277636663,0.2464673429806659,0.9999950000249999,0.2857138775516035,0.3888886728396262,25619484.711397383,0.6528566123951984
587505,2019-12-16,21,1089385.0,Transfer,Within_bank,205.172.xx.xx (HP),9affcc41d891186e,2019-12-16 21:00:00,100772865.0,2.0,100772865.0,2.0,113775865.0,4.0,535286895.0,9.0,1502604373.0,24.0,4504235448.0,90.0,0.8857138989889565,0.07571910946381842,0.33359809680179864,0.49999875000312505,0.16666659722225116,0.2666666370370403,50047054.972549446,0.02176721488601686
246337,2019-10-24,14,700000.0,Topup,Mobile,62.68.xx.xx (HN),8f15b864e97742ec,2019-10-24 14:00:00,100700000.0,2.0,100700000.0,2.0,100700000.0,2.0,106700000.0,3.0,214925000.0,7.0,437415000.0,18.0,0.9999999999999007,0.4685355356519498,0.4913526056490863,0.9999950000249999,0.2857138775516035,0.3888886728396262,24300819.83287787,0.02880561251899184
138931,2019-11-13,23,71525000.0,Transfer,Outside_bank,101.71.xx.xx (HN),f5662e9d9214e21d,2019-11-13 23:00:00,100677500.0,2.0,100677500.0,2.0,100677500.0,2.0,100677500.0,2.0,104177500.0,3.0,321655194.0,27.0,0.9999999999999006,0.9664034940365275,0.32387942723535423,0.9999950000249999,0.6666644444518518,0.11111106995886298,11913150.921055214,6.003869209238943
788639,2019-09-18,11,100000000.0,Transfer,Within_bank,44.236.xx.xx (HN),87878588a342deed,2019-09-18 11:00:00,100624000.0,2.0,100624000.0,2.0,101174000.0,3.0,111174000.0,4.0,116024000.0,8.0,817974000.0,28.0,0.9945638207443618,0.8720092394676212,0.14184313926848358,0.6666644444518518,0.37499953125058594,0.2857141836735058,29213346.709519032,3.423092910042424
614814,2019-12-17,9,1600000.0,Transfer,Outside_bank,243.142.xx.xx (HN),2d7f00524a162989,2019-12-17 09:00:00,100600000.0,2.0,100600000.0,2.0,122600000.0,3.0,124600000.0,4.0,130760000.0,8.0,437165000.0,19.0,0.8205546492658384,0.9375955949831036,0.2991090320588268,0.6666644444518518,0.37499953125058594,0.42105240997241583,23008672.100698896,0.06953899786118922
565134,2019-10-03,12,50000000.0,Payment,Credit_card_repayment,20.85.xx.xx (HCM),b012a58af02c37e0,2019-10-03 12:00:00,100600000.0,2.0,100600000.0,2.0,100600000.0,2.0,130600000.0,3.0,551200000.0,7.0,1994600000.0,27.0,0.9999999999999006,0.1825108853410707,0.2763461345633196,0.9999950000249999,0.2857138775516035,0.25925916323734693,73874046.71331604,0.6768276847487301
976700,2019-11-23,11,2000000.0,Transfer,Within_bank,133.14.xx.xx (HCM),1f10609f5a4ec981,2019-11-23 11:00:00,100600000.0,2.0,100928000.0,3.0,103698000.0,4.0,109422000.0,6.0,130627704.0,9.0,423366709.0,35.0,0.970124785434534,0.7938438541336688,0.30854505378692143,0.49999875000312505,0.44444395061783265,0.25714278367349036,12096188.229660505,0.1653413424151452
218636,2019-12-11,14,500000.0,Transfer,Within_bank,100.115.xx.xx (HCM),c56162f8104c6000,2019-12-11 14:00:00,100500000.0,2.0,100500000.0,2.0,100500000.0,2.0,100500000.0,2.0,100500000.0,2.0,221800000.0,5.0,0.9999999999999005,0.9999999999999005,0.4531109107303673,0.9999950000249999,0.9999950000249999,0.39999920000160005,44359911.280177444,0.011271438232639479
442042,2019-10-04,17,500000.0,Transfer,Within_bank,32.32.xx.xx (DN),c2e78be9d8eb41ae,2019-10-04 17:00:00,100500000.0,2.0,100500000.0,2.0,100500000.0,2.0,202300000.0,5.0,214425000.0,14.0,711015000.0,47.0,0.9999999999999005,0.46869534802376267,0.30157591611990886,0.9999950000249999,0.1428570408163994,0.29787227704845165,15127975.504686061,0.03305134912763369
918485,2019-10-19,9,100000000.0,Transfer,Outside_bank,220.230.xx.xx (HN),2d6595106185ceac,2019-10-19 09:00:00,100500000.0,2.0,100500000.0,2.0,124545000.0,6.0,124545000.0,6.0,199195000.0,11.0,1084070000.0,36.0,0.8069372515957439,0.6252415974296229,0.18374735948785426,0.33333277777870374,0.5454540495872277,0.3055554706790359,30113047.19082022,3.3208196887643835
708473,2019-10-19,8,100000000.0,Transfer,Outside_bank,195.70.xx.xx (HCM),f852bc65a33a6db5,2019-10-19 08:00:00,100400000.0,2.0,100400000.0,2.0,104000000.0,3.0,104000000.0,3.0,108220000.0,7.0,222673000.0,39.0,0.9653846153845226,0.9610053594528774,0.48600414060076946,0.6666644444518518,0.4285708163274053,0.17948713346483755,5709562.638573682,17.514476384623055
