TRANSACTION_ID,CUSTOMER_NUMBER,ANOMALY_PRED,ANOMALY_SCORE,EXPLANATION,TOP_SHAP_CONTRIBUTORS,TOP_INTERACTIONS,COUNTERFACTUAL,TRANS_LV1,TRANS_LV2,TRANS_DATE,DAY_OF_WEEK,TRANS_HOUR,TRANS_NO,TRANS_AMOUNT,Beneficiary_CUSTOMER_NUMBER,Device_ID_Hash,Device_OS,IP_Address_Proxy,CLIENT_SEX,CLIENT_CREATE_DATE,DATE_OF_BIRTH,STAFF,IB_REGISTER_DATE,EB_REGISTER_CHANNEL,SMS,VERIFY_METHOD,Occupation_Group,SUM_AMOUNT_1H,COUNT_1H,SUM_AMOUNT_3H,COUNT_3H,SUM_AMOUNT_24H,COUNT_24H,SUM_AMOUNT_48H,COUNT_48H,SUM_AMOUNT_7D,COUNT_7D,SUM_AMOUNT_30D,COUNT_30D,HIST_AVG_CA_BALANCE,HIST_AVG_TRANS_AMOUNT,HIST_TRANS_COUNT,DAYS_SINCE_LAST_TRANS,UNIQUE_BENEFICIARIES_24H,HOURS_SINCE_SEC_EVENT,BENFORD_DEV,ACTIVITY_SEQ_RARITY,NEW_DEVICE_FLAG,IP_HOPPING_VELOCITY,PAGERANK_SCORE,IN_DEGREE_CENTRALITY,LIMIT_UTILIZATION_VELOCITY,STRUCTURING_OVERPAYMENT_FLAG,AUTH_DOWNGRADE_RISK
219869,547053,1,0.6017064452171326,,,,,Transfer,Outside_bank,2019-11-25,Mon,9,1,40000000.0,457671,8daea9acc39f0698,iOS,76.139.xx.xx (HCM),F,2019-03-14,1993-10-12,0,2019-03-14,BRANCH,1.0,SMART_OTP,Commercial associate,40000000.0,1,40000000.0,1,40000000.0,1,41000000.0,2,55150000.0,5,93283000.0,16,14657576.283000002,4966493.006993007,143,1.75,1,5971.0,0.11441559477501469,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
1210086,547295,1,0.8238576054573059,,,,,Transfer,Outside_bank,2019-11-15,Fri,8,1,219000000.0,698298,974e33ad7b81b7d7,iOS,85.189.xx.xx (HN),F,2019-01-22,1990-01-01,0,2019-10-03,AUTO-JOB,1.0,SMART_OTP,Working,219000000.0,1,219000000.0,1,219000000.0,1,280000000.0,2,407000000.0,6,597017000.0,17,11185239.512500001,22983006.403846152,52,1.4166666666666667,1,575.0,0.04509805468064301,0.0,0.0,0.0,0.0,0.0,0.2913130434782609,0,0.0
1340447,547323,1,0.9378024339675903,,,,,Payment,Credit_card_repayment,2019-12-30,Mon,11,1,37449000.0,NaN,91892c8e6d0cc4a4,iOS,118.147.xx.xx (HP),M,2019-11-12,1985-04-26,0,2019-11-12,AUTO-JOB,0.0,SMART_OTP,Businessman,37449000.0,1,37449000.0,1,37449000.0,1,37449000.0,1,37449000.0,1,37449000.0,1,3290.32,37449000.0,1,48.458333333333336,0,1131.0,0.0,0.0,1.0,0.0,0.0,0.0,0.06598064516129032,0,0.0
459625,547414,1,0.6450331807136536,,,,,Payment,Credit_card_repayment,2019-03-21,Thu,11,5,135800000.0,NaN,2697d860b18b071b,iOS,175.60.xx.xx (HN),M,2019-02-22,1974-09-16,0,2019-02-22,BRANCH,0.0,SMS,Working,135800000.0,1,135800000.0,1,135800000.0,1,135800000.0,1,135800000.0,1,135800000.0,1,342.85714285714283,94055000.0,14,27.458333333333332,0,646.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0
459619,547414,1,1.0,,,,,Payment,Credit_card_repayment,2019-10-05,Sat,18,1,5000000.0,NaN,5ac4e02c1d456fb5,Web,155.231.xx.xx (DN),M,2019-02-22,1974-09-16,0,2019-02-22,BRANCH,0.0,SMS,Working,5000000.0,1,5000000.0,1,5000000.0,1,5000000.0,1,5000000.0,1,5000000.0,1,342.85714285714283,94055000.0,14,101.91666666666667,0,5405.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0
1099116,547438,1,0.567812979221344,,,,,Transfer,Outside_bank,2019-08-31,Sat,19,1,2000000.0,375132,38fa585f042631e1,Android,37.151.xx.xx (HN),F,2019-01-08,1997-07-28,0,2019-01-10,BRANCH,1.0,SMART_OTP,Working,2000000.0,1,2000000.0,1,2000000.0,1,2000000.0,1,2000000.0,1,2000000.0,1,740483.871,914285.7142857143,7,233.79166666666666,1,897.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0
116632,547677,1,1.0,,,,,Transfer,Outside_bank,2019-03-18,Mon,17,2,250000000.0,973947,78a24d5b9737b727,iOS,161.68.xx.xx (HCM),M,2019-03-08,1984-03-26,0,2019-03-18,BRANCH,0.0,SMS,Working,250000000.0,1,250000000.0,1,250000000.0,1,250000000.0,1,250000000.0,1,250000000.0,1,554358.297,250000000.0,1,0.7083333333333334,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0
1395990,547804,1,1.0,,,,,Transfer,Outside_bank,2019-10-29,Tue,15,1,3000000.0,829026,f143a7aec85fe7d7,Android,103.20.xx.xx (DN),M,2019-01-16,1991-05-23,0,2019-01-16,BRANCH,1.0,SMS,State servant,3000000.0,1,3000000.0,1,3000000.0,1,3000000.0,1,3000000.0,1,3000000.0,1,1555104.6666666667,12813521.909090908,11,286.625,1,6784.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0
1395997,547804,1,0.9568477869033813,,,,,Transfer,Within_bank,2019-12-05,Thu,2,1,7500000.0,313737,7ee1f6e8bf696951,iOS,121.143.xx.xx (NA),M,2019-01-16,1991-05-23,0,2019-01-16,BRANCH,1.0,SMS,State servant,7500000.0,1,7500000.0,1,7500000.0,1,27750000.0,2,35650832.0,3,61650832.0,5,1555104.6666666667,12813521.909090908,11,1.5833333333333333,1,38.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0
736548,547852,1,0.7046528458595276,,,,,Transfer,Outside_bank,2019-08-02,Fri,15,1,100000000.0,616641,056f6e142c56f418,iOS,61.186.xx.xx (HP),F,2019-06-18,1990-08-07,0,2019-06-18,BRANCH,1.0,SMART_OTP,Working,143500000.0,2,143500000.0,2,143500000.0,2,148086000.0,3,169536000.0,7,218833000.0,17,129790116.74285714,10129039.682539683,126,0.041666666666666664,2,1077.0,0.11346979190156724,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
736635,547852,1,1.0,,,,,Transfer,Outside_bank,2019-11-01,Fri,15,2,200000000.0,179632,056f6e142c56f418,iOS,126.87.xx.xx (HP),F,2019-06-18,1990-08-07,0,2019-06-18,BRANCH,1.0,SMART_OTP,Working,200000000.0,1,200000000.0,1,200000000.0,1,200000000.0,1,210190000.0,6,273100000.0,18,129790116.74285714,10129039.682539683,126,3.0833333333333335,1,3261.0,0.11346979190156724,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
184045,547866,1,1.0,,,,,Transfer,Outside_bank,2019-04-10,Wed,2,1,1275000.0,513695,168b236fab189705,iOS,218.92.xx.xx (HCM),M,2019-04-05,1995-07-07,0,2019-04-05,BRANCH,1.0,SMS,Working,1275000.0,1,2975000.0,3,7345000.0,7,7345000.0,7,7345000.0,7,7345000.0,7,280050.3566666667,1426547.0264900662,151,0.08333333333333333,7,108.0,0.06494935593864078,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
183992,547866,1,0.558767557144165,,,,,Transfer,Outside_bank,2019-04-10,Wed,3,1,1020000.0,671660,168b236fab189705,iOS,106.141.xx.xx (HCM),M,2019-04-05,1995-07-07,0,2019-04-05,BRANCH,1.0,SMS,Working,2295000.0,2,3145000.0,3,8365000.0,8,8365000.0,8,8365000.0,8,8365000.0,8,280050.3566666667,1426547.0264900662,151,0.041666666666666664,8,109.0,0.06494935593864078,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
183930,547866,1,1.0,,,,,Transfer,Outside_bank,2019-06-02,Sun,2,2,1480000.0,721603,64e9cbbdebf20129,Web,30.141.xx.xx (TH),M,2019-04-05,1995-07-07,0,2019-04-05,BRANCH,1.0,SMS,Working,1480000.0,1,2330000.0,2,8722000.0,6,11087000.0,9,20057000.0,13,20312000.0,14,280050.3566666667,1426547.0264900662,151,0.125,6,1380.0,0.06494935593864078,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0
184024,547866,1,0.9705981016159058,,,,,Transfer,Within_bank,2019-08-08,Thu,18,1,13000000.0,752123,168b236fab189705,iOS,64.208.xx.xx (HCM),M,2019-04-05,1995-07-07,0,2019-04-05,BRANCH,1.0,SMS,Working,13000000.0,1,13000000.0,1,29885000.0,9,29885000.0,9,55364000.0,25,91717801.0,56,280050.3566666667,1426547.0264900662,151,0.25,9,3004.0,0.06494935593864078,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
184067,547866,1,1.0,,,,,Transfer,Outside_bank,2019-08-22,Thu,2,2,1020000.0,196387,168b236fab189705,iOS,60.106.xx.xx (CT),M,2019-04-05,1995-07-07,0,2019-04-05,BRANCH,1.0,SMS,Working,1020000.0,1,1020000.0,1,4850000.0,6,10411000.0,11,22832600.0,20,122330900.0,73,280050.3566666667,1426547.0264900662,151,0.20833333333333334,4,279.0,0.06494935593864078,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
1155146,547876,1,0.6351622343063354,,,,,Transfer,Outside_bank,2019-10-25,Fri,12,1,1500000.0,482871,9505ee5a1b8de5fd,Android,35.86.xx.xx (NA),F,2019-06-14,1995-06-14,0,2019-08-29,MYbank,1.0,SMART_OTP,Commercial associate,1500000.0,1,1500000.0,1,1500000.0,1,1500000.0,1,1500000.0,1,1500000.0,1,9032.26,732777.7777777778,18,57.5,1,1367.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0
643259,547947,1,1.0,,,,,Payment,Credit_card_repayment,2019-07-08,Mon,10,1,7976948.0,NaN,79959e58b932a474,iOS,167.46.xx.xx (HCM),F,2019-01-31,1992-04-03,0,2019-02-13,BRANCH,1.0,SMART_OTP,Businessman,7976948.0,1,7976948.0,1,7976948.0,1,7976948.0,1,7976948.0,1,7976948.0,1,1251283.9066666667,4230875.0,2,145.41666666666666,0,3240.0,0.0,0.0,1.0,0.0,0.0,0.0,0.35308771929824556,0,0.0
539227,547962,1,1.0,,,,,Transfer,Outside_bank,2019-06-20,Thu,14,1,24360000.0,665286,030020084d53a6a6,Android,29.105.xx.xx (HN),M,2019-06-13,1987-01-14,0,2019-06-14,BRANCH,1.0,SMART_OTP,Commercial associate,24360000.0,1,24360000.0,1,24360000.0,1,24360000.0,1,374360000.0,3,374360000.0,3,322290948.99142855,92705771.06451613,31,4.833333333333333,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
539219,547962,1,1.0,,,,,Transfer,Outside_bank,2019-06-21,Fri,10,1,80000000.0,11131,030020084d53a6a6,Android,88.64.xx.xx (HN),M,2019-06-13,1987-01-14,0,2019-06-14,BRANCH,1.0,SMART_OTP,Commercial associate,80000000.0,1,80000000.0,1,104360000.0,2,104360000.0,2,454360000.0,4,454360000.0,4,322290948.99142855,92705771.06451613,31,0.8333333333333334,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
1283755,547966,1,0.6049067378044128,,,,,Transfer,Outside_bank,2019-12-27,Fri,3,1,5300000.0,689514,a64bc3b7400f5eee,iOS,159.229.xx.xx (HCM),M,2019-10-24,1995-02-28,0,2019-10-24,BRANCH,1.0,SMART_OTP,Working,5300000.0,1,5300000.0,1,5300000.0,1,5300000.0,1,5410000.0,2,11260000.0,8,11176533.425,1273333.3333333333,9,4.875,1,1396.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
550034,548079,1,0.6433039903640747,,,,,Transfer,Outside_bank,2019-08-16,Fri,0,1,2000000.0,23332,65b39a40fa225acf,iOS,107.193.xx.xx (BD),M,2019-05-29,1982-02-01,0,2019-05-29,BRANCH,1.0,SMART_OTP,Working,2000000.0,1,2000000.0,1,2000000.0,1,2000000.0,1,2000000.0,1,2000000.0,1,163230.49,858000.0,5,30.375,1,1767.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
668335,548138,1,1.0,,,,,Transfer,Outside_bank,2019-07-22,Mon,3,1,12800000.0,395090,08ffe42ffb135e86,iOS,203.169.xx.xx (BD),M,2019-07-08,1992-09-20,0,2019-07-08,BRANCH,0.0,SMART_OTP,Commercial associate,12800000.0,1,12800000.0,1,32800000.0,2,55800000.0,3,95300000.0,5,155850000.0,9,1878251.7466666668,16791441.441441443,111,0.8333333333333334,2,999.0,0.34587911102918467,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
668311,548138,1,0.9202393293380737,,,,,Transfer,Outside_bank,2019-07-27,Sat,5,1,15000000.0,897300,08ffe42ffb135e86,iOS,114.134.xx.xx (BD),M,2019-07-08,1992-09-20,0,2019-07-08,BRANCH,0.0,SMART_OTP,Commercial associate,15000000.0,1,15000000.0,1,15000000.0,1,25000000.0,2,91300000.0,6,191350000.0,12,1878251.7466666668,16791441.441441443,111,1.9166666666666667,1,999.0,0.34587911102918467,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
668271,548138,1,1.0,,,,,Transfer,Outside_bank,2019-07-30,Tue,5,1,21500000.0,921245,08ffe42ffb135e86,iOS,123.166.xx.xx (BD),M,2019-07-08,1992-09-20,0,2019-07-08,BRANCH,0.0,SMART_OTP,Commercial associate,21500000.0,1,21500000.0,1,42500000.0,2,42500000.0,2,78000000.0,5,233850000.0,14,1878251.7466666668,16791441.441441443,111,0.9583333333333334,2,999.0,0.34587911102918467,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
668289,548138,1,1.0,,,,,Transfer,Outside_bank,2019-07-31,Wed,5,1,20000000.0,595713,08ffe42ffb135e86,iOS,49.85.xx.xx (BD),M,2019-07-08,1992-09-20,0,2019-07-08,BRANCH,0.0,SMART_OTP,Commercial associate,20000000.0,1,20000000.0,1,41500000.0,2,62500000.0,3,98000000.0,6,253850000.0,15,1878251.7466666668,16791441.441441443,111,1.0,2,999.0,0.34587911102918467,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
668290,548138,1,1.0,,,,,Transfer,Outside_bank,2019-08-02,Fri,0,1,20500000.0,475591,08ffe42ffb135e86,iOS,211.101.xx.xx (BD),M,2019-07-08,1992-09-20,0,2019-07-08,BRANCH,0.0,SMART_OTP,Commercial associate,20500000.0,1,20500000.0,1,42000000.0,2,62000000.0,3,119500000.0,6,295850000.0,17,1878251.7466666668,16791441.441441443,111,0.75,2,999.0,0.34587911102918467,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
668323,548138,1,1.0,,,,,Transfer,Outside_bank,2019-08-03,Sat,0,1,23000000.0,179632,08ffe42ffb135e86,iOS,157.112.xx.xx (BD),M,2019-07-08,1992-09-20,0,2019-07-08,BRANCH,0.0,SMART_OTP,Commercial associate,23000000.0,1,23000000.0,1,43500000.0,2,65000000.0,3,142500000.0,7,318850000.0,18,1878251.7466666668,16791441.441441443,111,1.0,2,999.0,0.34587911102918467,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
668291,548138,1,1.0,,,,,Transfer,Outside_bank,2019-08-05,Mon,5,1,20000000.0,835515,08ffe42ffb135e86,iOS,183.16.xx.xx (BD),M,2019-07-08,1992-09-20,0,2019-07-08,BRANCH,0.0,SMART_OTP,Commercial associate,20000000.0,1,20000000.0,1,20000000.0,1,20000000.0,1,147500000.0,7,338850000.0,19,1878251.7466666668,16791441.441441443,111,2.2083333333333335,1,999.0,0.34587911102918467,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
668324,548138,1,1.0,,,,,Transfer,Outside_bank,2019-08-07,Wed,5,1,19000000.0,708086,08ffe42ffb135e86,iOS,87.188.xx.xx (BD),M,2019-07-08,1992-09-20,0,2019-07-08,BRANCH,0.0,SMART_OTP,Commercial associate,19000000.0,1,19000000.0,1,40000000.0,2,60000000.0,3,145000000.0,7,378850000.0,21,1878251.7466666668,16791441.441441443,111,0.9583333333333334,2,999.0,0.34587911102918467,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
668336,548138,1,0.9202393293380737,,,,,Transfer,Outside_bank,2019-08-13,Tue,5,1,7100000.0,716059,08ffe42ffb135e86,iOS,248.76.xx.xx (BD),M,2019-07-08,1992-09-20,0,2019-07-08,BRANCH,0.0,SMART_OTP,Commercial associate,7100000.0,1,7100000.0,1,7100000.0,1,34300000.0,3,113400000.0,7,411700000.0,23,1878251.7466666668,16791441.441441443,111,1.4583333333333333,1,999.0,0.34587911102918467,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
668339,548138,1,0.9856961965560913,,,,,Transfer,Outside_bank,2019-08-17,Sat,0,1,19000000.0,918528,08ffe42ffb135e86,iOS,2.52.xx.xx (BD),M,2019-07-08,1992-09-20,0,2019-07-08,BRANCH,0.0,SMART_OTP,Commercial associate,19000000.0,1,19000000.0,1,33000000.0,2,41800000.0,3,95700000.0,7,394000000.0,23,1878251.7466666668,16791441.441441443,111,0.7083333333333334,2,999.0,0.34587911102918467,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
668325,548138,1,1.0,,,,,Transfer,Outside_bank,2019-08-17,Sat,2,1,7500000.0,206109,08ffe42ffb135e86,iOS,73.109.xx.xx (BD),M,2019-07-08,1992-09-20,0,2019-07-08,BRANCH,0.0,SMART_OTP,Commercial associate,7500000.0,1,26500000.0,2,40500000.0,3,49300000.0,4,103200000.0,8,401500000.0,24,1878251.7466666668,16791441.441441443,111,0.08333333333333333,3,999.0,0.34587911102918467,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
668338,548138,1,1.0,,,,,Transfer,Outside_bank,2019-08-19,Mon,0,1,19300000.0,736841,08ffe42ffb135e86,iOS,184.152.xx.xx (BD),M,2019-07-08,1992-09-20,0,2019-07-08,BRANCH,0.0,SMART_OTP,Commercial associate,19300000.0,1,19300000.0,1,19300000.0,1,45800000.0,3,75700000.0,6,420800000.0,25,1878251.7466666668,16791441.441441443,111,1.9166666666666667,1,999.0,0.34587911102918467,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
668312,548138,1,1.0,,,,,Transfer,Outside_bank,2019-08-21,Wed,3,1,20400000.0,816292,08ffe42ffb135e86,iOS,112.90.xx.xx (BD),M,2019-07-08,1992-09-20,0,2019-07-08,BRANCH,0.0,SMART_OTP,Commercial associate,20400000.0,1,20400000.0,1,39900000.0,2,39900000.0,2,108500000.0,7,417700000.0,25,1878251.7466666668,16791441.441441443,111,0.875,2,999.0,0.34587911102918467,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
668257,548138,1,1.0,,,,,Transfer,Outside_bank,2019-08-22,Thu,5,1,19800000.0,375005,08ffe42ffb135e86,iOS,98.24.xx.xx (BD),M,2019-07-08,1992-09-20,0,2019-07-08,BRANCH,0.0,SMART_OTP,Commercial associate,19800000.0,1,19800000.0,1,19800000.0,1,59700000.0,3,128300000.0,8,424700000.0,25,1878251.7466666668,16791441.441441443,111,1.0833333333333333,1,999.0,0.34587911102918467,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
668275,548138,1,1.0,,,,,Transfer,Outside_bank,2019-08-31,Sat,0,1,20000000.0,480549,08ffe42ffb135e86,iOS,214.193.xx.xx (BD),M,2019-07-08,1992-09-20,0,2019-07-08,BRANCH,0.0,SMART_OTP,Commercial associate,20000000.0,1,20000000.0,1,40500000.0,2,60000000.0,3,139700000.0,6,486400000.0,26,1878251.7466666668,16791441.441441443,111,0.20833333333333334,2,999.0,0.34587911102918467,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
668314,548138,1,1.0,,,,,Transfer,Outside_bank,2019-09-05,Thu,5,1,20000000.0,506980,08ffe42ffb135e86,iOS,213.35.xx.xx (BD),M,2019-07-08,1992-09-20,0,2019-07-08,BRANCH,0.0,SMART_OTP,Commercial associate,20000000.0,1,20000000.0,1,40000000.0,2,60500000.0,3,162300000.0,8,503700000.0,27,1878251.7466666668,16791441.441441443,111,0.9583333333333334,2,999.0,0.34587911102918467,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
668260,548138,1,1.0,,,,,Transfer,Outside_bank,2019-09-14,Sat,5,1,39500000.0,152425,08ffe42ffb135e86,iOS,135.191.xx.xx (BD),M,2019-07-08,1992-09-20,0,2019-07-08,BRANCH,0.0,SMART_OTP,Commercial associate,39500000.0,1,39500000.0,1,47300000.0,2,66800000.0,3,122300000.0,6,532600000.0,27,1878251.7466666668,16791441.441441443,111,0.9583333333333334,2,999.0,0.34587911102918467,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
668242,548138,1,1.0,,,,,Transfer,Outside_bank,2019-09-15,Sun,5,1,20000000.0,46545,08ffe42ffb135e86,iOS,28.83.xx.xx (BD),M,2019-07-08,1992-09-20,0,2019-07-08,BRANCH,0.0,SMART_OTP,Commercial associate,20000000.0,1,20000000.0,1,59500000.0,2,67300000.0,3,142300000.0,7,543800000.0,27,1878251.7466666668,16791441.441441443,111,1.0,2,999.0,0.34587911102918467,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
668315,548138,1,1.0,,,,,Transfer,Outside_bank,2019-09-16,Mon,0,1,20000000.0,11838,08ffe42ffb135e86,iOS,243.62.xx.xx (BD),M,2019-07-08,1992-09-20,0,2019-07-08,BRANCH,0.0,SMART_OTP,Commercial associate,20000000.0,1,20000000.0,1,40000000.0,2,79500000.0,3,162300000.0,8,549800000.0,27,1878251.7466666668,16791441.441441443,111,0.7916666666666666,2,999.0,0.34587911102918467,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
668341,548138,1,1.0,,,,,Transfer,Outside_bank,2019-09-17,Tue,0,1,20000000.0,912478,08ffe42ffb135e86,iOS,239.160.xx.xx (BD),M,2019-07-08,1992-09-20,0,2019-07-08,BRANCH,0.0,SMART_OTP,Commercial associate,20000000.0,1,20000000.0,1,40000000.0,2,60000000.0,3,162300000.0,8,543300000.0,26,1878251.7466666668,16791441.441441443,111,1.0,2,999.0,0.34587911102918467,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
668278,548138,1,1.0,,,,,Transfer,Outside_bank,2019-09-18,Wed,0,1,20000000.0,7516,08ffe42ffb135e86,iOS,100.145.xx.xx (BD),M,2019-07-08,1992-09-20,0,2019-07-08,BRANCH,0.0,SMART_OTP,Commercial associate,20000000.0,1,20000000.0,1,40000000.0,2,60000000.0,3,165800000.0,8,563300000.0,27,1878251.7466666668,16791441.441441443,111,1.0,2,999.0,0.34587911102918467,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
668342,548138,1,1.0,,,,,Transfer,Outside_bank,2019-09-22,Sun,5,1,17500000.0,395090,08ffe42ffb135e86,iOS,64.14.xx.xx (BD),M,2019-07-08,1992-09-20,0,2019-07-08,BRANCH,0.0,SMART_OTP,Commercial associate,17500000.0,1,17500000.0,1,37500000.0,2,37500000.0,2,137500000.0,7,541800000.0,26,1878251.7466666668,16791441.441441443,111,0.9583333333333334,2,999.0,0.34587911102918467,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
668302,548138,1,1.0,,,,,Transfer,Outside_bank,2019-10-01,Tue,5,1,19000000.0,161690,08ffe42ffb135e86,iOS,83.67.xx.xx (BD),M,2019-07-08,1992-09-20,0,2019-07-08,BRANCH,0.0,SMART_OTP,Commercial associate,19000000.0,1,19000000.0,1,39000000.0,2,72500000.0,3,79500000.0,4,461600000.0,23,1878251.7466666668,16791441.441441443,111,0.375,2,999.0,0.34587911102918467,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
668261,548138,1,0.9202393293380737,,,,,Transfer,Outside_bank,2019-10-03,Thu,5,1,12500000.0,672269,08ffe42ffb135e86,iOS,16.240.xx.xx (BD),M,2019-07-08,1992-09-20,0,2019-07-08,BRANCH,0.0,SMART_OTP,Commercial associate,12500000.0,1,12500000.0,1,12500000.0,1,31500000.0,2,85000000.0,4,432300000.0,22,1878251.7466666668,16791441.441441443,111,2.0,1,999.0,0.34587911102918467,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
668303,548138,1,1.0,,,,,Transfer,Outside_bank,2019-10-04,Fri,5,1,11000000.0,450535,8ecf896deb5262b6,Android,240.67.xx.xx (NA),M,2019-07-08,1992-09-20,0,2019-07-08,BRANCH,0.0,SMART_OTP,Commercial associate,11000000.0,1,11000000.0,1,23500000.0,2,23500000.0,2,96000000.0,5,422800000.0,22,1878251.7466666668,16791441.441441443,111,1.0,2,999.0,0.34587911102918467,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0
668330,548138,1,0.9202393293380737,,,,,Transfer,Outside_bank,2019-10-07,Mon,5,1,15000000.0,488049,08ffe42ffb135e86,iOS,233.159.xx.xx (BD),M,2019-07-08,1992-09-20,0,2019-07-08,BRANCH,0.0,SMART_OTP,Commercial associate,15000000.0,1,15000000.0,1,15000000.0,1,25000000.0,2,87500000.0,6,387800000.0,21,1878251.7466666668,16791441.441441443,111,1.9583333333333333,1,999.0,0.34587911102918467,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
668243,548138,1,1.0,,,,,Transfer,Outside_bank,2019-10-13,Sun,5,1,20400000.0,659984,08ffe42ffb135e86,iOS,159.117.xx.xx (BD),M,2019-07-08,1992-09-20,0,2019-07-08,BRANCH,0.0,SMART_OTP,Commercial associate,20400000.0,1,20400000.0,1,20400000.0,1,20400000.0,1,60800000.0,4,358600000.0,20,1878251.7466666668,16791441.441441443,111,2.9583333333333335,1,999.0,0.34587911102918467,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
668316,548138,1,1.0,,,,,Transfer,Outside_bank,2019-10-14,Mon,5,1,13500000.0,574361,08ffe42ffb135e86,iOS,134.230.xx.xx (BD),M,2019-07-08,1992-09-20,0,2019-07-08,BRANCH,0.0,SMART_OTP,Commercial associate,13500000.0,1,13500000.0,1,33900000.0,2,33900000.0,2,74300000.0,5,364300000.0,20,1878251.7466666668,16791441.441441443,111,1.0,2,999.0,0.34587911102918467,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
668254,548138,1,1.0,,,,,Transfer,Outside_bank,2019-10-25,Fri,5,1,19500000.0,785152,08ffe42ffb135e86,iOS,76.246.xx.xx (BD),M,2019-07-08,1992-09-20,0,2019-07-08,BRANCH,0.0,SMART_OTP,Commercial associate,19500000.0,1,19500000.0,1,29500000.0,2,38500000.0,3,70700000.0,6,283500000.0,20,1878251.7466666668,16791441.441441443,111,0.9583333333333334,2,999.0,0.34587911102918467,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
668253,548138,1,0.9979497790336609,,,,,Transfer,Outside_bank,2019-10-27,Sun,5,1,15500000.0,474357,08ffe42ffb135e86,iOS,49.175.xx.xx (BD),M,2019-07-08,1992-09-20,0,2019-07-08,BRANCH,0.0,SMART_OTP,Commercial associate,15500000.0,1,15500000.0,1,33500000.0,2,53000000.0,3,77700000.0,6,310000000.0,21,1878251.7466666668,16791441.441441443,111,0.9583333333333334,2,999.0,0.34587911102918467,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
668252,548138,1,1.0,,,,,Transfer,Outside_bank,2019-10-28,Mon,5,1,8000000.0,75997,08ffe42ffb135e86,iOS,11.209.xx.xx (BD),M,2019-07-08,1992-09-20,0,2019-07-08,BRANCH,0.0,SMART_OTP,Commercial associate,8000000.0,1,8000000.0,1,23500000.0,2,41500000.0,3,85700000.0,7,318000000.0,22,1878251.7466666668,16791441.441441443,111,1.0,2,999.0,0.34587911102918467,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
