TRANSACTION_ID,CUSTOMER_NUMBER,ANOMALY_PRED,ANOMALY_SCORE,EXPLANATION,TOP_SHAP_CONTRIBUTORS,TOP_INTERACTIONS,COUNTERFACTUAL,TRANS_LV1,TRANS_LV2,TRANS_DATE,DAY_OF_WEEK,TRANS_HOUR,TRANS_NO,TRANS_AMOUNT,Beneficiary_CUSTOMER_NUMBER,Device_OS,IP_Address_Proxy,CLIENT_SEX,CLIENT_CREATE_DATE,DATE_OF_BIRTH,STAFF,IB_REGISTER_DATE,EB_REGISTER_CHANNEL,SMS,VERIFY_METHOD,Occupation_Group,SUM_AMOUNT_1H,COUNT_1H,SUM_AMOUNT_3H,COUNT_3H,SUM_AMOUNT_24H,COUNT_24H,SUM_AMOUNT_48H,COUNT_48H,SUM_AMOUNT_7D,COUNT_7D,SUM_AMOUNT_30D,COUNT_30D,HIST_AVG_CA_BALANCE,HIST_AVG_TRANS_AMOUNT,HIST_TRANS_COUNT,DAYS_SINCE_LAST_TRANS,UNIQUE_BENEFICIARIES_24H,HOURS_SINCE_SEC_EVENT,LAST_LOGIN_METHOD,HIST_BIOMETRIC_RATIO,HIST_LOGIN_COUNT,BENFORD_DEV,ACTIVITY_SEQ_RARITY
1019720,1193,1,1.0,"Flagged due to: transaction amount is 9.0x higher than historical average, and transaction amount covers 36.6x monthly average balance, and transaction amount is 10.3x higher than 30-day average transaction size.","TRANS_AMOUNT_Z_SCORE (+2.6117), BALANCE_COVERAGE_RATIO (+1.5423), TRANS_AMOUNT_VS_30D_AVG_RATIO (+1.5030)","TRANS_AMOUNT_Z_SCORE × TRANS_AMOUNT_VS_30D_AVG_RATIO (+0.4983), TRANS_AMOUNT_Z_SCORE × BALANCE_COVERAGE_RATIO (+0.3284), VELOCITY_RATIO_AMOUNT_7D_VS_30D × TRANS_AMOUNT_VS_30D_AVG_RATIO (+0.2651)","TRANS_AMOUNT: 300,000,000.00 -> 229,700,660.71 (-70,299,339.29)",Transfer,Outside_bank,2019-12-09,Mon,10,1,300000000.0,789020,Android,103.6.xx.xx (HCM),M,2019-08-06,1991-06-15,1,2019-08-06,BRANCH,1,SMART_OTP,State servant,300000000.0,1,302800000.0,2,302800000.0,2,302800000.0,2,323480000.0,5,496865000.0,17,8188872.114,33164307.317460317,63,0.08333333333333333,2,1991.0,LOGIN,0.0,103.0,0.11603138968675326,-1.1999667435086945
1234393,1199,1,0.6443654894828796,"Flagged due to: transaction amount is 9.2x higher than historical average, and transaction amount is 5.7x higher than 30-day average transaction size, and transaction amount covers 7.7x monthly average balance.","TRANS_AMOUNT_Z_SCORE (+2.4904), TRANS_AMOUNT_VS_30D_AVG_RATIO (+0.8905), BALANCE_COVERAGE_RATIO (+0.8554)","TRANS_AMOUNT_Z_SCORE × BALANCE_COVERAGE_RATIO (+0.3161), TRANS_AMOUNT_Z_SCORE × TRANS_AMOUNT_VS_30D_AVG_RATIO (+0.2799), TRANS_AMOUNT_Z_SCORE × DAYS_AMOUNT_COMBINED (+0.1942)","TRANS_AMOUNT: 197,400,000.00 -> 191,508,173.56 (-5,891,826.44)",Transfer,Outside_bank,2019-12-12,Thu,12,1,197400000.0,668460,Android,170.32.xx.xx (HCM),F,2019-08-23,1989-10-24,0,2019-10-24,BRANCH,0,SMART_OTP,Working,197400000.0,1,197400000.0,1,197400000.0,1,198360000.0,2,198860000.0,3,347600000.0,10,25608143.785,21505277.777777776,18,1.9166666666666667,1,1179.0,LOGIN,0.0,39.0,0.1688588123040724,-0.9840603048357479
1405606,1212,1,0.617958128452301,"Flagged due to: unusual combination of high transaction amount and long inactivity period (combined score: 67.37), and long inactivity period (102.9 days since last transaction), and sudden 7d spending volume spike relative to 30 days (ratio: 100.0%).","DAYS_AMOUNT_COMBINED (+2.2983), DAYS_SINCE_LAST_TRANS (+1.1502), VELOCITY_RATIO_AMOUNT_7D_VS_30D (+0.3563)","DAYS_SINCE_LAST_TRANS × BALANCE_COVERAGE_RATIO (+0.2471), TRANS_HOUR × DAYS_AMOUNT_COMBINED (+0.2029), TRANS_AMOUNT_Z_SCORE × DAYS_AMOUNT_COMBINED (+0.1062)","TRANS_AMOUNT: 2,000,000.00 -> 1,096,990.59 (-903,009.41)",Transfer,Outside_bank,2019-08-03,Sat,21,1,2000000.0,890971,iOS,2.170.xx.xx (DN),M,2019-04-23,1974-07-10,0,2019-04-23,BRANCH,1,SMS,Commercial associate,2000000.0,1,2000000.0,1,2000000.0,1,2000000.0,1,2000000.0,1,2000000.0,1,1088404.4542857143,866666.6666666666,3,102.875,1,1783.0,LOGIN_FINGER,0.4285712244898931,21.0,0.0,-1.1130249627770905
1275178,1217,1,1.0,"Flagged due to: unusual combination of high transaction amount and long inactivity period (combined score: 74.72), and long inactivity period (102.1 days since last transaction), and recent security credential modification (5593.0 hours ago).","DAYS_AMOUNT_COMBINED (+3.5594), DAYS_SINCE_LAST_TRANS (+1.1276), HOURS_SINCE_SEC_EVENT (+0.5817)","TRANS_HOUR × DAYS_AMOUNT_COMBINED (+0.2251), TRANS_AMOUNT_Z_SCORE × DAYS_AMOUNT_COMBINED (+0.1582), HOURS_SINCE_SEC_EVENT × VELOCITY_RATIO_AMOUNT_7D_VS_30D (+0.1487)","TRANS_AMOUNT: 10,000,000.00 -> 465,641.02 (-9,534,358.98)",Transfer,Outside_bank,2019-11-24,Sun,12,1,10000000.0,482871,iOS,128.93.xx.xx (BD),M,2019-03-04,1989-09-12,0,2019-04-03,BRANCH,1,SMART_OTP,Commercial associate,10000000.0,1,10000000.0,1,10000000.0,1,10000000.0,1,10000000.0,1,10000000.0,1,14917065.887,5994444.444444444,9,102.08333333333333,1,5593.0,LOGIN,0.0,15.0,0.4664176299862077,-1.0479868494408155
1102914,1285,1,1.0,"Flagged due to: transaction amount covers 38.8x monthly average balance, and transaction amount is 9.7x higher than historical average, and transaction amount leading digits deviation from Benford's Law (score: 1.0182).","BALANCE_COVERAGE_RATIO (+1.7358), TRANS_AMOUNT_Z_SCORE (+1.5056), BENFORD_DEV (+1.3027)","TRANS_AMOUNT_Z_SCORE × DAYS_AMOUNT_COMBINED (-0.8536), TRANS_AMOUNT_Z_SCORE × TRANS_AMOUNT_VS_30D_AVG_RATIO (-0.3939), BENFORD_DEV × DAYS_AMOUNT_COMBINED (+0.3199)","TRANS_AMOUNT: 21,000,000.00 -> 4,116,362.57 (-16,883,637.43)",Transfer,Within_bank,2019-11-04,Mon,19,1,21000000.0,666409,iOS,142.25.xx.xx (DN),M,2019-07-31,1996-09-04,0,2019-09-07,BRANCH,1,SMS,Commercial associate,21000000.0,1,21000000.0,1,21000000.0,1,21000000.0,1,21000000.0,1,21050000.0,2,541539.8525,2169230.769230769,13,24.5,1,742.0,LOGIN,0.0,27.0,1.018176851611001,-1.503696587781348
1374987,1368,1,0.643378496170044,"Flagged due to: transaction amount covers 69.4x monthly average balance, and transaction amount leading digits deviation from Benford's Law (score: 0.9021), and transaction amount is 4.8x higher than 30-day average transaction size.","BALANCE_COVERAGE_RATIO (+1.9873), BENFORD_DEV (+0.9761), TRANS_AMOUNT_VS_30D_AVG_RATIO (+0.5436)","TRANS_HOUR × BALANCE_COVERAGE_RATIO (+0.2205), BENFORD_DEV × BALANCE_COVERAGE_RATIO (-0.2022), VELOCITY_RATIO_AMOUNT_7D_VS_30D × TRANS_AMOUNT_VS_30D_AVG_RATIO (-0.1761)","TRANS_AMOUNT: 5,000,000.00 -> 3,358,926.77 (-1,641,073.23)",Transfer,Outside_bank,2019-12-27,Fri,13,1,5000000.0,708086,iOS,132.224.xx.xx (HN),F,2019-10-18,1989-08-20,0,2019-10-18,BRANCH,0,SMART_OTP,Businessman,5000000.0,1,5000000.0,1,5000000.0,1,5000000.0,1,5000000.0,1,5196612.0,5,72040.14,1756905.4444444445,9,7.166666666666667,1,1583.0,LOGIN,0.0,24.0,0.9020675910181324,-0.9857276406644706
1374986,1368,1,0.9512136578559875,"Flagged due to: transaction amount covers 138.8x monthly average balance, and transaction amount leading digits deviation from Benford's Law (score: 0.9021), and transaction amount is 5.7x higher than historical average.","BALANCE_COVERAGE_RATIO (+2.6975), BENFORD_DEV (+0.8671), TRANS_AMOUNT_Z_SCORE (+0.6200)","BENFORD_DEV × BALANCE_COVERAGE_RATIO (-0.4544), TRANS_HOUR × BALANCE_COVERAGE_RATIO (+0.2348), BALANCE_COVERAGE_RATIO × TRANS_AMOUNT_VS_30D_AVG_RATIO (+0.2046)","TRANS_AMOUNT: 10,000,000.00 -> 6,422,052.38 (-3,577,947.62)",Transfer,Outside_bank,2019-12-27,Fri,14,2,10000000.0,768353,iOS,152.125.xx.xx (HN),F,2019-10-18,1989-08-20,0,2019-10-18,BRANCH,0,SMART_OTP,Businessman,10000000.0,1,15000000.0,2,15000000.0,2,15000000.0,2,15000000.0,2,15196612.0,6,72040.14,1756905.4444444445,9,0.041666666666666664,2,1584.0,LOGIN,0.0,25.0,0.9020675910181324,-0.9857276406644706
960189,1523,1,0.843973696231842,"Flagged due to: unusual combination of high transaction amount and long inactivity period (combined score: 55.14), and transaction amount leading digits deviation from Benford's Law (score: 0.9450), and transaction amount covers 21.1x monthly average balance.","DAYS_AMOUNT_COMBINED (+1.5353), BENFORD_DEV (+1.1838), BALANCE_COVERAGE_RATIO (+1.0038)","BENFORD_DEV × DAYS_AMOUNT_COMBINED (+0.3920), BALANCE_COVERAGE_RATIO × DAYS_AMOUNT_COMBINED (+0.3797), TRANS_AMOUNT_Z_SCORE × DAYS_AMOUNT_COMBINED (+0.1565)","TRANS_AMOUNT: 9,358,134.00 -> 4,695,961.29 (-4,662,172.71)",Transfer,Outside_bank,2019-12-05,Thu,17,1,9358134.0,845833,iOS,29.100.xx.xx (HN),M,2019-07-27,1990-08-02,0,2019-08-10,MYbank,1,SMART_OTP,Working,9358134.0,1,9358134.0,1,9358134.0,1,9358134.0,1,9358134.0,1,9358134.0,1,442673.115,4803969.222222222,9,30.041666666666668,1,2806.0,LOGIN,0.0,36.0,0.9449823132527733,-1.0476186753704901
559027,1546,1,0.5804368853569031,"Flagged due to: unusual combination of high transaction amount and long inactivity period (combined score: 49.13), and transaction amount covers 12.6x monthly average balance, and sudden 7d spending volume spike relative to 30 days (ratio: 100.0%).","DAYS_AMOUNT_COMBINED (+0.8806), BALANCE_COVERAGE_RATIO (+0.8409), VELOCITY_RATIO_AMOUNT_7D_VS_30D (+0.4158)","TRANS_AMOUNT_Z_SCORE × DAYS_AMOUNT_COMBINED (+0.1703), DAYS_AMOUNT_COMBINED × SEC_AMOUNT_COMBINED (+0.1270), TRANS_HOUR × BALANCE_COVERAGE_RATIO (+0.1253)","TRANS_AMOUNT: 1,180,948.00 -> 1,035,033.50 (-145,914.50)",Payment,Credit_card_repayment,2019-11-25,Mon,11,1,1180948.0,NaN,Android,190.71.xx.xx (HN),M,2019-02-27,1991-02-28,0,2019-03-11,BRANCH,0,SMART_OTP,Working,1180948.0,1,1180948.0,1,1180948.0,1,1180948.0,1,1180948.0,1,1180948.0,1,93487.00181818182,768031.2857142857,7,32.583333333333336,0,0.0,LOGIN_FINGER,0.18181812672177977,33.0,0.5962833139603892,-1.6158175110812043
559028,1546,1,1.0,"Flagged due to: unusual behavior in feature 'TRANS_HOUR' (value: 0.00), and unusual combination of high transaction amount and long inactivity period (combined score: 47.44), and transaction amount leading digits deviation from Benford's Law (score: 0.5963).","TRANS_HOUR (+3.6864), DAYS_AMOUNT_COMBINED (+0.5568), BENFORD_DEV (+0.4013)","TRANS_HOUR × BALANCE_COVERAGE_RATIO (-0.7046), TRANS_HOUR × DAYS_AMOUNT_COMBINED (-0.5631), TRANS_HOUR × DAYS_SINCE_LAST_TRANS (+0.3709)",,Payment,Credit_card_repayment,2019-12-25,Wed,0,1,1061901.0,NaN,Android,164.179.xx.xx (HN),M,2019-02-27,1991-02-28,0,2019-03-11,BRANCH,0,SMART_OTP,Working,1061901.0,1,1061901.0,1,1061901.0,1,1061901.0,1,1061901.0,1,2242849.0,2,93487.00181818182,768031.2857142857,7,29.541666666666668,0,709.0,LOGIN,0.1891891380569897,37.0,0.5962833139603892,-1.6158175110812043
122771,1576,1,1.0,"Flagged due to: unusual combination of high transaction amount and long inactivity period (combined score: 78.90), and recent security credential modification (7197.0 hours ago), and long inactivity period (255.8 days since last transaction).","DAYS_AMOUNT_COMBINED (+3.4941), HOURS_SINCE_SEC_EVENT (+1.2160), DAYS_SINCE_LAST_TRANS (+1.0742)","DAYS_SINCE_LAST_TRANS × BALANCE_COVERAGE_RATIO (-0.4632), HOURS_SINCE_SEC_EVENT × DAYS_AMOUNT_COMBINED (+0.3157), HOURS_SINCE_SEC_EVENT × VELOCITY_RATIO_AMOUNT_7D_VS_30D (+0.2584)","TRANS_AMOUNT: 1,500,000.00 -> 2,958.30 (-1,497,041.70)",Topup,eWallet,2019-12-23,Mon,10,2,1500000.0,NaN,iOS,170.171.xx.xx (HN),M,2019-02-26,1995-08-28,0,2019-02-26,BRANCH,1,SMS,Working,1500000.0,1,1500000.0,1,1500000.0,1,1500000.0,1,1500000.0,1,1500000.0,1,426035.72181818174,1078166.6666666667,6,255.83333333333334,0,7197.0,LOGIN,0.47368408587260896,38.0,0.519394379045794,-1.0564511194805355
1380182,1649,1,0.7406903505325317,"Flagged due to: transaction amount is 8.2x higher than historical average, and transaction amount covers 25.1x monthly average balance, and unusual combination of high transaction amount and long inactivity period (combined score: 46.72).","TRANS_AMOUNT_Z_SCORE (+1.7107), BALANCE_COVERAGE_RATIO (+1.2916), DAYS_AMOUNT_COMBINED (+0.4469)","TRANS_AMOUNT_Z_SCORE × TRANS_AMOUNT_VS_30D_AVG_RATIO (-0.4826), TRANS_AMOUNT_Z_SCORE × DAYS_AMOUNT_COMBINED (-0.4129), TRANS_AMOUNT_Z_SCORE × BALANCE_COVERAGE_RATIO (+0.2239)","TRANS_AMOUNT: 30,546,141.00 -> 30,331,503.28 (-214,637.72)",Payment,Credit_card_repayment,2019-12-05,Thu,15,1,30546141.0,NaN,Web,250.22.xx.xx (HN),M,2019-01-15,1991-10-25,0,2019-09-13,AUTO-JOB,0,SMART_OTP,Commercial associate,30546141.0,1,30546141.0,1,30546141.0,1,30546141.0,1,30546141.0,1,31595141.0,3,1218257.0591666668,3718414.1,10,14.041666666666666,0,1242.0,LOGIN_FACEID,0.4533332728888969,75.0,0.39921897710986737,-1.146478698109947
799878,1782,1,0.8462346196174622,"Flagged due to: transaction amount is 9.9x higher than historical average, and transaction amount covers 12.7x monthly average balance, and transaction amount is 5.7x higher than 30-day average transaction size.","TRANS_AMOUNT_Z_SCORE (+2.9715), BALANCE_COVERAGE_RATIO (+1.0473), TRANS_AMOUNT_VS_30D_AVG_RATIO (+0.8878)","TRANS_AMOUNT_Z_SCORE × BALANCE_COVERAGE_RATIO (+0.3906), TRANS_AMOUNT_Z_SCORE × TRANS_AMOUNT_VS_30D_AVG_RATIO (+0.2799), TRANS_AMOUNT_Z_SCORE × DAYS_AMOUNT_COMBINED (+0.2224)","TRANS_AMOUNT: 12,000,000.00 -> 11,510,375.98 (-489,624.02)",Transfer,Outside_bank,2019-12-06,Fri,8,1,12000000.0,604325,iOS,73.155.xx.xx (HCM),M,2019-06-27,1996-10-18,0,2019-06-27,BRANCH,1,SMART_OTP,State servant,12000000.0,1,12000000.0,1,12000000.0,1,12000000.0,1,12020000.0,2,16920000.0,8,942878.2016666667,1211898.1818181819,55,2.5833333333333335,1,999.0,LOGIN,0.0,90.0,0.07172641423224274,-1.182784549586363
616143,1817,1,0.9475187063217163,"Flagged due to: unusual behavior in feature 'TRANS_HOUR' (value: 3.00), and sudden 7d spending volume spike relative to 30 days (ratio: 100.0%), and transaction amount covers 5.5x monthly average balance.","TRANS_HOUR (+3.3830), VELOCITY_RATIO_AMOUNT_7D_VS_30D (+0.6347), BALANCE_COVERAGE_RATIO (+0.2489)","TRANS_HOUR × VELOCITY_RATIO_AMOUNT_7D_VS_30D (+0.5168), TRANS_HOUR × BALANCE_COVERAGE_RATIO (-0.4931), BALANCE_COVERAGE_RATIO × VELOCITY_RATIO_AMOUNT_7D_VS_30D (-0.2048)","TRANS_AMOUNT: 1,000,000.00 -> 169,369.70 (-830,630.30)",Transfer,Within_bank,2019-06-22,Sat,3,1,1000000.0,272258,Android,55.6.xx.xx (HN),F,2019-06-10,1979-05-04,0,2019-06-10,BRANCH,1,SMART_OTP,State servant,1000000.0,1,1000000.0,1,1000000.0,1,1000000.0,1,1200000.0,2,1200000.0,2,180687.62000000002,587033.6538461539,26,4.125,1,99.0,LOGIN,0.0,7.0,0.08886545995338264,-1.269462739961817
1179525,1936,1,1.0,"Flagged due to: unusual behavior in feature 'TRANS_HOUR' (value: 2.00), and transaction amount is 10.2x higher than historical average, and transaction amount is 11.7x higher than 30-day average transaction size.","TRANS_HOUR (+3.3505), TRANS_AMOUNT_Z_SCORE (+2.3065), TRANS_AMOUNT_VS_30D_AVG_RATIO (+1.1085)","TRANS_HOUR × TRANS_AMOUNT_Z_SCORE (-1.0170), TRANS_HOUR × VELOCITY_RATIO_AMOUNT_7D_VS_30D (+0.6696), TRANS_AMOUNT_Z_SCORE × TRANS_AMOUNT_VS_30D_AVG_RATIO (+0.5780)","TRANS_AMOUNT: 50,000,000.00 -> 1,208,448.41 (-48,791,551.59)",Transfer,Outside_bank,2019-11-06,Wed,2,1,50000000.0,266305,Android,132.200.xx.xx (CT),M,2019-10-11,1996-03-04,0,2019-10-11,BRANCH,1,SMART_OTP,State servant,50000000.0,1,50000000.0,1,60000000.0,2,60000000.0,2,65087000.0,7,68127000.0,16,52256272.38666666,4890741.379310345,58,0.4583333333333333,2,615.0,LOGIN,0.47058816608997556,68.0,0.23505893845611014,-1.3069872441872068
1179521,1936,1,0.8834909796714783,"Flagged due to: transaction amount is 10.2x higher than historical average, and transaction amount is 12.7x higher than 30-day average transaction size, and unusual behavior in feature 'HIST_BIOMETRIC_RATIO' (value: 0.47).","TRANS_AMOUNT_Z_SCORE (+3.0010), TRANS_AMOUNT_VS_30D_AVG_RATIO (+1.5812), HIST_BIOMETRIC_RATIO (+0.2389)","TRANS_AMOUNT_Z_SCORE × TRANS_AMOUNT_VS_30D_AVG_RATIO (+0.6145), VELOCITY_RATIO_AMOUNT_7D_VS_30D × TRANS_AMOUNT_VS_30D_AVG_RATIO (+0.2969), TRANS_AMOUNT_Z_SCORE × DAYS_AMOUNT_COMBINED (+0.2054)","TRANS_AMOUNT: 50,000,000.00 -> 39,894,294.74 (-10,105,705.26)",Transfer,Outside_bank,2019-12-23,Mon,21,1,50000000.0,141567,Android,6.100.xx.xx (CT),M,2019-10-11,1996-03-04,0,2019-10-11,BRANCH,1,SMART_OTP,State servant,50000000.0,1,50000000.0,1,50000000.0,1,50000000.0,1,52400000.0,4,86906000.0,22,52256272.38666666,4890741.379310345,58,3.0833333333333335,1,1762.0,LOGIN,0.47058820761245834,170.0,0.23505893845611014,-1.3069872441872068
973496,1997,1,0.6553407907485962,"Flagged due to: transaction amount is 20.7x higher than historical average, and transaction amount covers 14.8x monthly average balance, and sudden 7d spending volume spike relative to 30 days (ratio: 99.4%).","TRANS_AMOUNT_Z_SCORE (+2.6268), BALANCE_COVERAGE_RATIO (+1.0279), VELOCITY_RATIO_AMOUNT_7D_VS_30D (+0.3901)","TRANS_AMOUNT_Z_SCORE × BALANCE_COVERAGE_RATIO (+0.4262), TRANS_AMOUNT_Z_SCORE × TRANS_AMOUNT_VS_30D_AVG_RATIO (-0.2596), TRANS_AMOUNT_Z_SCORE × DAYS_AMOUNT_COMBINED (+0.2223)","TRANS_AMOUNT: 16,000,000.00 -> 9,183,273.32 (-6,816,726.68)",Transfer,Outside_bank,2019-09-14,Sat,17,2,16000000.0,14539,iOS,134.249.xx.xx (HCM),M,2019-05-08,1992-09-24,0,2019-05-08,BRANCH,1,SMS,State servant,16000000.0,1,16000000.0,1,16000000.0,1,16500000.0,2,17000000.0,3,17102000.0,4,1084664.1785714286,771720.0,65,1.375,1,2456.0,LOGIN,0.0,19.0,0.12999177580889687,-1.1320618740524602
698169,2020,1,1.0,"Flagged due to: transaction amount is 15.0x higher than historical average, and transaction amount covers 41.4x monthly average balance, and transaction amount is 10.6x higher than 30-day average transaction size.","TRANS_AMOUNT_Z_SCORE (+3.2758), BALANCE_COVERAGE_RATIO (+1.6915), TRANS_AMOUNT_VS_30D_AVG_RATIO (+1.5015)","TRANS_AMOUNT_Z_SCORE × TRANS_AMOUNT_VS_30D_AVG_RATIO (+0.5112), TRANS_AMOUNT_Z_SCORE × BALANCE_COVERAGE_RATIO (+0.4349), VELOCITY_RATIO_AMOUNT_7D_VS_30D × TRANS_AMOUNT_VS_30D_AVG_RATIO (+0.3096)","TRANS_AMOUNT: 49,500,000.00 -> 24,414,500.71 (-25,085,499.29)",Transfer,Outside_bank,2019-09-21,Sat,16,1,49500000.0,677595,iOS,55.5.xx.xx (HN),M,2019-06-17,1995-10-05,0,2019-06-17,BRANCH,0,SMS,Commercial associate,50000000.0,2,50000000.0,2,50000000.0,2,52000000.0,3,57100000.0,7,103072000.0,22,1194494.1728571428,3290769.789473684,133,1.875,1,1545.0,LOGIN_FACEID,0.496710509976628,304.0,0.10090772052024406,-1.344779470573237
698217,2020,1,1.0,"Flagged due to: transaction amount is 11.4x higher than historical average, and transaction amount covers 31.3x monthly average balance, and transaction amount is 8.0x higher than 30-day average transaction size.","TRANS_AMOUNT_Z_SCORE (+3.3212), BALANCE_COVERAGE_RATIO (+1.6596), TRANS_AMOUNT_VS_30D_AVG_RATIO (+1.2556)","TRANS_AMOUNT_Z_SCORE × BALANCE_COVERAGE_RATIO (+0.4349), TRANS_AMOUNT_Z_SCORE × TRANS_AMOUNT_VS_30D_AVG_RATIO (+0.3953), VELOCITY_RATIO_AMOUNT_7D_VS_30D × TRANS_AMOUNT_VS_30D_AVG_RATIO (+0.3096)","TRANS_AMOUNT: 37,400,000.00 -> 26,843,157.20 (-10,556,842.80)",Transfer,Outside_bank,2019-11-27,Wed,17,1,37400000.0,883684,iOS,141.73.xx.xx (HN),M,2019-06-17,1995-10-05,0,2019-06-17,BRANCH,0,SMS,Commercial associate,37400000.0,1,39244000.0,4,39244000.0,4,39294000.0,5,64431000.0,13,144100455.0,31,1194494.1728571428,3290769.789473684,133,0.041666666666666664,3,3154.0,LOGIN,0.49961508468348664,1299.0,0.10090772052024406,-1.344779470573237
636734,2021,1,1.0,"Flagged due to: transaction amount is 11.8x higher than historical average, and transaction amount is 15.3x higher than 30-day average transaction size, and transaction amount covers 4.8x monthly average balance.","TRANS_AMOUNT_Z_SCORE (+3.1761), TRANS_AMOUNT_VS_30D_AVG_RATIO (+1.1248), BALANCE_COVERAGE_RATIO (+0.8285)","TRANS_AMOUNT_Z_SCORE × TRANS_AMOUNT_VS_30D_AVG_RATIO (+0.4923), TRANS_AMOUNT_Z_SCORE × BALANCE_COVERAGE_RATIO (+0.4207), VELOCITY_RATIO_AMOUNT_7D_VS_30D × TRANS_AMOUNT_VS_30D_AVG_RATIO (-0.3874)","TRANS_AMOUNT: 40,003,000.00 -> 27,798,524.86 (-12,204,475.14)",Transfer,Within_bank,2019-07-13,Sat,7,1,40003000.0,526686,iOS,35.176.xx.xx (HCM),M,2019-06-03,1993-07-27,1,2019-06-04,BRANCH,1,SMART_OTP,Working,40003000.0,1,40003000.0,1,40003000.0,1,40223000.0,3,40788000.0,6,41960600.0,16,8400146.7,3397966.7976190476,252,1.7916666666666667,1,840.0,LOGIN,0.39999920000160005,5.0,0.059203318089263005,-1.3259916181717284
636715,2021,1,1.0,"Flagged due to: transaction amount is 12.9x higher than historical average, and transaction amount is 15.0x higher than 30-day average transaction size, and transaction amount covers 5.2x monthly average balance.","TRANS_AMOUNT_Z_SCORE (+3.3766), TRANS_AMOUNT_VS_30D_AVG_RATIO (+1.4327), BALANCE_COVERAGE_RATIO (+0.9424)","TRANS_AMOUNT_Z_SCORE × TRANS_AMOUNT_VS_30D_AVG_RATIO (+0.5065), TRANS_AMOUNT_Z_SCORE × BALANCE_COVERAGE_RATIO (+0.4226), VELOCITY_RATIO_AMOUNT_7D_VS_30D × TRANS_AMOUNT_VS_30D_AVG_RATIO (+0.2651)","TRANS_AMOUNT: 44,000,000.00 -> 27,717,571.26 (-16,282,428.74)",Transfer,Outside_bank,2019-10-19,Sat,10,1,44000000.0,41257,iOS,198.25.xx.xx (HCM),M,2019-06-03,1993-07-27,1,2019-06-04,BRANCH,1,SMART_OTP,Working,44000000.0,1,44000000.0,1,44000000.0,1,71820000.0,3,72820001.0,10,111100001.0,38,8400146.7,3397966.7976190476,252,1.75,1,3195.0,LOGIN,0.4859154758480467,284.0,0.059203318089263005,-1.3259916181717284
636749,2021,1,1.0,"Flagged due to: transaction amount is 14.7x higher than historical average, and transaction amount is 11.9x higher than 30-day average transaction size, and transaction amount covers 6.0x monthly average balance.","TRANS_AMOUNT_Z_SCORE (+3.3979), TRANS_AMOUNT_VS_30D_AVG_RATIO (+1.4442), BALANCE_COVERAGE_RATIO (+0.9424)","TRANS_AMOUNT_Z_SCORE × TRANS_AMOUNT_VS_30D_AVG_RATIO (+0.5193), TRANS_AMOUNT_Z_SCORE × BALANCE_COVERAGE_RATIO (+0.4226), VELOCITY_RATIO_AMOUNT_7D_VS_30D × TRANS_AMOUNT_VS_30D_AVG_RATIO (+0.2651)","TRANS_AMOUNT: 50,000,000.00 -> 27,798,509.60 (-22,201,490.40)",Payment,Credit_card_repayment,2019-10-24,Thu,22,1,50000000.0,NaN,iOS,68.30.xx.xx (HCM),M,2019-06-03,1993-07-27,1,2019-06-04,BRANCH,1,SMART_OTP,Working,52434000.0,2,52434000.0,2,52434000.0,2,55258000.0,5,106578000.0,10,164270001.0,39,8400146.7,3397966.7976190476,252,0.041666666666666664,0,3327.0,LOGIN,0.4872611309789449,314.0,0.059203318089263005,-1.3259916181717284
636758,2021,1,0.9295642971992493,"Flagged due to: transaction amount is 9.5x higher than historical average, and transaction amount is 8.0x higher than 30-day average transaction size, and transaction amount covers 3.8x monthly average balance.","TRANS_AMOUNT_Z_SCORE (+2.5298), TRANS_AMOUNT_VS_30D_AVG_RATIO (+1.3153), BALANCE_COVERAGE_RATIO (+0.5382)","TRANS_AMOUNT_Z_SCORE × TRANS_AMOUNT_VS_30D_AVG_RATIO (+0.4034), VELOCITY_RATIO_AMOUNT_7D_VS_30D × TRANS_AMOUNT_VS_30D_AVG_RATIO (+0.3465), TRANS_AMOUNT_Z_SCORE × DAYS_AMOUNT_COMBINED (+0.1788)","TRANS_AMOUNT: 32,168,000.00 -> 27,717,572.22 (-4,450,427.78)",Transfer,Within_bank,2019-11-05,Tue,16,1,32168000.0,208610,iOS,37.44.xx.xx (HCM),M,2019-06-03,1993-07-27,1,2019-06-04,BRANCH,1,SMART_OTP,Working,32168000.0,1,32218000.0,2,32218000.0,2,32568000.0,4,40601001.0,14,185230002.0,46,8400146.7,3397966.7976190476,252,0.08333333333333333,2,3609.0,LOGIN_FACEID,0.4840425403180176,376.0,0.059203318089263005,-1.3259916181717284
