CUSTOMER_NUMBER,ANOMALY_PRED,ANOMALY_SCORE,EXPLANATION,TOP_SHAP_CONTRIBUTORS,TOP_INTERACTIONS,COUNTERFACTUAL,TRANS_LV1,TRANS_LV2,TRANS_DATE,DAY_OF_WEEK,TRANS_HOUR,TRANS_NO,TRANS_AMOUNT,Beneficiary_CUSTOMER_NUMBER,Device_OS,IP_Address_Proxy,CLIENT_SEX,CLIENT_CREATE_DATE,DATE_OF_BIRTH,STAFF,IB_REGISTER_DATE,EB_REGISTER_CHANNEL,SMS,VERIFY_METHOD,SUM_AMOUNT_1H,COUNT_1H,SUM_AMOUNT_3H,COUNT_3H,SUM_AMOUNT_24H,COUNT_24H,SUM_AMOUNT_48H,COUNT_48H,SUM_AMOUNT_7D,COUNT_7D,SUM_AMOUNT_30D,COUNT_30D,HIST_AVG_CA_BALANCE,HIST_AVG_TRANS_AMOUNT,HIST_TRANS_COUNT,DAYS_SINCE_LAST_TRANS,UNIQUE_BENEFICIARIES_24H,HOURS_SINCE_SEC_EVENT,LAST_LOGIN_METHOD,HIST_BIOMETRIC_RATIO,HIST_LOGIN_COUNT,BENFORD_DEV,ACTIVITY_SEQ_RARITY
1149,1,0.026334227994084358,"Flagged due to: transaction amount covers 109.2x their monthly average savings balance, and highly improbable sequential activity pattern (log-probability score: -0.838), and high 24-hour transaction volume sum (163,000,000.00).","BALANCE_COVERAGE_RATIO (+0.6220), ACTIVITY_SEQ_RARITY (+0.3595), SUM_AMOUNT_24H (+0.3432)","ACTIVITY_SEQ_RARITY × SUM_AMOUNT_48H (+0.0962), COUNT_7D × DAYS_SINCE_LAST_TRANS (+0.0747), TRANS_NO × SUM_AMOUNT_48H (-0.0620)",,Payment,Credit_card_repayment,2019-08-01,Thu,19,1,163000000.0,NaN,Android,72.253.xx.xx (HN),M,2019-05-29,1987-06-18,0,2019-05-30,BRANCH,1,SMART_OTP,163000000.0,1,163000000.0,1,163000000.0,1,163000000.0,1,163000000.0,1,1321594000.0,23,1492431.96125,70275347.51773049,141,7.041666666666667,0,1518.0,LOGIN,0.0,21.0,0.043763912950767064,-0.8376228017000888
1149,1,0.008328239433467388,"Flagged due to: unusual activity in feature 'SUM_AMOUNT_48H' (value: 265700000.0), and highly improbable sequential activity pattern (log-probability score: -0.838), and high historical average transaction size (70,275,347.52).","SUM_AMOUNT_48H (+1.7620), ACTIVITY_SEQ_RARITY (+0.3301), HIST_AVG_TRANS_AMOUNT (+0.1805)","TRANS_NO × SUM_AMOUNT_48H (-0.4144), SUM_AMOUNT_24H × SUM_AMOUNT_48H (-0.3512), SUM_AMOUNT_1H × SUM_AMOUNT_48H (-0.1371)","SUM_AMOUNT_48H: 265,700,000.00 -> 199,999,962.50 (-65,700,037.50), ACTIVITY_SEQ_RARITY: -0.84 -> -0.97 (-0.13)",Payment,Credit_card_repayment,2019-08-03,Sat,7,1,72700000.0,NaN,Android,144.154.xx.xx (HN),M,2019-05-29,1987-06-18,0,2019-05-30,BRANCH,1,SMART_OTP,72700000.0,1,72700000.0,1,102700000.0,2,265700000.0,3,265700000.0,3,1181752000.0,23,1492431.96125,70275347.51773049,141,0.9583333333333334,0,1554.0,LOGIN,0.0,23.0,0.043763912950767064,-0.8376228017000888
1149,1,0.007338779978454113,"Flagged due to: unusual activity in feature 'SUM_AMOUNT_48H' (value: 317800000.0), and highly improbable sequential activity pattern (log-probability score: -0.838), and high 24-hour transaction volume sum (124,800,000.00).","SUM_AMOUNT_48H (+1.7739), ACTIVITY_SEQ_RARITY (+0.3264), SUM_AMOUNT_24H (+0.1709)","TRANS_NO × SUM_AMOUNT_48H (-0.4563), SUM_AMOUNT_1H × SUM_AMOUNT_48H (-0.2683), SUM_AMOUNT_24H × SUM_AMOUNT_48H (-0.1787)","SUM_AMOUNT_48H: 317,800,000.00 -> 199,999,738.46 (-117,800,261.54), ACTIVITY_SEQ_RARITY: -0.84 -> -0.97 (-0.13), SUM_AMOUNT_24H: 124,800,000.00 -> 104,976,989.19 (-19,823,010.81)",Payment,Credit_card_repayment,2019-08-03,Sat,10,1,52100000.0,NaN,Android,247.217.xx.xx (HN),M,2019-05-29,1987-06-18,0,2019-05-30,BRANCH,1,SMART_OTP,52100000.0,1,124800000.0,2,124800000.0,2,317800000.0,4,317800000.0,4,1233852000.0,24,1492431.96125,70275347.51773049,141,0.125,0,1557.0,LOGIN,0.0,24.0,0.043763912950767064,-0.8376228017000888
1149,1,0.9990411400794983,"Flagged due to: unusual activity in feature 'SUM_AMOUNT_48H' (value: 596360000.0), and high 24-hour transaction volume sum (403,360,000.00), and transaction amount covers 186.6x their monthly average savings balance.","SUM_AMOUNT_48H (+3.2015), SUM_AMOUNT_24H (+1.4760), BALANCE_COVERAGE_RATIO (+0.6292)","SUM_AMOUNT_1H × SUM_AMOUNT_48H (+0.4047), SUM_AMOUNT_3H × SUM_AMOUNT_24H (+0.2237), ACTIVITY_SEQ_RARITY × SUM_AMOUNT_48H (-0.1902)",,Payment,Credit_card_repayment,2019-08-03,Sat,15,2,278560000.0,NaN,Android,214.207.xx.xx (HN),M,2019-05-29,1987-06-18,0,2019-05-30,BRANCH,1,SMART_OTP,278560000.0,1,278560000.0,1,403360000.0,3,596360000.0,5,596360000.0,5,1512412000.0,25,1492431.96125,70275347.51773049,141,0.20833333333333334,0,1562.0,LOGIN,0.0,25.0,0.043763912950767064,-0.8376228017000888
1149,1,0.03885699436068535,"Flagged due to: unusual activity in feature 'SUM_AMOUNT_48H' (value: 653860000.0), and high 24-hour transaction volume sum (460,860,000.00), and unusual activity in feature 'SUM_AMOUNT_3H' (value: 336060000.0).","SUM_AMOUNT_48H (+2.4461), SUM_AMOUNT_24H (+1.3490), SUM_AMOUNT_3H (+0.2565)","SUM_AMOUNT_1H × SUM_AMOUNT_48H (-0.5458), TRANS_NO × SUM_AMOUNT_48H (-0.2774), SUM_AMOUNT_48H × HIST_NIGHT_RATIO (-0.2580)","SUM_AMOUNT_48H: 653,860,000.00 -> 150,499,983.31 (-503,360,016.69), SUM_AMOUNT_24H: 460,860,000.00 -> 50,049,613.70 (-410,810,386.30)",Payment,Credit_card_repayment,2019-08-03,Sat,17,1,57500000.0,NaN,Android,103.105.xx.xx (HN),M,2019-05-29,1987-06-18,0,2019-05-30,BRANCH,1,SMART_OTP,57500000.0,1,336060000.0,2,460860000.0,4,653860000.0,6,653860000.0,6,1569912000.0,26,1492431.96125,70275347.51773049,141,0.08333333333333333,0,1564.0,LOGIN,0.0,26.0,0.043763912950767064,-0.8376228017000888
1149,1,0.008454408496618271,"Flagged due to: highly improbable sequential activity pattern (log-probability score: -0.838), and high 24-hour transaction volume sum (124,700,000.00), and transaction amount covers 83.6x their monthly average savings balance.","ACTIVITY_SEQ_RARITY (+0.3399), SUM_AMOUNT_24H (+0.3387), BALANCE_COVERAGE_RATIO (+0.3036)","HIST_TRANS_COUNT × SUM_AMOUNT_1H (-0.1014), ACTIVITY_SEQ_RARITY × SUM_AMOUNT_48H (+0.0962), COUNT_7D × DAYS_SINCE_LAST_TRANS (+0.0747)","ACTIVITY_SEQ_RARITY: -0.84 -> -0.97 (-0.13), SUM_AMOUNT_24H: 124,700,000.00 -> 50,049,899.71 (-74,650,100.29), BALANCE_COVERAGE_RATIO: 83.55 -> 62.48 (-21.07)",Payment,Credit_card_repayment,2019-08-14,Wed,15,2,124700000.0,NaN,Android,190.35.xx.xx (HN),M,2019-05-29,1987-06-18,0,2019-05-30,BRANCH,1,SMART_OTP,124700000.0,1,124700000.0,1,124700000.0,1,124700000.0,1,124700000.0,1,1373512000.0,24,1492431.96125,70275347.51773049,141,9.166666666666666,0,1826.0,LOGIN,0.0,28.0,0.043763912950767064,-0.8376228017000888
1149,1,0.022372117266058922,"Flagged due to: unusual activity in feature 'SUM_AMOUNT_48H' (value: 191900000.0), and highly improbable sequential activity pattern (log-probability score: -0.838), and unusual activity in feature 'SUM_AMOUNT_1H' (value: 161400000.0).","SUM_AMOUNT_48H (+0.7265), ACTIVITY_SEQ_RARITY (+0.3582), SUM_AMOUNT_1H (+0.3464)","TRANS_NO × SUM_AMOUNT_48H (-0.1925), ACTIVITY_SEQ_RARITY × SUM_AMOUNT_48H (+0.0962), HIST_AVG_TRANS_AMOUNT × TRANS_AMOUNT_Z_SCORE (+0.0676)","SUM_AMOUNT_48H: 191,900,000.00 -> 107,999,857.08 (-83,900,142.92)",Payment,Credit_card_repayment,2019-08-20,Tue,13,1,86400000.0,NaN,Android,131.226.xx.xx (HN),M,2019-05-29,1987-06-18,0,2019-05-30,BRANCH,1,SMART_OTP,161400000.0,2,161400000.0,2,191900000.0,3,191900000.0,3,386600000.0,5,1500834000.0,23,1492431.96125,70275347.51773049,141,0.041666666666666664,1,1968.0,LOGIN,0.0,32.0,0.043763912950767064,-0.8376228017000888
1149,1,0.0120977982878685,"Flagged due to: unusual activity in feature 'SUM_AMOUNT_48H' (value: 218900000.0), and highly improbable sequential activity pattern (log-probability score: -0.838), and high 24-hour transaction volume sum (218,900,000.00).","SUM_AMOUNT_48H (+1.9036), ACTIVITY_SEQ_RARITY (+0.3426), SUM_AMOUNT_24H (+0.2730)","TRANS_NO × SUM_AMOUNT_48H (-0.4840), SUM_AMOUNT_1H × SUM_AMOUNT_48H (-0.3411), SUM_AMOUNT_24H × SUM_AMOUNT_48H (-0.1071)","SUM_AMOUNT_48H: 218,900,000.00 -> 176,123,850.40 (-42,776,149.60), SUM_AMOUNT_24H: 218,900,000.00 -> 45,574,412.03 (-173,325,587.97)",Payment,Credit_card_repayment,2019-08-20,Tue,14,1,27000000.0,NaN,Android,195.194.xx.xx (HN),M,2019-05-29,1987-06-18,0,2019-05-30,BRANCH,1,SMART_OTP,27000000.0,1,188400000.0,3,218900000.0,4,218900000.0,4,413600000.0,6,1527834000.0,24,1492431.96125,70275347.51773049,141,0.041666666666666664,1,1969.0,LOGIN,0.0,33.0,0.043763912950767064,-0.8376228017000888
1149,1,0.006663110572844744,"Flagged due to: unusual activity in feature 'SUM_AMOUNT_48H' (value: 238400000.0), and highly improbable sequential activity pattern (log-probability score: -0.838), and high 24-hour transaction volume sum (238,400,000.00).","SUM_AMOUNT_48H (+1.8641), ACTIVITY_SEQ_RARITY (+0.3264), SUM_AMOUNT_24H (+0.2692)","TRANS_NO × SUM_AMOUNT_48H (-0.4840), SUM_AMOUNT_1H × SUM_AMOUNT_48H (-0.3455), SUM_AMOUNT_24H × SUM_AMOUNT_48H (-0.1083)","SUM_AMOUNT_48H: 238,400,000.00 -> 199,999,884.30 (-38,400,115.70), ACTIVITY_SEQ_RARITY: -0.84 -> -0.97 (-0.13), SUM_AMOUNT_24H: 238,400,000.00 -> 104,977,033.62 (-133,422,966.38)",Payment,Credit_card_repayment,2019-08-20,Tue,17,1,19500000.0,NaN,Android,169.34.xx.xx (HN),M,2019-05-29,1987-06-18,0,2019-05-30,BRANCH,1,SMART_OTP,19500000.0,1,46500000.0,2,238400000.0,5,238400000.0,5,433100000.0,7,1527784000.0,24,1492431.96125,70275347.51773049,141,0.125,1,1972.0,LOGIN,0.0,34.0,0.043763912950767064,-0.8376228017000888
1149,1,0.6340093612670898,"Flagged due to: unusual activity in feature 'SUM_AMOUNT_48H' (value: 227890000.0), and unusual transaction sequence position (transaction number: 3), and high 24-hour transaction volume sum (227,890,000.00).","SUM_AMOUNT_48H (+2.6577), TRANS_NO (+0.4506), SUM_AMOUNT_24H (+0.4391)","TRANS_NO × SUM_AMOUNT_48H (+0.3437), SUM_AMOUNT_1H × SUM_AMOUNT_48H (+0.2604), SUM_AMOUNT_48H × SUM_AMOUNT_7D (+0.1451)",,Payment,Credit_card_repayment,2019-08-26,Mon,13,3,110800000.0,NaN,Android,35.244.xx.xx (HN),M,2019-05-29,1987-06-18,0,2019-05-30,BRANCH,1,SMART_OTP,134300000.0,2,227890000.0,3,227890000.0,3,227890000.0,3,673290000.0,14,1571850000.0,23,1492431.96125,70275347.51773049,141,0.041666666666666664,0,2112.0,LOGIN,0.0,43.0,0.043763912950767064,-0.8376228017000888
1149,1,0.028945136815309525,"Flagged due to: unusual activity in feature 'SUM_AMOUNT_48H' (value: 257890000.0), and high 24-hour transaction volume sum (257,890,000.00), and highly improbable sequential activity pattern (log-probability score: -0.838).","SUM_AMOUNT_48H (+1.9036), SUM_AMOUNT_24H (+1.0417), ACTIVITY_SEQ_RARITY (+0.3426)","TRANS_NO × SUM_AMOUNT_48H (-0.4840), SUM_AMOUNT_1H × SUM_AMOUNT_48H (-0.3411), SUM_AMOUNT_3H × SUM_AMOUNT_24H (+0.2237)","SUM_AMOUNT_48H: 257,890,000.00 -> 107,999,884.02 (-149,890,115.98), SUM_AMOUNT_24H: 257,890,000.00 -> 45,574,341.51 (-212,315,658.49)",Payment,Credit_card_repayment,2019-08-26,Mon,14,1,30000000.0,NaN,Android,47.161.xx.xx (HN),M,2019-05-29,1987-06-18,0,2019-05-30,BRANCH,1,SMART_OTP,30000000.0,1,257890000.0,4,257890000.0,4,257890000.0,4,703290000.0,15,1601850000.0,24,1492431.96125,70275347.51773049,141,0.041666666666666664,0,2113.0,LOGIN,0.0,44.0,0.043763912950767064,-0.8376228017000888
1149,1,0.07133667916059494,"Flagged due to: unusual activity in feature 'SUM_AMOUNT_48H' (value: 307947000.0), and high 24-hour transaction volume sum (307,947,000.00), and highly improbable sequential activity pattern (log-probability score: -0.838).","SUM_AMOUNT_48H (+2.0598), SUM_AMOUNT_24H (+1.1950), ACTIVITY_SEQ_RARITY (+0.3580)","TRANS_NO × SUM_AMOUNT_48H (-0.4604), SUM_AMOUNT_3H × SUM_AMOUNT_24H (+0.2237), SUM_AMOUNT_1H × SUM_AMOUNT_48H (-0.1857)","SUM_AMOUNT_48H: 307,947,000.00 -> 107,999,903.62 (-199,947,096.38)",Payment,Credit_card_repayment,2019-08-26,Mon,15,1,50057000.0,NaN,Android,16.222.xx.xx (HN),M,2019-05-29,1987-06-18,0,2019-05-30,BRANCH,1,SMART_OTP,80057000.0,2,214357000.0,4,307947000.0,5,307947000.0,5,753347000.0,16,1651907000.0,25,1492431.96125,70275347.51773049,141,0.041666666666666664,0,2114.0,LOGIN,0.0,45.0,0.043763912950767064,-0.8376228017000888
1149,1,0.11062938719987869,"Flagged due to: unusual activity in feature 'SUM_AMOUNT_48H' (value: 312947000.0), and high 24-hour transaction volume sum (312,947,000.00), and high 24-hour transaction count (6 transfers).","SUM_AMOUNT_48H (+2.1012), SUM_AMOUNT_24H (+1.2178), COUNT_24H (+0.5373)","TRANS_NO × SUM_AMOUNT_48H (-0.4540), SUM_AMOUNT_1H × SUM_AMOUNT_48H (-0.2916), SUM_AMOUNT_1H × COUNT_24H (+0.2600)","SUM_AMOUNT_48H: 312,947,000.00 -> 107,999,862.02 (-204,947,137.98)",Payment,Credit_card_repayment,2019-08-26,Mon,16,1,5000000.0,NaN,Android,126.244.xx.xx (HN),M,2019-05-29,1987-06-18,0,2019-05-30,BRANCH,1,SMART_OTP,55057000.0,2,195857000.0,4,312947000.0,6,312947000.0,6,758347000.0,17,1656907000.0,26,1492431.96125,70275347.51773049,141,0.041666666666666664,0,2115.0,LOGIN,0.0,45.0,0.043763912950767064,-0.8376228017000888
1149,1,0.19029857218265533,"Flagged due to: unusual activity in feature 'SUM_AMOUNT_48H' (value: 372647000.0), and high 24-hour transaction volume sum (372,647,000.00), and high 24-hour transaction count (7 transfers).","SUM_AMOUNT_48H (+2.5409), SUM_AMOUNT_24H (+1.0383), COUNT_24H (+0.5720)","SUM_AMOUNT_3H × SUM_AMOUNT_24H (-0.5624), TRANS_NO × SUM_AMOUNT_48H (+0.2809), SUM_AMOUNT_1H × COUNT_24H (+0.2600)","SUM_AMOUNT_48H: 372,647,000.00 -> 107,999,717.09 (-264,647,282.91)",Payment,Credit_card_repayment,2019-08-26,Mon,18,4,59700000.0,NaN,Android,138.157.xx.xx (HN),M,2019-05-29,1987-06-18,0,2019-05-30,BRANCH,1,SMART_OTP,59700000.0,1,114757000.0,3,372647000.0,7,372647000.0,7,818047000.0,18,1716607000.0,27,1492431.96125,70275347.51773049,141,0.08333333333333333,0,2117.0,LOGIN,0.0,46.0,0.043763912950767064,-0.8376228017000888
1149,1,0.008959373459219933,"Flagged due to: unusual activity in feature 'SUM_AMOUNT_48H' (value: 428147000.0), and highly improbable sequential activity pattern (log-probability score: -0.838), and high 24-hour transaction volume sum (120,200,000.00).","SUM_AMOUNT_48H (+1.9423), ACTIVITY_SEQ_RARITY (+0.3264), SUM_AMOUNT_24H (+0.1767)","TRANS_NO × SUM_AMOUNT_48H (-0.3956), SUM_AMOUNT_1H × SUM_AMOUNT_48H (-0.3457), SUM_AMOUNT_24H × SUM_AMOUNT_48H (-0.1608)","SUM_AMOUNT_48H: 428,147,000.00 -> 199,999,859.06 (-228,147,140.94), ACTIVITY_SEQ_RARITY: -0.84 -> -0.97 (-0.13), SUM_AMOUNT_24H: 120,200,000.00 -> 70,981,889.71 (-49,218,110.29)",Payment,Credit_card_repayment,2019-08-27,Tue,16,1,55500000.0,NaN,Android,175.187.xx.xx (HN),M,2019-05-29,1987-06-18,0,2019-05-30,BRANCH,1,SMART_OTP,55500000.0,1,55500000.0,1,120200000.0,3,428147000.0,8,654647000.0,15,1772107000.0,28,1492431.96125,70275347.51773049,141,0.9166666666666666,0,2139.0,LOGIN,0.0,48.0,0.043763912950767064,-0.8376228017000888
1149,1,0.08032146841287613,"Flagged due to: unusual activity in feature 'SUM_AMOUNT_48H' (value: 184100000.0), and transaction amount covers 123.4x their monthly average savings balance, and highly improbable sequential activity pattern (log-probability score: -0.838).","SUM_AMOUNT_48H (+0.7679), BALANCE_COVERAGE_RATIO (+0.6414), ACTIVITY_SEQ_RARITY (+0.3929)","TRANS_NO × SUM_AMOUNT_48H (-0.1617), ACTIVITY_SEQ_RARITY × SUM_AMOUNT_48H (+0.0962), COUNT_7D × DAYS_SINCE_LAST_TRANS (+0.0747)",,Payment,Credit_card_repayment,2019-09-03,Tue,14,1,184100000.0,NaN,Web,21.100.xx.xx (DN),M,2019-05-29,1987-06-18,0,2019-05-30,BRANCH,1,SMART_OTP,184100000.0,1,184100000.0,1,184100000.0,1,184100000.0,1,451800000.0,6,1514547000.0,27,1492431.96125,70275347.51773049,141,3.875,0,2305.0,LOGIN,0.0,56.0,0.043763912950767064,-0.8376228017000888
1149,1,0.825891375541687,"Flagged due to: unusual activity in feature 'SUM_AMOUNT_48H' (value: 466780000.0), and high 24-hour transaction volume sum (466,780,000.00), and transaction amount covers 189.4x their monthly average savings balance.","SUM_AMOUNT_48H (+2.5750), SUM_AMOUNT_24H (+1.4607), BALANCE_COVERAGE_RATIO (+0.6605)","SUM_AMOUNT_3H × SUM_AMOUNT_24H (+0.2237), SUM_AMOUNT_1H × SUM_AMOUNT_48H (+0.2021), TRANS_NO × SUM_AMOUNT_48H (-0.1907)",,Payment,Credit_card_repayment,2019-09-03,Tue,22,2,282680000.0,NaN,iOS,51.162.xx.xx (DN),M,2019-05-29,1987-06-18,0,2019-05-30,BRANCH,1,SMART_OTP,282680000.0,1,282680000.0,1,466780000.0,2,466780000.0,2,678980000.0,6,1797227000.0,28,1492431.96125,70275347.51773049,141,0.3333333333333333,0,2313.0,LOGIN,0.0,58.0,0.043763912950767064,-0.8376228017000888
1149,1,0.011604754254221916,"Flagged due to: unusual activity in feature 'SUM_AMOUNT_48H' (value: 532580000.0), and high 24-hour transaction volume sum (532,580,000.00), and highly improbable sequential activity pattern (log-probability score: -0.838).","SUM_AMOUNT_48H (+2.4460), SUM_AMOUNT_24H (+0.9490), ACTIVITY_SEQ_RARITY (+0.1468)","SUM_AMOUNT_3H × SUM_AMOUNT_24H (-0.5644), SUM_AMOUNT_1H × SUM_AMOUNT_48H (-0.5458), TRANS_NO × SUM_AMOUNT_48H (-0.2776)","SUM_AMOUNT_48H: 532,580,000.00 -> 199,999,989.95 (-332,580,010.05), SUM_AMOUNT_24H: 532,580,000.00 -> 104,976,646.07 (-427,603,353.93)",Payment,Credit_card_repayment,2019-09-04,Wed,9,1,65800000.0,NaN,Android,175.215.xx.xx (HN),M,2019-05-29,1987-06-18,0,2019-05-30,BRANCH,1,SMART_OTP,65800000.0,1,65800000.0,1,532580000.0,3,532580000.0,3,744780000.0,7,1863027000.0,29,1492431.96125,70275347.51773049,141,0.4583333333333333,0,2324.0,LOGIN,0.0,59.0,0.043763912950767064,-0.8376228017000888
1149,1,0.011604754254221916,"Flagged due to: unusual activity in feature 'SUM_AMOUNT_48H' (value: 582780000.0), and high 24-hour transaction volume sum (582,780,000.00), and highly improbable sequential activity pattern (log-probability score: -0.838).","SUM_AMOUNT_48H (+2.4492), SUM_AMOUNT_24H (+0.9529), ACTIVITY_SEQ_RARITY (+0.1468)","SUM_AMOUNT_3H × SUM_AMOUNT_24H (-0.5644), SUM_AMOUNT_1H × SUM_AMOUNT_48H (-0.5458), TRANS_NO × SUM_AMOUNT_48H (-0.2776)","SUM_AMOUNT_48H: 582,780,000.00 -> 199,999,531.50 (-382,780,468.50), SUM_AMOUNT_24H: 582,780,000.00 -> 104,976,862.94 (-477,803,137.06)",Payment,Credit_card_repayment,2019-09-04,Wed,14,1,50200000.0,NaN,Android,212.99.xx.xx (HN),M,2019-05-29,1987-06-18,0,2019-05-30,BRANCH,1,SMART_OTP,50200000.0,1,50200000.0,1,582780000.0,4,582780000.0,4,794980000.0,8,1863227000.0,29,1492431.96125,70275347.51773049,141,0.20833333333333334,0,2329.0,LOGIN,0.0,60.0,0.043763912950767064,-0.8376228017000888
1149,1,0.7441563606262207,"Flagged due to: unusual activity in feature 'SUM_AMOUNT_48H' (value: 691680000.0), and high 7-day transaction volume sum (903,880,000.00), and high 24-hour transaction volume sum (507,580,000.00).","SUM_AMOUNT_48H (+2.8895), SUM_AMOUNT_7D (+1.9944), SUM_AMOUNT_24H (+0.8507)","SUM_AMOUNT_3H × SUM_AMOUNT_7D (+0.6466), CUSTOMER_AGE × SUM_AMOUNT_7D (+0.5911), SUM_AMOUNT_24H × SUM_AMOUNT_7D (-0.3721)",,Payment,Credit_card_repayment,2019-09-04,Wed,20,2,108900000.0,NaN,Android,228.101.xx.xx (HN),M,2019-05-29,1987-06-18,0,2019-05-30,BRANCH,1,SMART_OTP,108900000.0,1,108900000.0,1,507580000.0,4,691680000.0,5,903880000.0,9,1972127000.0,30,1492431.96125,70275347.51773049,141,0.25,0,2335.0,LOGIN,0.0,61.0,0.043763912950767064,-0.8376228017000888
1149,1,0.37624502182006836,"Flagged due to: unusual activity in feature 'SUM_AMOUNT_48H' (value: 766680000.0), and high 7-day transaction volume sum (978,880,000.00), and high 24-hour transaction volume sum (582,580,000.00).","SUM_AMOUNT_48H (+2.4938), SUM_AMOUNT_7D (+1.7209), SUM_AMOUNT_24H (+0.9466)","SUM_AMOUNT_24H × SUM_AMOUNT_7D (-0.7567), CUSTOMER_AGE × SUM_AMOUNT_7D (+0.5911), SUM_AMOUNT_1H × SUM_AMOUNT_48H (-0.4146)",,Payment,Credit_card_repayment,2019-09-04,Wed,22,1,75000000.0,NaN,Android,151.179.xx.xx (HN),M,2019-05-29,1987-06-18,0,2019-05-30,BRANCH,1,SMART_OTP,75000000.0,1,183900000.0,2,582580000.0,5,766680000.0,6,978880000.0,10,2047127000.0,31,1492431.96125,70275347.51773049,141,0.08333333333333333,0,2337.0,LOGIN,0.0,62.0,0.043763912950767064,-0.8376228017000888
1149,1,1.0,"Flagged due to: unusual activity in feature 'SUM_AMOUNT_48H' (value: 972780000.0), and high 7-day transaction volume sum (1,184,980,000.00), and high 24-hour transaction volume sum (506,000,000.00).","SUM_AMOUNT_48H (+3.2374), SUM_AMOUNT_7D (+1.7261), SUM_AMOUNT_24H (+1.0493)","SUM_AMOUNT_24H × SUM_AMOUNT_7D (-0.7567), CUSTOMER_AGE × SUM_AMOUNT_7D (+0.5911), SUM_AMOUNT_1H × SUM_AMOUNT_48H (+0.3733)",,Payment,Credit_card_repayment,2019-09-05,Thu,8,3,206100000.0,NaN,Android,101.69.xx.xx (HN),M,2019-05-29,1987-06-18,0,2019-05-30,BRANCH,1,SMART_OTP,206100000.0,1,206100000.0,1,506000000.0,5,972780000.0,7,1184980000.0,11,2253227000.0,32,1492431.96125,70275347.51773049,141,0.4166666666666667,0,2347.0,LOGIN,0.0,63.0,0.043763912950767064,-0.8376228017000888
1149,1,0.14374446868896484,"Flagged due to: unusual activity in feature 'SUM_AMOUNT_48H' (value: 276550000.0), and transaction amount covers 118.1x their monthly average savings balance, and unusual activity in feature 'SUM_AMOUNT_1H' (value: 176250000.0).","SUM_AMOUNT_48H (+2.0869), BALANCE_COVERAGE_RATIO (+0.6220), SUM_AMOUNT_1H (+0.3997)","TRANS_NO × SUM_AMOUNT_48H (-0.2913), SUM_AMOUNT_24H × SUM_AMOUNT_48H (-0.1787), SUM_AMOUNT_1H × SUM_AMOUNT_48H (+0.1377)","SUM_AMOUNT_48H: 276,550,000.00 -> 107,999,769.75 (-168,550,230.25)",Payment,Credit_card_repayment,2019-10-05,Sat,13,2,176250000.0,NaN,Android,189.99.xx.xx (HN),M,2019-05-29,1987-06-18,0,2019-05-30,BRANCH,1,SMART_OTP,176250000.0,1,176250000.0,1,176250000.0,1,276550000.0,2,278550000.0,3,419850000.0,7,1492431.96125,70275347.51773049,141,1.7083333333333333,0,3072.0,LOGIN,0.0,71.0,0.043763912950767064,-0.8376228017000888
1149,1,0.024669932201504707,"Flagged due to: unusual activity in feature 'SUM_AMOUNT_48H' (value: 342650000.0), and high 24-hour transaction volume sum (242,350,000.00), and highly improbable sequential activity pattern (log-probability score: -0.838).","SUM_AMOUNT_48H (+1.8362), SUM_AMOUNT_24H (+1.0422), ACTIVITY_SEQ_RARITY (+0.3426)","TRANS_NO × SUM_AMOUNT_48H (-0.4840), SUM_AMOUNT_1H × SUM_AMOUNT_48H (-0.3455), SUM_AMOUNT_3H × SUM_AMOUNT_24H (+0.2237)","SUM_AMOUNT_48H: 342,650,000.00 -> 150,499,746.27 (-192,150,253.73), SUM_AMOUNT_24H: 242,350,000.00 -> 50,049,912.11 (-192,300,087.89)",Payment,Credit_card_repayment,2019-10-05,Sat,14,1,66100000.0,NaN,Android,93.94.xx.xx (HN),M,2019-05-29,1987-06-18,0,2019-05-30,BRANCH,1,SMART_OTP,66100000.0,1,242350000.0,2,242350000.0,2,342650000.0,3,344650000.0,4,485950000.0,8,1492431.96125,70275347.51773049,141,0.041666666666666664,0,3073.0,LOGIN,0.0,72.0,0.043763912950767064,-0.8376228017000888
1149,1,0.20093582570552826,"Flagged due to: unusual activity in feature 'SUM_AMOUNT_48H' (value: 397650000.0), and high 24-hour transaction volume sum (297,350,000.00), and highly improbable sequential activity pattern (log-probability score: -0.838).","SUM_AMOUNT_48H (+2.3987), SUM_AMOUNT_24H (+1.2466), ACTIVITY_SEQ_RARITY (+0.3580)","TRANS_NO × SUM_AMOUNT_48H (-0.3533), SUM_AMOUNT_1H × SUM_AMOUNT_48H (+0.2918), SUM_AMOUNT_3H × SUM_AMOUNT_24H (+0.2237)","SUM_AMOUNT_48H: 397,650,000.00 -> 107,999,690.77 (-289,650,309.23)",Payment,Credit_card_repayment,2019-10-05,Sat,15,1,55000000.0,NaN,Android,62.156.xx.xx (HN),M,2019-05-29,1987-06-18,0,2019-05-30,BRANCH,1,SMART_OTP,121100000.0,2,297350000.0,3,297350000.0,3,397650000.0,4,399650000.0,5,540950000.0,9,1492431.96125,70275347.51773049,141,0.041666666666666664,0,3074.0,LOGIN,0.0,73.0,0.043763912950767064,-0.8376228017000888
